wavelength,Back_ChaEucf,Belly_ChaEucf,Breast_ChaEucf,Crissum_ChaEucf,Crown_ChaEucf,DorTail_ChaEucf,Patch10_ChaEucf,Patch11_ChaEucf,Patch12_ChaEucf,Rump_ChaEucf,Throat_ChaEucf,WingTip_ChaEucf
393.16,9.34711111111,13.6837777778,7.55155555556,9.22477777779,4.76611111111,5.19833333333,11.3711111111,22.9699652778,9.6291111111,13.7056666667,9.88277777779,9.94233333331
393.52,9.40533333333,13.6995555555,7.56744444444,9.29233333332,4.66811111111,5.13944444444,11.3782222222,23.0505902778,9.7131111111,13.7435555556,9.864,9.87955555557
393.88,9.442,13.6653333333,7.59933333333,9.32822222223,4.64988888889,5.05444444444,11.3924444444,23.0339027778,9.77711111111,13.7792222222,9.87188888888,9.85933333332
394.24,9.47844444445,13.7348888889,7.74088888889,9.42766666667,4.76455555556,5.10766666667,11.5051111111,23.1975277778,9.89766666666,13.8902222222,9.98344444443,10.0406666667
394.60,9.43033333333,13.7348888889,7.75255555556,9.45899999999,4.72955555556,5.04888888889,11.4561111111,23.2530138889,9.85844444447,13.9072222222,10.0022222222,10.0788888889
394.96,9.44566666667,13.7368888889,7.77711111111,9.45222222223,4.82477777778,5.04455555555,11.3892222222,23.3939166667,9.87911111112,13.9762222222,10.0731111111,10.1118888889
395.32,9.33444444446,13.6845555555,7.72733333333,9.45488888889,4.70455555556,4.93255555556,11.3291111111,23.3106388889,9.852,13.9222222222,10.0991111111,10.057
395.68,9.42699999999,13.7783333333,7.88033333333,9.55800000001,4.83644444445,5.07222222222,11.5143333333,23.4688333333,9.93144444444,14.0142222222,10.2591111111,10.1741111111
396.04,9.40755555556,13.8102222222,7.87611111111,9.62255555554,4.84588888889,5.008,11.6238888889,23.5560069445,9.99633333332,13.9956666667,10.4165555555,10.2742222222
396.40,9.27422222221,13.7533333333,7.81677777778,9.50377777779,4.74544444444,4.84833333333,11.5372222222,23.3849027778,9.90322222221,13.8233333333,10.3391111111,10.1992222222
396.76,9.35255555555,13.8731111111,7.831,9.57655555555,4.82822222222,4.91855555555,11.7331111111,23.4517708333,10.0411111111,13.8596666667,10.459,10.2316666667
397.12,9.45622222221,14.0985555555,7.989,9.72144444445,5.02855555556,5.11255555555,12.034,23.6278472222,10.1308888889,13.9442222222,10.715,10.4162222222
397.48,9.28433333334,14.1076666667,7.92011111111,9.65644444443,4.984,5.09466666667,11.9591111111,23.5269513889,10.0186666667,13.8228888889,10.7323333333,10.3402222222
397.84,9.19122222221,14.1891111111,7.95944444444,9.63544444443,4.96122222222,5.105,11.9523333333,23.5635625,9.97255555557,13.7687777778,10.7605555555,10.2864444445
398.20,9.20277777778,14.1831111111,7.916,9.60166666665,4.94722222222,5.037,12.0487777778,23.4457777778,9.94422222221,13.7211111111,10.8285555556,10.1571111111
398.56,9.21966666668,14.2218888889,7.95066666666,9.57055555555,4.93622222222,5.05866666667,12.1746666667,23.5685972222,9.97822222223,13.6983333333,10.856,10.1205555556
398.92,9.17733333334,14.3583333333,8.00577777778,9.56677777777,4.87733333333,5.10188888889,12.2597777778,23.5433055556,9.95933333333,13.7874444444,10.9362222222,10.0156666667
399.28,9.30322222221,14.4925555555,8.09233333333,9.61011111111,4.99811111111,5.21255555556,12.3416666667,23.638875,10.0587777778,13.8393333333,11.055,10.1445555555
399.64,9.27511111111,14.5734444444,8.06211111111,9.65222222221,4.98988888889,5.16688888889,12.3503333333,23.6115972222,10.0292222222,13.8883333333,11.0027777778,10.0882222222
400.00,9.25488888888,14.5985555556,8.12177777778,9.60344444445,4.953,5.18444444444,12.3256666667,23.5122638889,9.98766666667,13.8595555555,10.9254444445,10.0137777778
400.36,9.44922222223,14.7911111111,8.35122222222,9.79599999999,5.09555555556,5.42911111111,12.4944444444,23.7003958333,10.1652222222,14.0557777778,11.1954444444,10.2041111111
400.72,9.52788888889,14.9197777778,8.5131111111,9.91333333335,5.19266666667,5.562,12.5981111111,23.9128055556,10.2794444445,14.1103333333,11.323,10.3276666667
401.08,9.547,14.9096666667,8.57333333332,9.93322222222,5.19644444444,5.57944444444,12.5888888889,23.8520138889,10.3097777778,14.1466666667,11.3442222222,10.3324444444
401.44,9.71388888888,14.984,8.64477777779,10.0703333333,5.32722222222,5.64244444445,12.767,23.9594097222,10.4361111111,14.3092222222,11.4453333333,10.4235555555
401.80,9.81955555557,15.1344444444,8.74533333333,10.2292222222,5.52288888889,5.728,12.9085555556,24.1170555556,10.5833333334,14.4081111111,11.5862222222,10.5926666667
402.16,9.82911111112,15.2686666667,8.81866666666,10.3021111111,5.45477777778,5.71733333333,12.9,24.2669930556,10.5464444444,14.4293333333,11.6025555555,10.5586666667
402.52,9.83133333333,15.363,8.70411111111,10.3278888889,5.46288888889,5.64833333333,12.89,24.2183472222,10.5012222222,14.3613333333,11.6166666667,10.4772222222
402.88,9.78022222222,15.2553333333,8.64133333334,10.3422222222,5.461,5.55122222222,12.8818888889,24.1534722222,10.383,14.2507777778,11.5916666667,10.4528888889
403.24,9.81222222223,15.3817777778,8.78188888888,10.463,5.53277777778,5.63188888889,12.965,24.2002222222,10.4347777778,14.3092222222,11.6487777778,10.5025555556
403.60,9.75322222223,15.4016666667,8.79233333333,10.4391111111,5.50711111111,5.58466666667,12.9496666667,24.1819097222,10.4586666667,14.2518888889,11.7001111111,10.4501111111
403.95,9.75888888889,15.4478888889,8.71155555557,10.4118888889,5.45766666667,5.49044444444,12.9447777778,24.2251597222,10.488,14.2481111111,11.7314444444,10.4336666667
404.31,9.65366666665,15.4482222222,8.64455555557,10.3541111111,5.42666666666,5.31955555556,12.9684444444,24.2584930555,10.4293333334,14.1787777778,11.6235555556,10.3033333333
404.67,9.70422222222,15.5401111111,8.63733333333,10.3554444444,5.43166666667,5.30411111111,13.0181111111,24.334,10.385,14.2581111111,11.6724444445,10.3077777778
405.03,9.55455555554,15.5307777778,8.57644444446,10.325,5.30822222222,5.11911111111,12.8937777778,24.289125,10.2856666667,14.182,11.6211111111,10.2013333333
405.39,9.58444444443,15.5994444444,8.65222222221,10.3385555555,5.28988888889,5.17188888889,12.9653333333,24.3337847222,10.3018888889,14.2038888889,11.6951111111,10.2154444445
405.75,9.60766666667,15.6815555555,8.71855555556,10.4446666667,5.28388888889,5.19488888889,13.0971111111,24.4684513889,10.353,14.228,11.8063333334,10.1981111111
406.11,9.5981111111,15.7501111111,8.79033333335,10.4607777778,5.36022222222,5.15833333333,13.1828888889,24.4641875,10.4791111111,14.2134444444,11.8716666667,10.2168888889
406.47,9.61300000001,15.7897777778,8.88622222222,10.5002222222,5.34755555556,5.13966666667,13.228,24.5045138889,10.5027777778,14.255,11.9614444444,10.2634444444
406.83,9.74666666667,15.9725555556,8.96755555557,10.5498888889,5.39066666667,5.15388888889,13.3425555555,24.6700763889,10.6668888889,14.3396666667,11.9993333333,10.324
407.19,9.7331111111,15.979,8.95099999999,10.4915555556,5.362,5.09488888889,13.4555555556,24.7296388889,10.609,14.3448888889,12.0135555555,10.3233333333
407.55,9.83488888888,16.0984444444,9.02777777777,10.5427777778,5.40011111111,5.13733333333,13.586,24.8553402778,10.6794444444,14.4411111111,12.1004444444,10.4166666667
407.90,10.0923333333,16.3496666667,9.36488888889,10.8303333333,5.69855555555,5.51144444444,13.9216666667,25.1181388889,10.8998888889,14.7157777778,12.3733333333,10.7181111111
408.26,10.2096666667,16.5098888889,9.46222222221,11.0074444445,5.77888888889,5.67277777778,14.0337777778,25.2024513889,11.0101111111,14.8532222222,12.5684444445,10.8398888889
408.62,10.1903333333,16.5347777778,9.59433333336,11.0714444444,5.80611111111,5.65855555556,14.1182222222,25.1634097222,11.0582222222,14.8307777778,12.583,10.8868888889
408.98,10.3498888889,16.7481111111,9.73088888888,11.2005555555,5.89533333334,5.80577777778,14.3776666667,25.3870833333,11.1928888889,14.9622222222,12.7496666666,10.9952222222
409.34,10.3162222222,16.8666666667,9.84088888889,11.2783333333,5.93322222222,5.78166666667,14.4671111111,25.4124583333,11.2575555556,14.9428888889,12.784,11.0378888889
409.70,10.3275555556,16.8781111111,9.82944444444,11.202,5.88366666667,5.75388888889,14.4707777778,25.3902569444,11.2304444444,14.9946666667,12.761,11.0203333333
410.06,10.3931111111,16.9492222222,9.77866666667,11.2535555555,5.807,5.78377777778,14.5356666667,25.4747361111,11.2095555555,15.0776666667,12.8038888889,11.0566666667
410.42,10.4392222222,17.1712222222,9.86088888889,11.3601111111,5.82666666667,5.84477777778,14.6756666667,25.7205138889,11.3681111111,15.2204444444,12.8673333333,11.1578888889
410.77,10.4374444444,17.2811111111,9.97755555557,11.4571111111,5.86011111111,5.88588888889,14.7406666667,25.7960416667,11.4285555555,15.2908888889,12.9621111111,11.2375555556
411.13,10.4973333333,17.4273333334,10.0787777778,11.5348888889,5.91577777778,5.90522222222,14.7877777778,25.9209166667,11.5401111111,15.3678888889,13.1495555555,11.288
411.49,10.4643333333,17.5483333333,10.1017777778,11.5675555556,5.90511111111,5.86588888889,14.8044444444,25.9883194444,11.4945555556,15.3574444445,13.1925555556,11.2806666667
411.85,10.3147777778,17.5601111111,10.0257777778,11.4658888889,5.71322222222,5.65544444445,14.7218888889,25.9624097222,11.408,15.2763333333,13.1687777778,11.156
412.21,10.2354444444,17.5158888889,9.96033333332,11.336,5.59777777778,5.48933333333,14.6271111111,25.8987152778,11.299,15.1904444444,13.0213333333,11.0608888889
412.57,10.1528888889,17.5611111111,9.8052222222,11.2543333333,5.42277777778,5.33,14.535,25.7946388889,11.2066666667,15.1351111111,12.9718888889,10.9412222222
412.92,10.0206666667,17.4156666667,9.70299999999,11.1244444445,5.296,5.19544444445,14.4802222222,25.6576666667,11.0475555556,14.9753333333,12.8925555555,10.8835555556
413.28,10.0235555556,17.4633333334,9.63900000002,11.0637777778,5.27244444444,5.10922222222,14.4822222222,25.6290486111,10.969,14.9348888889,12.8651111111,10.7766666666
413.64,9.94866666668,17.4465555556,9.62777777778,11.0084444444,5.20711111111,4.97833333333,14.4114444445,25.5776597222,10.9006666666,14.8376666667,12.9075555555,10.7192222222
414.00,9.93144444443,17.5325555556,9.73111111112,11.0148888889,5.26011111111,4.96855555555,14.4182222222,25.5902777778,10.9341111111,14.8451111111,12.9625555556,10.7205555556
414.36,9.95900000001,17.6031111111,9.88977777777,11.1034444445,5.42655555556,5.02533333334,14.5447777778,25.5915208333,10.9475555556,14.8771111111,13.0884444444,10.7661111111
414.72,9.81133333332,17.4668888889,9.75855555554,11.0031111111,5.28466666667,4.89322222222,14.5286666666,25.4468472222,10.7998888889,14.7471111111,12.988,10.6243333334
415.07,9.81655555556,17.5661111111,9.80700000001,11.0331111111,5.22655555556,4.89,14.5531111111,25.5020972222,10.8015555555,14.7285555555,12.9931111111,10.6308888889
415.43,9.75299999999,17.4876666667,9.76700000001,10.9465555556,5.108,4.78588888889,14.5228888889,25.3970833333,10.6953333334,14.6072222222,12.8568888889,10.5402222222
415.79,9.69122222223,17.5395555556,9.70933333334,10.9706666667,5.10377777778,4.75066666666,14.5347777778,25.363625,10.6786666667,14.5393333333,12.8094444444,10.4611111111
416.15,9.67066666668,17.6015555556,9.75533333332,11.0004444445,5.07188888889,4.71377777778,14.6471111111,25.3789930556,10.6815555556,14.5561111111,12.8791111111,10.4646666667
416.51,9.72133333334,17.6988888889,9.9088888889,11.1026666667,5.142,4.744,14.7613333333,25.4892986111,10.7235555555,14.6113333333,12.9801111111,10.5111111111
416.86,9.78788888889,17.8862222222,10.025,11.1966666667,5.183,4.79855555555,14.8574444444,25.5690069444,10.8381111111,14.7377777778,13.0342222222,10.5593333333
417.22,9.7931111111,17.961,10.152,11.2762222222,5.24144444444,4.85377777778,14.9527777778,25.6513333333,10.9117777778,14.795,13.1051111111,10.6514444444
417.58,9.77000000001,18.0691111111,10.1217777778,11.3042222222,5.19633333333,4.82266666667,15.0474444444,25.6472777778,10.8693333333,14.7733333333,13.0353333333,10.6454444444
417.94,9.7791111111,18.1093333334,10.1688888889,11.3257777778,5.18744444444,4.82,15.1277777778,25.7066666666,10.852,14.7621111111,13.0421111111,10.6305555556
418.29,9.76488888889,18.0936666667,10.1297777778,11.309,5.09366666667,4.73211111111,15.0775555556,25.663375,10.8134444444,14.6883333333,12.9822222222,10.5467777778
418.65,9.84844444445,18.2764444445,10.2245555556,11.3724444445,5.15566666667,4.78388888889,15.1782222222,25.7638055556,10.8964444444,14.7208888889,13.0877777778,10.6396666667
419.01,9.86688888889,18.3267777778,10.2575555556,11.3922222222,5.17222222222,4.78622222222,15.2135555556,25.6995555556,10.929,14.7152222222,13.0861111111,10.6111111111
419.37,9.90777777778,18.4675555556,10.3263333333,11.4998888889,5.23344444444,4.87877777778,15.3441111111,25.7868680556,11.0673333333,14.7864444444,13.2001111111,10.65
419.73,9.96200000001,18.56,10.4072222222,11.548,5.26177777778,4.90833333333,15.4086666667,25.8433611111,11.1235555555,14.8691111111,13.2858888889,10.7002222222
420.08,9.96244444446,18.6137777778,10.4503333333,11.5685555556,5.29255555555,4.97133333333,15.4122222222,25.8348958333,11.1614444444,14.8517777778,13.3117777778,10.6974444445
420.44,9.93322222221,18.6574444445,10.45,11.5766666667,5.26488888889,4.97044444445,15.4462222222,25.8386180555,11.1792222222,14.8454444445,13.287,10.6442222222
420.80,9.89444444446,18.6194444444,10.443,11.5618888889,5.26555555556,4.96033333333,15.426,25.802625,11.1575555556,14.7867777778,13.2723333333,10.5698888889
421.16,9.84488888889,18.6527777778,10.3982222222,11.5467777778,5.19233333333,4.88677777778,15.416,25.8378472222,11.1456666667,14.7636666667,13.2808888889,10.5021111111
421.51,9.85666666667,18.7122222222,10.4894444444,11.5844444445,5.21322222222,4.90544444444,15.4434444445,25.8655555556,11.1925555556,14.7792222222,13.3351111111,10.51
421.87,9.83966666667,18.7584444444,10.5027777778,11.5781111111,5.219,4.88744444444,15.4465555556,25.8498680556,11.2175555555,14.7688888889,13.3237777778,10.5281111111
422.23,9.8108888889,18.7903333334,10.5105555555,11.5463333333,5.15911111111,4.89955555556,15.4527777778,25.8201527778,11.2221111111,14.746,13.3077777778,10.5107777778
422.58,9.75766666667,18.7632222222,10.4904444445,11.53,5.09222222222,4.85066666667,15.4207777778,25.7759305556,11.201,14.6671111111,13.2462222222,10.4004444445
422.94,9.71533333333,18.7957777778,10.4697777778,11.5412222222,5.05811111111,4.81177777778,15.4473333333,25.8276388889,11.1773333333,14.6492222222,13.2506666667,10.3754444445
423.30,9.6938888889,18.7806666667,10.4645555555,11.5305555556,5.03355555555,4.75188888889,15.4181111111,25.8225694445,11.1306666667,14.6301111111,13.2257777778,10.3742222222
423.66,9.67066666667,18.7593333334,10.5142222222,11.5513333333,5.01511111111,4.72711111111,15.4268888889,25.8235,11.1214444445,14.5531111111,13.1945555555,10.3262222222
424.01,9.67533333333,18.7852222222,10.5481111111,11.5696666667,4.99311111111,4.68344444444,15.4334444445,25.8423472222,11.1018888889,14.5223333333,13.1956666667,10.3148888889
424.37,9.69166666668,18.8035555556,10.5676666667,11.5842222222,5.00688888889,4.66033333333,15.4445555556,25.8797638889,11.0748888889,14.5062222222,13.2331111111,10.3381111111
424.73,9.72033333333,18.9064444444,10.6233333333,11.6345555556,5.00644444444,4.65311111111,15.5048888889,25.9182152778,11.1124444444,14.5104444445,13.3108888889,10.3853333333
425.08,9.75222222222,18.9128888889,10.6553333333,11.6371111111,4.98266666667,4.67533333333,15.4878888889,25.8757430555,11.1207777778,14.488,13.3357777778,10.4026666667
425.44,9.70800000001,18.9207777778,10.6173333333,11.5986666667,4.93488888889,4.63433333333,15.4768888889,25.8585763889,11.0927777778,14.435,13.367,10.3485555555
425.80,9.66677777778,18.9253333333,10.6187777778,11.5895555555,4.83333333334,4.57622222222,15.4914444444,25.8160694445,11.0394444444,14.3747777778,13.3781111111,10.2564444444
426.16,9.64766666668,18.9821111111,10.6515555556,11.576,4.86711111111,4.51244444445,15.5373333333,25.8411527778,11.026,14.3526666667,13.4256666667,10.2385555555
426.51,9.62033333333,19.07,10.659,11.5675555556,4.865,4.49044444444,15.5711111111,25.8826041667,11.0112222222,14.3881111111,13.4866666666,10.2678888889
426.87,9.57800000001,19.095,10.6876666667,11.5287777778,4.81077777778,4.43511111111,15.5372222222,25.8630486111,10.9882222222,14.354,13.4577777778,10.2281111111
427.23,9.582,19.1868888889,10.7614444444,11.5483333333,4.80388888889,4.40733333333,15.5861111111,25.8839791667,11.0176666666,14.359,13.5568888889,10.1854444445
427.58,9.55977777777,19.2627777778,10.7161111111,11.473,4.75177777778,4.34566666667,15.6266666667,25.885,10.9882222222,14.382,13.6017777778,10.1764444444
427.94,9.55333333333,19.393,10.7771111111,11.5545555556,4.76011111111,4.36266666667,15.7621111111,26.0195625,11.0443333333,14.4714444444,13.6957777778,10.2164444445
428.30,9.45966666668,19.4323333334,10.7778888889,11.5046666667,4.68233333333,4.31377777778,15.7147777778,25.9948125,11.0473333333,14.4201111111,13.7201111111,10.1498888889
428.65,9.38255555556,19.4651111111,10.7517777778,11.4535555556,4.58177777778,4.22388888889,15.6587777778,26.0021388889,10.9725555556,14.3595555556,13.634,10.0603333333
429.01,9.38955555557,19.605,10.8421111111,11.5431111111,4.66688888889,4.24522222222,15.8266666667,26.0808333333,10.9947777778,14.3896666667,13.7163333333,10.101
429.37,9.5321111111,19.7556666667,11.0374444444,11.7151111111,4.8,4.33266666667,15.9427777778,26.2068819445,11.1322222222,14.4898888889,13.8314444444,10.2095555555
429.72,9.53711111111,19.8104444444,11.0397777778,11.7565555556,4.83922222222,4.34,15.9816666666,26.2536111111,11.1685555556,14.5278888889,13.8596666667,10.2768888889
430.08,9.55633333334,19.8813333333,11.073,11.8535555556,4.859,4.36166666667,16.0642222222,26.3470486111,11.212,14.5613333333,13.9178888889,10.2902222222
430.44,9.60433333332,19.9152222222,11.1828888889,11.944,4.90666666667,4.39344444445,16.1457777778,26.3868472222,11.2634444445,14.547,13.9808888889,10.3211111111
430.79,9.69077777779,20.0097777778,11.3086666667,12.0758888889,4.98777777778,4.49877777778,16.2914444444,26.4948888889,11.3541111111,14.5747777778,14.1141111111,10.3892222222
431.15,9.71255555554,20.1228888889,11.388,12.1377777778,5.02911111111,4.55744444444,16.3842222222,26.5507916666,11.352,14.5715555556,14.144,10.4101111111
431.50,9.80533333332,20.238,11.4655555556,12.2627777778,5.06566666667,4.57611111111,16.4765555556,26.6052083333,11.3822222222,14.5564444445,14.2005555555,10.4101111111
