wavelength,Back_SpoAmef,Belly_SpoAmef,Breast_SpoAmef,Crissum_SpoAmef,Crown_SpoAmef,DorTail_SpoAmef,Rump_SpoAmef,Throat_SpoAmef,WingTip_SpoAmef
635.91,11.9968666666,44.1650666667,21.9055666667,26.8288666667,10.8546,11.5037333333,13.1327333333,24.0581333333,12.9116
636.24,11.9887333333,44.2426,21.9271666667,26.8675333334,10.8177333333,11.4821333333,13.1332,24.0768,12.8668
636.57,12.0014,44.3267333333,22.037,26.9411333333,10.8622666667,11.566,13.1861333333,24.1552666667,12.9239333333
636.90,11.9582666666,44.2415333333,21.9725333333,26.8664666667,10.8413333333,11.5412,13.144,24.0871333333,12.8818666667
637.23,12.0904666667,44.3308,22.1597333333,26.9901333334,10.9678666667,11.6697333333,13.2322,24.1795333334,12.9675333333
637.56,12.1808666667,44.3603333333,22.2301,27.0568,11.0521333333,11.7543333333,13.3068666667,24.2186666667,13.0495333333
637.90,12.1826,44.3564666667,22.2427,27.0442666667,11.0664666667,11.7569333333,13.2888,24.1890666667,13.0381333333
638.23,12.2974,44.3742,22.2901333333,27.1202666667,11.1527333333,11.8570666667,13.3783333333,24.2905333333,13.1379333333
638.56,12.3807333334,44.4340666667,22.409,27.1995333333,11.2438666667,11.9558,13.4727333333,24.3875333333,13.2482
638.89,12.4548666667,44.4939333333,22.5137666667,27.3091333333,11.3257333333,12.0311333334,13.5173333333,24.4521333333,13.3120666667
639.22,12.5156,44.6361333333,22.585,27.3356666667,11.3907333333,12.0582666667,13.6186666667,24.5475333333,13.3836
639.55,12.5650666667,44.581,22.6324,27.3715333333,11.4440666666,12.1328,13.6393333334,24.5406,13.4584
639.88,12.521,44.4997333333,22.5918666667,27.3324666667,11.4006666666,12.0818,13.5692,24.4666666667,13.4237333333
640.21,12.4119333333,44.3498666667,22.4354666667,27.2006666667,11.2556666667,11.9446666667,13.4605333333,24.3617333333,13.3272
640.54,12.4296666667,44.3494666667,22.4942,27.2170666667,11.2435333333,11.9004666667,13.4426,24.377,13.3620666667
640.87,12.3284666667,44.2889333333,22.4000333333,27.1140666667,11.1233333333,11.76,13.3479333333,24.2799333333,13.2678666667
641.20,12.2988666667,44.304,22.3838333333,27.1205333333,11.0688666667,11.7436666667,13.2956666667,24.2453333333,13.1998666667
641.53,12.3549333333,44.3632,22.4505333333,27.1769333333,11.0756,11.8052666667,13.3184666666,24.3465333333,13.2546666667
641.87,12.3498666667,44.4855333333,22.5536666667,27.2452666667,11.1047333333,11.8186666667,13.3514666667,24.4316,13.2703333333
642.20,12.3384666667,44.4212666667,22.4941,27.2899333333,11.0958,11.8454,13.3412666667,24.3976666667,13.2763333333
642.53,12.295,44.3848,22.4686333334,27.2788666667,11.1259333333,11.8702,13.3609333333,24.3901333333,13.2716
642.86,12.2902666667,44.2978666667,22.4096666667,27.24,11.1358,11.8888,13.2989333333,24.3354666666,13.242
643.19,12.3200666667,44.4179333333,22.4904666667,27.303,11.1517333333,11.9518666666,13.3400666667,24.4677333333,13.28
643.52,12.3800666667,44.4514,22.5176333333,27.3840666667,11.2098666667,12.0219333333,13.3868666667,24.5402666667,13.35
643.85,12.4002666667,44.5612666667,22.5207,27.4491333333,11.2231333333,12.0548,13.4268,24.5114666667,13.3798
644.18,12.2962666667,44.4888,22.3417666667,27.3478666667,11.1210666666,11.9984,13.3292666667,24.4144666667,13.2848
644.51,12.4099333333,44.5728,22.4388,27.4802,11.2854,12.1078,13.4413333333,24.5282,13.456
644.84,12.4235333334,44.6228,22.4987333333,27.5766666666,11.3447333333,12.1202666667,13.4678,24.5796666667,13.5366666667
645.17,12.3192,44.6656666667,22.4085666667,27.5550666667,11.27,12.0675333333,13.4175333333,24.519,13.4888
645.50,12.3124666667,44.6296666666,22.3901,27.5599333333,11.2453333333,12.0534666667,13.4325333334,24.4712666667,13.5094
645.83,12.3084666667,44.7697333333,22.4404666667,27.4869333333,11.2457333333,12.0054666667,13.4307333333,24.4257333333,13.5097333333
646.16,12.3662666667,44.8062666666,22.4874666667,27.5532666667,11.2517333333,12.0248666667,13.4582,24.497,13.5742666666
646.49,12.4356,44.9291333333,22.5922,27.6643333333,11.3094,12.0677333334,13.5520666667,24.5709333333,13.6158
646.82,12.593,45.1023333333,22.7264333333,27.8313333333,11.4872666667,12.2159333333,13.7089333333,24.6892,13.7774
647.15,12.6382,45.2004,22.7840666667,27.8721333333,11.5526,12.2833333333,13.7675333333,24.7688,13.8373333333
647.48,12.6430666667,45.2402666667,22.9156333333,27.9764,11.5936666667,12.3352666667,13.7787333333,24.8501333333,13.8996666667
647.81,12.7034666667,45.2754,23.0108,28.1039333333,11.6809333333,12.3890666667,13.8714666667,24.9257333333,13.9508666666
648.14,12.776,45.4517333333,23.1631333333,28.2487333333,11.7450666667,12.4788,13.9449333333,25.0674666667,13.9716
648.47,12.7596666667,45.3948,23.0744666667,28.1552,11.6806666667,12.4498666667,13.9103333333,25.0434666667,13.8980666666
648.80,12.7771333333,45.3778,23.1101666667,28.2046,11.6783333334,12.4530666667,13.9391333334,25.0369333333,13.8738666667
649.13,12.8908666667,45.4826,23.221,28.3522666667,11.818,12.623,14.0882,25.1744,13.9762666667
649.46,12.8984666667,45.4921333333,23.2242,28.3884666667,11.8116,12.6552666667,14.1231333333,25.2484,13.9910666667
649.79,12.868,45.5735333333,23.1831333333,28.3742666667,11.7895333333,12.6453333334,14.1268666667,25.2326,13.9733333333
650.11,12.6864,45.407,23.1165333333,28.2279333333,11.7048,12.5395333333,13.9919333333,25.1322666667,13.9042666667
650.44,12.4700666667,45.3206666667,23.0101333333,28.096,11.4898666667,12.3388,13.8039333333,24.9470666667,13.7627333334
650.77,12.4488666667,45.3396,23.0504333333,28.1244,11.4592666667,12.337,13.8124666667,24.9541333333,13.728
651.10,12.5248,45.4025333333,23.1051666667,28.1343333333,11.5186666667,12.442,13.9074,25.0595333333,13.7584
651.43,12.5249333333,45.5507333333,23.2076333333,28.1483333333,11.5230666667,12.5018666667,13.8998666667,25.1173333333,13.8274666667
651.76,12.3892,45.3999333333,23.0652333333,27.9382,11.3507333333,12.4028,13.744,24.9316,13.7312
652.09,12.5042666667,45.5124666667,23.2225666667,28.0955333333,11.4830666667,12.5323333333,13.8604666667,25.0304666667,13.8786
652.42,12.6743333333,45.6620666667,23.3732333333,28.204,11.6854666667,12.6737333333,14.0026,25.1668666667,14.0499333333
652.75,12.6256666667,45.6719333333,23.3289333333,28.1440666667,11.6186666667,12.5351333333,13.8992,25.0951333333,13.9821333333
653.08,12.6154,45.6262666667,23.3127666667,28.1854666667,11.6057333333,12.4883333333,13.8422666667,25.0556666667,13.9478666667
653.41,12.6526666667,45.6488666667,23.3964,28.2462,11.6214,12.4749333333,13.8688,25.0837333333,13.9477333333
653.74,12.8517333333,45.8183333333,23.5544,28.4238,11.7072666666,12.6111333333,14.0518666667,25.2378666667,14.1146666667
654.06,12.8598666667,45.7201333334,23.5167666667,28.3772666667,11.7102666667,12.5885333333,14.0178666667,25.2194,14.0744
654.39,12.7728666667,45.6978,23.5022,28.2704666667,11.6326666667,12.5292666667,13.961,25.1468,14.0389333333
654.72,12.7148666667,45.5436666667,23.4480666667,28.2330666667,11.6121333334,12.4492,13.8871333333,25.045,14.0134666667
655.05,12.6938666666,45.5233333333,23.4341666667,28.2774666667,11.5872,12.3728,13.8934,25.0282,13.9618
655.38,12.6734,45.5002,23.4343333333,28.3447333333,11.6082666667,12.3408666667,13.9131333333,25.0352666667,13.9672666667
655.71,12.5569333333,45.3884666667,23.3746666667,28.2462,11.5170666667,12.2436,13.8447333333,24.9271333334,13.9004
656.04,12.4264666667,45.344,23.2651666667,28.2178,11.3789333333,12.1112666667,13.7038,24.8134666667,13.767
656.37,12.3616666667,45.2998,23.2594,28.1850666667,11.3258666667,12.101,13.6863333333,24.7602,13.7334666667
656.69,12.4759333334,45.4686,23.4298333333,28.3262,11.4287333333,12.2970666667,13.8153333333,24.8543333333,13.8490666667
657.02,12.3498666667,45.3942,23.3286666667,28.2556,11.3415333333,12.2425333333,13.6994666667,24.7499333333,13.7215333333
657.35,12.2918666667,45.4751333333,23.2624333333,28.2612,11.3224,12.2586666667,13.6496,24.7002666666,13.6025333333
657.68,12.4358,45.6181333333,23.3853333334,28.3993333333,11.4464,12.3801333333,13.7896,24.8564666667,13.7053333333
658.01,12.5324,45.705,23.3873666667,28.4700666667,11.5176,12.4296666667,13.8579333333,24.9048,13.761
658.34,12.5257333333,45.7258666667,23.4088,28.4531333334,11.4755333333,12.4119333334,13.8215333333,24.9353333333,13.6932666667
658.66,12.6274666667,45.8042,23.4546333334,28.518,11.5468666667,12.5239333333,13.9107333333,25.0074666667,13.7496
658.99,12.7021333333,45.8686,23.4926333333,28.5731333333,11.5964666667,12.5812666667,13.934,25.0910666667,13.7863333333
659.32,12.8670666667,46.1440666667,23.6234,28.7287333333,11.7388,12.7516,14.0590666667,25.2806,13.9020666667
659.65,12.8975333333,46.1244666667,23.6672,28.7294666667,11.7803333333,12.7935333333,14.1122666667,25.3263333333,13.945
659.98,12.8978666667,46.1481333333,23.61,28.7359333333,11.7326,12.7857333333,14.0932,25.3014666667,13.904
660.31,12.8116,46.0435333333,23.4674666667,28.6391333333,11.6889333333,12.7216,13.9655333333,25.2286666667,13.8358
660.63,12.9085333333,46.1033333333,23.5399,28.7011333333,11.776,12.7884,14.0537333333,25.3275333333,13.9434666667
660.96,12.9822666667,46.0624,23.5817333333,28.7366666667,11.8305333333,12.8143333333,14.1466666667,25.4043333333,14.0121333333
661.29,12.8685333333,46.0002,23.4973,28.6722666667,11.7196,12.7195333333,14.0052,25.2867333333,13.9189333333
661.62,12.8488,45.8892,23.5122333333,28.7038666667,11.7064,12.7094666667,13.9800666667,25.3035333333,13.8840666667
661.94,12.9425333333,46.0036666667,23.5606666667,28.8020666667,11.8560666667,12.787,14.0938,25.3440666667,14.0342666667
662.27,12.8795333333,45.9846,23.5372,28.801,11.8363333333,12.7282,14.0232666667,25.2776666667,14.0288666667
662.60,12.9246666667,46.0344,23.5811,28.8541333333,11.8625333333,12.8015333333,14.1104666667,25.3074666667,14.0668666667
662.93,12.7144,45.7906,23.4209666667,28.7514,11.6698,12.5735333333,13.95,25.0971333333,13.8842
663.26,12.6921333333,45.8307333333,23.4174,28.7559333333,11.605,12.5626666667,13.9333333333,25.0601333333,13.8625333333
663.58,12.7145333333,45.8343333333,23.5085333333,28.7984,11.6972,12.6287333333,13.9604666667,25.0842,13.9335333333
663.91,12.7556,45.8268666667,23.5836,28.8134666667,11.7288,12.5852666667,14.0361333333,25.1444,13.9444666667
664.24,12.8429333333,45.9234666667,23.7146333333,28.9050666667,11.7644,12.6465333333,14.0662,25.181,14.0020666667
664.57,12.8573333333,45.9577333333,23.7554666667,28.9143333333,11.7561333333,12.649,13.9872,25.1751333333,14.0088666667
664.89,12.9550666667,46.0342,23.8363666667,28.9677333333,11.8479333333,12.7573333334,14.1400666667,25.2564,14.0458
665.22,12.9508,46.1013333334,23.8216333334,28.9928666667,11.8468666667,12.7355333333,14.1154666667,25.1933333333,14.0604
665.55,12.9444,46.1114,23.8333,28.9844,11.7850666667,12.7169333333,14.0844666667,25.1869333333,14.0327333333
665.87,13.075,46.1136666667,23.9318666667,29.0274666667,11.8666666667,12.8250666666,14.1706666666,25.317,14.1290666667
666.20,13.104,46.3228,24.0326,29.1408,11.9105333333,12.8415333333,14.1934,25.3714666667,14.1984
666.53,13.1874,46.4698666667,24.0535666667,29.1612666667,11.9936,12.9290666667,14.2365333333,25.395,14.2848666667
666.86,13.2784666667,46.4821333333,24.1174666667,29.2738666667,12.0865333333,13.0262666667,14.2568666667,25.4844,14.3792666667
667.18,13.3309333333,46.6096,24.1749666667,29.3342666667,12.0655333333,13.0522,14.3231333333,25.5408,14.3819333333
667.51,13.4376,46.7525333333,24.2458,29.4551333333,12.0847333333,13.1592666667,14.4376,25.6258,14.4223333333
667.84,13.4028666667,46.7521333333,24.2002666667,29.4205333333,12.0802,13.1774666667,14.4522666667,25.5981333333,14.4212
668.16,13.4789333333,46.8575333334,24.3191333333,29.5414,12.1956666667,13.2808666667,14.5983333333,25.6610666667,14.53
668.49,13.6156,47.0134,24.4924333333,29.6860666667,12.3503333333,13.4443333333,14.7328,25.8002666667,14.6915333334
668.82,13.5739333333,47.0243333333,24.5445,29.6477333333,12.3472,13.4298666667,14.7151333334,25.7835333333,14.7033333334
669.14,13.5797333333,47.0129333333,24.5289333333,29.6916666667,12.3294,13.4277333333,14.7104666667,25.8053333333,14.6666666667
669.47,13.4812,46.9674,24.4428,29.5855333333,12.2656666666,13.3238,14.6244,25.6809333333,14.5808
669.80,13.4281333333,46.8308666667,24.3786333333,29.502,12.2704666667,13.3316,14.5928,25.6174,14.5745333333
670.13,13.3935333333,46.7894666667,24.4206666667,29.5225333333,12.2484666667,13.3060666667,14.5644,25.6604,14.5018666667
670.45,13.3736666667,46.7692666667,24.3797666667,29.4681333333,12.2113333333,13.2880666667,14.5874666667,25.6109333333,14.4762666667
670.78,13.3934666667,46.7195333333,24.4037666667,29.4452,12.3014666667,13.3349333333,14.5554666667,25.6951333333,14.5317333333
671.10,13.2850666667,46.6078,24.3477,29.429,12.2382666667,13.2496666667,14.4406666667,25.606,14.4948666667
671.43,13.2431333333,46.5814,24.2588,29.3942,12.1895333333,13.1853333333,14.3994,25.5741333333,14.4522666667
671.76,13.148,46.5208,24.1296333333,29.3195333333,12.1044666667,13.0689333333,14.3011333333,25.4904,14.3954
672.08,13.023,46.4185333333,24.0234333333,29.2631333333,11.9530666667,12.9086,14.1878,25.3848666667,14.2922666667
672.41,13.2251333333,46.4874,24.1343333333,29.4104666667,12.0768,13.068,14.3390666667,25.5233333333,14.4201333333
672.74,13.2182666667,46.5363333333,24.1382,29.4163333333,12.0597333333,13.0965333333,14.2720666667,25.4952666667,14.4553333333
673.06,13.2166666667,46.5756666667,24.2007333333,29.3973333333,12.0353333333,13.0939333333,14.2692,25.547,14.4408
673.39,13.2451333333,46.6192,24.2351,29.4423333333,12.0029333333,13.0784,14.2888,25.5496,14.4036666667
673.72,13.3463333333,46.6779333333,24.3091666667,29.5708,12.1152666667,13.2138,14.4029333334,25.6074,14.5436
674.04,13.3254,46.638,24.3819,29.6292,12.2013333333,13.2473333333,14.3904666667,25.652,14.61
674.37,13.3064666667,46.6282666667,24.3353333333,29.6724666666,12.1354666667,13.1849333333,14.3777333333,25.5576,14.5993333333
674.69,13.3603333333,46.7392666667,24.3773333333,29.6240666667,12.1615333333,13.2056666667,14.386,25.5825333333,14.6466
675.02,13.3956,46.7542,24.4551,29.705,12.1928,13.2555333334,14.3968,25.5944,14.6743333333
675.35,13.4723333333,46.7646666667,24.5233333333,29.8068,12.2262,13.3394,14.4588666667,25.6252666667,14.6546666667
675.67,13.4948666667,46.7880666667,24.5009333333,29.8572,12.2222,13.3647333333,14.5084,25.6620666667,14.6962666667
676.00,13.4588,46.8436666666,24.5489666667,29.823,12.2192666667,13.3430666667,14.4996,25.6808,14.6940666667
676.32,13.5787333333,46.9415333333,24.7165333333,29.9421333333,12.355,13.4994,14.6669333333,25.7956,14.7955333333
676.65,13.6696666666,47.0568,24.7739,30.1862666667,12.4484,13.6268666667,14.7694666667,25.8716,14.9304666667
676.97,13.7199333333,47.0179333333,24.8033,30.2211333333,12.4688666667,13.6280666667,14.7754,25.8874666667,14.9526666667
677.30,13.6202,46.8623333333,24.6615666667,30.0432666667,12.335,13.4674666667,14.6468,25.7206666667,14.8574
677.63,13.6818666667,47.0314666667,24.6611,30.1234,12.3422666666,13.4745333333,14.7375333333,25.7605333334,14.8394666667
677.95,13.7781333333,47.1434,24.7897,30.2451333333,12.4845333334,13.5992666667,14.9224666667,25.9487333333,14.9482
678.28,13.8356666667,47.1479333334,24.8484,30.3462666667,12.5969333333,13.6997333333,15.0756666667,26.0544,15.0016666666
678.60,13.8484,47.2956,24.9462666667,30.3956666667,12.6402666667,13.7751333333,15.2010666667,26.1752,15.0734666667
678.93,13.7986,47.2720666667,24.8735666667,30.3326,12.6246666667,13.7573333333,15.1554666667,26.2156666667,15.0887333333
679.25,13.7621333333,47.213,24.9035666667,30.2808,12.6355333333,13.7276666667,15.1173333333,26.1916666667,15.0437333333
679.58,13.7332666667,47.2250666667,24.8568666667,30.3158,12.5713333333,13.6888,15.0573333333,26.1692666667,14.9874666667
679.90,13.6503333333,47.1474666667,24.7631333333,30.2338666667,12.5038666667,13.6274,14.9944666667,26.0888,14.9158666667
680.23,13.6626,47.1422,24.7557,30.1848,12.4978,13.6296,14.9737333333,26.0827333333,14.8755333334
680.55,13.5870666667,47.0923333333,24.7283333333,30.0852666667,12.4902666667,13.6266,14.9482666667,26.0530666667,14.858
680.88,13.6954666667,47.2695333333,24.9467,30.1924,12.5732,13.764,15.0908666667,26.2310666667,14.9819333333
681.20,13.7164666667,47.1972,24.9676666667,30.1626,12.5612666667,13.7963333334,15.0954,26.2414666667,15.0190666667
681.53,13.6272666667,47.0812666667,24.8306666667,30.0266666667,12.4312,13.6640666667,14.9476,26.0833333333,14.8925333333
681.85,13.5472,47.0464,24.7832,29.9460666667,12.3362,13.5600666667,14.7651333333,26.0054666666,14.8124
682.18,13.6956,47.0381333333,24.8442,30.0229333333,12.4524,13.6222,14.7852666667,26.0446,14.9479333333
682.50,13.6966666667,47.0988,24.9736666667,30.0828,12.4246,13.6107333334,14.7959333333,26.0104,14.9335333333
682.83,13.7842666666,47.136,25.0340666667,30.1492,12.4647333333,13.7189333333,14.8556666667,26.0394,14.9849333333
683.15,13.7761333333,47.0794666667,25.0548,30.202,12.5064,13.7686666667,14.9019333333,26.0671333333,15.0254666667
683.48,13.7608666667,47.164,25.1412666667,30.2700666667,12.5095333334,13.7718,14.9137333333,26.0872666667,15.0722
683.80,13.6614,47.1608,25.1129333333,30.2496,12.4867333334,13.7044,14.9362666667,26.0797333333,15.0492666667
684.13,13.7312666667,47.2842,25.1512666667,30.355,12.4432,13.6884,14.9660666666,26.1297333333,15.0630666667
684.45,13.6896,47.2895333333,25.0431666667,30.3576,12.4019333334,13.6155333333,14.8869333333,26.0253333333,15.0214666667
684.78,13.5714,47.3271333333,24.9922666667,30.3506,12.2867333333,13.4744,14.7475333333,25.9137333333,14.8975333333
685.10,13.5667333334,47.4141333333,25.0478333333,30.3835333333,12.2838,13.4964,14.7713333333,25.9326,14.9058
685.43,13.6194,47.6184,25.1810333333,30.5042,12.3788666667,13.5708666667,14.9308666667,26.0082,14.994
685.75,13.5428,47.5270666667,25.1090666667,30.451,12.2912,13.4878,14.8314,25.9063333333,14.8558666667
686.08,13.57,47.6232666667,25.1127,30.4274666667,12.3084666667,13.5654666667,14.8262,25.9421333333,14.9312666667
686.40,13.5154666667,47.7485333333,25.0288333333,30.3856,12.247,13.4845333333,14.7984,25.9490666667,14.9024666667
686.72,13.6341333333,47.8266666667,25.0720666667,30.4364666667,12.3226666667,13.5593333333,14.8706666667,26.0233333334,15.0064
687.05,13.7226666667,47.8137333333,25.0346,30.5050666667,12.4033333333,13.5567333333,14.9436,26.0530666667,15.0292
687.37,13.8479333333,47.8226,25.0991666667,30.568,12.4817333333,13.6895333333,14.9837333333,26.0727333333,15.1222666667
687.70,13.9768,47.8880666667,25.1823333333,30.7108666667,12.6423333333,13.7927333333,15.1172666667,26.1697333333,15.1956
688.02,14.0556,47.8093333333,25.2907,30.7427333333,12.7644,13.9160666667,15.2236,26.2590666667,15.2164
688.34,14.1582,47.8328,25.3719333333,30.8102,12.9127333333,14.0806666666,15.3078666666,26.3885333333,15.3162
688.67,14.1584,47.6948,25.3338333333,30.7282666667,12.9382666667,14.0826,15.2331333333,26.3255333334,15.3192666667
688.99,14.0867333333,47.5128666667,25.2451,30.6476666667,12.8068,13.9966,15.1626,26.1731333333,15.1856
689.32,14.0216666667,47.4373333334,25.2631,30.6111333333,12.7808666667,13.9947333333,15.1884666667,26.1301333333,15.1626
