wavelength,Back_CoeFlaf,Belly_CoeFlaf,Breast_CoeFlaf,Crissum_CoeFlaf,Crown_CoeFlaf,DorTail_CoeFlaf,Patch10_CoeFlaf,Patch11_CoeFlaf,Rump_CoeFlaf,Throat_CoeFlaf,WingTip_CoeFlaf
649.79,12.9290166667,41.5546666667,39.8904666667,28.6628,11.5207333333,11.4145,26.161,25.8477333333,22.2549333333,23.2325333333,15.0486666667
650.11,12.9039333333,41.3651333333,39.7436666667,28.6042666667,11.5610666667,11.4341,26.1324666667,25.7801333334,22.1760222222,23.1852,15.0751333333
650.44,13.0258,41.4676,39.8434,28.6752,11.6524666667,11.5015,26.2636666667,25.9524666667,22.2908222222,23.2787333333,15.2354666667
650.77,13.1003333333,41.5578,39.9993333333,28.7555666667,11.6709333333,11.5417666667,26.3032666667,26.0242666667,22.3471666667,23.3002,15.2886
651.10,13.0166833333,41.4360666667,39.9054,28.6898333333,11.6334666667,11.4546,26.1586,25.9642,22.2308555556,23.2034,15.2162666667
651.43,13.0391833333,41.4906666667,39.956,28.7022666667,11.6105333333,11.4609666667,26.1699333333,25.9311333333,22.2347,23.2074,15.2314666667
651.76,13.1147666667,41.5119333333,39.937,28.7127666667,11.7097333333,11.5332333333,26.1700666667,25.9966666667,22.3033444444,23.2560666667,15.3343333333
652.09,13.1616333333,41.5269333333,39.9849333333,28.7597,11.7662,11.5787,26.1852666666,26.0072,22.2644777778,23.3176,15.3811333333
652.42,13.2995666667,41.6232666667,40.1514,28.9291333333,11.8612666667,11.6713,26.2987333333,26.1129333333,22.3734777778,23.4659333333,15.4748
652.75,13.374,41.6232,40.1629333333,28.9246666667,11.9254666667,11.7887,26.3504666667,26.1918666667,22.4305333333,23.5224666667,15.5514
653.08,13.2439833333,41.5582666667,40.0668666667,28.7943666667,11.7751333333,11.6498,26.2521333333,26.0383333333,22.3341444444,23.3669333333,15.4487333334
653.41,13.21925,41.5301333333,40.0112,28.7041333333,11.6926,11.6194333333,26.1514666667,25.9706666667,22.2567777778,23.3368,15.3935333333
653.74,13.3131833333,41.7370666667,40.1744,28.7888333333,11.6775333333,11.6721333333,26.2065333333,26.1183333333,22.3733666667,23.4247333333,15.4492666667
654.06,13.26125,41.6846666667,40.1242666667,28.7341666667,11.5869333333,11.6260333333,26.1473333333,26.0524666667,22.3311444445,23.3856666667,15.4116
654.39,13.2292,41.7052,40.1226,28.7065333333,11.5572,11.6369666667,26.196,26.0676,22.3184555556,23.4203333334,15.4106666667
654.72,13.1814333333,41.6529333333,40.0991333333,28.6797333333,11.4449333334,11.587,26.1416666667,26.0190666667,22.2780888889,23.3518,15.4144
655.05,13.11465,41.6028666667,40.0505333333,28.5543,11.4159333333,11.5819333333,26.1649333333,26.0286666667,22.2964,23.3286,15.3413333333
655.38,13.0492833333,41.5618666667,40.0505333333,28.5052,11.2835333333,11.4894,26.1232666667,25.9336666667,22.1910111111,23.2088666667,15.2306666667
655.71,13.2117333333,41.7482,40.198,28.5989666667,11.4251333333,11.6283333333,26.2799333333,26.1384,22.4010111111,23.318,15.3822666667
656.04,13.1601,41.6343333333,40.1563333333,28.5731666667,11.4182,11.6070666666,26.1921333333,26.0975333333,22.3356666667,23.2432666667,15.3133333333
656.37,13.09035,41.6964,40.2092666667,28.5575333333,11.3508,11.5241333333,26.1646666667,26.0189333333,22.3168,23.179,15.2504
656.69,13.111,41.6567333333,40.2128,28.5803666667,11.3533333333,11.5412666667,26.2283333333,26.0452666667,22.3384666667,23.1845333333,15.2827333333
657.02,13.1897833333,41.6952,40.3219333333,28.6485333333,11.4374666667,11.6408666667,26.3191333333,26.1057333333,22.4536222222,23.2413333333,15.3881333333
657.35,13.1141,41.6802666667,40.2646666667,28.5968333333,11.434,11.6099333333,26.3008,26.0254,22.4189666667,23.2479333333,15.3318666667
657.68,13.1947,41.6588666667,40.3352666667,28.6763666667,11.499,11.7132333333,26.4228,26.0955333333,22.5057333333,23.3584666667,15.3986666667
658.01,13.1212,41.5158666667,40.2094666667,28.5645333333,11.4469333333,11.6475333333,26.2838,25.9928666667,22.4200333333,23.2288666667,15.3223333333
658.34,13.17945,41.5672666667,40.2122666667,28.6343,11.4944,11.7186666667,26.3312,26.0316,22.4502555556,23.2848,15.3472666667
658.66,13.22745,41.6174,40.2303333333,28.7085,11.5016,11.7180333333,26.328,26.0529333333,22.4544555556,23.2640666667,15.392
658.99,13.3227333333,41.7297333333,40.3359333333,28.8771,11.6225333333,11.8659333333,26.4226,26.1596,22.5718,23.3980666667,15.5417333333
659.32,13.22685,41.6572,40.2781333333,28.8324333333,11.5486666667,11.814,26.3801333333,26.0739333333,22.5010666667,23.3251333333,15.4624
659.65,13.22825,41.6808,40.3545333333,28.7601333333,11.5352,11.7962333333,26.433,26.0881333333,22.5132888889,23.2964,15.4712666667
659.98,13.3040333333,41.7288666667,40.4304666667,28.8495666667,11.5618666667,11.8525333333,26.4768666667,26.1759333333,22.5616555556,23.3690666667,15.5116
660.31,13.3667166666,41.7461333333,40.4706,28.9001666667,11.6208666667,11.9225,26.5012666666,26.2158,22.6004111111,23.4055333333,15.5158
660.63,13.3688333333,41.7914666667,40.4395333333,28.9523666667,11.6263333333,11.9412666667,26.5535333333,26.2371333333,22.6020333333,23.4308,15.5366
660.96,13.4212666667,41.7052,40.4429333333,28.9343333333,11.6469333333,11.9843333333,26.5439333333,26.2332,22.6106333333,23.3918,15.5598
661.29,13.4411166667,41.8406,40.4428666667,28.9609333333,11.6905333333,11.9973333333,26.5008,26.2423333333,22.6085888889,23.3547333334,15.5706
661.62,13.6220666667,41.9274666667,40.5636,29.0778333333,11.8288,12.1349,26.5848666667,26.3629333333,22.7016111111,23.4776,15.7326666666
661.94,13.6696833333,42.022,40.7073333333,29.1922,11.897,12.179,26.6400666667,26.4170666667,22.7593888889,23.5074,15.8212
662.27,13.6768833333,42.0097333333,40.7457333333,29.1843666667,11.8791333333,12.1736333333,26.6191333333,26.3910666667,22.7581777778,23.5069333333,15.8320666667
662.60,13.5896333333,41.8536,40.613,29.0008,11.8145333333,12.0256,26.4875333333,26.2990666667,22.6690555555,23.4198,15.7008666667
662.93,13.6958,41.9049333333,40.6736666667,29.0281,11.8380666667,12.0861333333,26.5126666667,26.3553333333,22.6991222222,23.4326,15.7875333333
663.26,13.8055333333,41.9671333333,40.7175333333,29.1671,11.9177333333,12.1630666667,26.5634,26.4176,22.8022888889,23.524,15.9140666667
663.58,13.86665,41.9746,40.6713333333,29.1634,12.0104666667,12.2113333333,26.6104666667,26.4522666667,22.8884444444,23.5888666667,15.9815333333
663.91,13.8361166667,41.9622,40.6592666667,29.1078666667,11.987,12.1574666667,26.6364666667,26.4286666667,22.8776444445,23.5397333334,15.9749333333
664.24,13.8729,41.9668,40.7911333333,29.1219333333,11.9952666666,12.1336333333,26.633,26.4840666667,22.9030777778,23.5242,15.9825333333
664.57,13.88685,42.038,40.8345333333,29.1356,11.9852,12.0704333334,26.6508,26.4927333333,22.9066666667,23.5662666667,15.9914666667
664.89,13.9013666666,42.0394,40.9005333333,29.1712666667,11.9840666667,12.0924666667,26.6578,26.4924,22.8948888889,23.6431333333,16.0148666667
665.22,13.7975166667,42.062,40.8554,29.2098666667,11.9511333333,12.0147333333,26.6716,26.457,22.9074111111,23.6611333333,15.9158
665.55,13.7648333333,42.081,40.8134666667,29.1711,11.9332666667,11.9760333334,26.6488666667,26.4217333333,22.8843666667,23.6770666667,15.8374666667
665.87,13.8103,42.2108666667,40.8736,29.2554333333,12.0248,12.0616666667,26.8043333333,26.5412666667,23.0154222222,23.7596,15.9294666667
666.20,13.8821833333,42.2620666667,40.9127333333,29.2968,12.0352,12.1654,26.8569333333,26.6112666667,23.0564444444,23.8332,15.9725333333
666.53,13.9173666667,42.3806666667,41.0138666667,29.4467333333,12.0990666667,12.1857666667,26.9526666667,26.7145333333,23.0663444444,23.961,16.0204
666.86,13.79975,42.3014,40.8330666667,29.2860333333,12.0423333334,12.1757333333,26.8531333333,26.5852,22.9368666667,23.8588,15.8908666667
667.18,13.7108666667,42.3042,40.842,29.2919666667,11.9768,12.1211666667,26.7689333333,26.5981333333,22.8421111111,23.762,15.8476
667.51,13.7599666667,42.4247333333,40.8749333333,29.3052666667,11.9608666667,12.1077,26.7238,26.6465333333,22.8552,23.8068666667,15.8544
667.84,13.6763666667,42.3704,40.7064,29.2122,11.8956666667,12.1073666667,26.6291333333,26.5199333333,22.7734111111,23.7722,15.7621333333
668.16,13.705,42.3562,40.7343333333,29.3,11.9542,12.1691,26.639,26.5636,22.7806888889,23.7473333333,15.8315333333
668.49,13.7346666667,42.2598,40.7341333333,29.2603666667,11.974,12.1779,26.6848,26.5996,22.8147888889,23.6924666667,15.8210666667
668.82,13.7506833333,42.2654666667,40.8108666667,29.2291666667,11.9346666667,12.2201666667,26.7084,26.639,22.8230333333,23.6721333333,15.8582666667
669.14,13.7735,42.3370666667,40.9128,29.2631,12.0014,12.2715,26.7960666666,26.7374,22.8906555556,23.7155333333,15.9085333333
669.47,13.8764833333,42.3519333333,40.9536666667,29.2601333333,12.0619333333,12.3707333333,26.795,26.7872666667,22.8690333334,23.7960666667,16.007
669.80,13.9196,42.4538666667,41.1457333333,29.4082,12.1017333333,12.4151333333,26.9098,26.882,22.9529888889,23.8101333333,16.0460666667
670.13,13.9066,42.4024666667,41.1164,29.3869333333,12.1329333333,12.4514666667,26.8641333333,26.8408,23.0017444445,23.8296,16.0576
670.45,13.8454833334,42.4159333333,41.2105333333,29.3809,12.0721333333,12.3732333333,26.827,26.8877333333,22.9340777778,23.8022666667,15.988
670.78,13.8021,42.4044,41.1842,29.2948333333,12.0481333333,12.3570666667,26.8156,26.8764666667,22.8720444445,23.7619333333,15.9712666667
671.10,13.8322833333,42.2997333333,41.2316666666,29.2742,12.1130666666,12.4515666667,26.8271333333,26.8944666667,22.8754,23.7632,15.9984
671.43,13.8606833333,42.3008,41.3548666667,29.3465,12.1169333333,12.4077,26.8694,26.9166666667,22.8826,23.8053333333,16.0521333333
671.76,13.9302333333,42.3864,41.3925333333,29.3822,12.1794666667,12.4772666666,26.9129333333,26.917,22.9352,23.8773333333,16.0908666667
672.08,13.84355,42.3656666667,41.3256666667,29.3204666667,12.0978,12.3748666667,26.7806,26.8176666667,22.8159555555,23.8372,16.0422666667
672.41,13.8489666667,42.2838666667,41.2201333333,29.3224,12.1165333333,12.4116666667,26.7436666667,26.8019333333,22.7818777778,23.8127333333,16.0308
672.74,13.851,42.2539333333,41.2228,29.2757333333,12.0456,12.3562333333,26.7134,26.7588,22.7574888889,23.7513333333,16.0408
673.06,13.8849333333,42.2436,41.2308666667,29.4571,12.0466,12.3535333333,26.7326666666,26.7833333333,22.7951666667,23.7578666667,16.0508666667
673.39,13.7337666667,42.0238,40.9818666667,29.2356333333,11.8760666667,12.1957333333,26.4835333333,26.5936666667,22.6006333333,23.5370666667,15.9014666667
673.72,13.67545,42.0767333333,40.9939333333,29.1764,11.7086,12.0745,26.3960666667,26.5239333333,22.5259222222,23.4015333333,15.7919333333
674.04,13.7873333333,42.2374666667,41.0931333333,29.2261666667,11.7253333333,12.1861,26.5222,26.6057333333,22.6522,23.4656,15.8744666667
674.37,13.8732,42.3558,41.2391333333,29.3445666667,11.8139333333,12.2439333333,26.6718666667,26.6336,22.8177777778,23.6044666667,15.9546666667
674.69,13.7549666667,42.4574666667,41.2098666667,29.3467666667,11.7228666667,12.1473666667,26.728,26.5851333334,22.7753666667,23.5446,15.8979333333
675.02,13.8371666667,42.6682666667,41.2438,29.4522333333,11.8428,12.3108333333,26.8686,26.7823333334,22.9203666667,23.6322666667,15.9946
675.35,13.7813666667,42.7024666667,41.2353333333,29.4364,11.7755333333,12.329,26.8960666667,26.8381333333,22.9302777778,23.6353333334,15.9805333333
675.67,13.7756166667,42.7996666667,41.3582,29.5388,11.8020666667,12.3613333333,27.0056666667,26.9424666667,23.0900777778,23.6762,16.0416666667
676.00,13.6728166667,42.8294,41.3903333334,29.4311333333,11.6787333333,12.1909333334,26.9804,26.8766666666,23.0344888889,23.6193333333,15.9888
676.32,13.6916166667,42.8592,41.2969333334,29.3532,11.6988666667,12.2136333333,27.0115333333,26.8726666667,23.0478777778,23.6933333333,15.9958666667
676.65,13.6304333333,42.8022666667,41.2788666667,29.2773333333,11.759,12.2827333333,27.0198,26.8903333333,23.0658777778,23.696,15.9922
676.97,13.7201,43.0126,41.3804,29.4006666667,11.8923333333,12.4206,27.1948,27.0377333333,23.2087444444,23.8476,16.1017333333
677.30,13.7476,43.0244666667,41.3766,29.4239,12.007,12.5386333333,27.2528666667,27.0919333333,23.2092888889,23.9345333333,16.2454666667
677.63,13.8408,43.0277333333,41.3942,29.5674,12.1776666667,12.6040333333,27.3182,27.2018,23.3346666667,24.0488666667,16.3566666667
677.95,13.8626666667,42.8944666667,41.3454666667,29.5065333333,12.1255333333,12.5857333333,27.2577333333,27.1608666666,23.2445777778,24.0109333333,16.2966666667
678.28,14.0167,42.9652666667,41.4698,29.6493333333,12.2878666667,12.7582333333,27.3753333333,27.3141333333,23.4142666667,24.1538666667,16.4592666667
678.60,13.9579333333,42.8965333333,41.5068666667,29.5857333333,12.2320666667,12.7079666667,27.3128,27.2530666667,23.3529666667,24.132,16.4505333333
678.93,13.9614333333,42.8443333333,41.5067333333,29.5305333333,12.2168,12.648,27.2862,27.2350666667,23.3278,24.1006666667,16.3956666667
679.25,13.9723666667,42.6612666667,41.2892,29.3881666667,12.1550666667,12.6165,27.2102666667,27.0918,23.1843222222,23.9975333333,16.2732666667
679.58,14.0744166667,42.7533333333,41.3477333333,29.5379666667,12.2764666667,12.7115666667,27.3144,27.2092666667,23.3040888889,24.0844,16.3893333333
679.90,14.0981666667,42.7936,41.4972666667,29.6991666667,12.3336,12.7483,27.3783333333,27.2440666667,23.3545333333,24.1221333334,16.4508666667
680.23,14.1322833333,42.8621333334,41.5689333333,29.6529,12.3534666667,12.7426333333,27.3547333333,27.2206,23.3531555555,24.1562666667,16.4747333333
680.55,14.1353833333,42.7046666667,41.5658666667,29.646,12.3605333333,12.6750666667,27.3772666667,27.2196666666,23.3280666667,24.1885333333,16.4886
680.88,14.1588666667,42.7064666667,41.6034,29.673,12.3858,12.6730333333,27.39,27.2260666667,23.3487888889,24.1529333333,16.4363333333
681.20,14.0933333333,42.6572,41.5776666666,29.6904333333,12.2792666667,12.6364333333,27.3370666667,27.1182666667,23.2886222222,24.1178666667,16.4216666667
681.53,14.1350666667,42.7132,41.5673333333,29.7654333333,12.3598,12.7087333333,27.3642666667,27.1678,23.3256666667,24.1374,16.5154666667
681.85,14.12365,42.6908,41.5447333333,29.8286666667,12.35,12.7403333333,27.3142,27.1784,23.3077888889,24.1962,16.5239333333
682.18,14.1303333333,42.569,41.4429333333,29.7959666667,12.3076,12.7340333333,27.2821333333,27.1351333333,23.2739666667,24.1324666667,16.5019333333
682.50,14.1286166667,42.5956666667,41.4916,29.8439333333,12.3192,12.7974666667,27.288,27.1425333333,23.2779222222,24.1863333333,16.5596
682.83,14.163,42.8052666667,41.6758666667,29.9808,12.3732,12.8764,27.3610666667,27.2167333333,23.3255111111,24.3264666667,16.6604
683.15,14.2010833333,42.8312,41.7563333333,30.0004333333,12.3951333333,12.9609666667,27.3845333333,27.2117333333,23.3001555556,24.3762,16.6156666667
683.48,14.2360666667,42.8401333333,41.7142666667,29.9637666667,12.4,12.9940666667,27.3674666667,27.2496,23.2965666667,24.3464666667,16.6015333333
683.80,14.1752833333,42.8328,41.6490666667,29.9111333333,12.2939333333,12.8878666667,27.3356666667,27.2205333333,23.2082111111,24.2125333333,16.5608666667
684.13,14.2789333333,42.9698666667,41.779,29.9894666667,12.3651333333,13.0622,27.3926,27.3138666667,23.3086,24.2676,16.6437333333
684.45,14.2868,42.9410666667,41.7612666666,29.9405666667,12.3608666667,13.0418,27.4256,27.3175333333,23.3393444444,24.2366666667,16.6379333333
684.78,14.1588833333,42.8518666667,41.674,29.7585666667,12.2761333333,12.8963,27.2861333333,27.2462,23.2113555555,24.0856666667,16.4956
685.10,14.0505666666,42.7978666667,41.6528,29.7066666667,12.1471333333,12.7741333333,27.2378666667,27.1728666667,23.1495888889,23.9716666666,16.3612
685.43,14.0251,42.7196,41.5863333333,29.5531666667,12.1304666667,12.6696,27.1730666667,27.0882666667,23.0716,23.8994666667,16.3640666667
685.75,13.9757,42.7830666667,41.6482,29.4938666667,12.1554666667,12.6687666667,27.1816,27.0746666667,23.0756333333,23.8816666667,16.2947333333
686.08,13.8503833333,42.6368,41.483,29.3476,12.06,12.5758,27.0798666667,26.9246666666,22.9679888889,23.7326666667,16.2172666667
686.40,13.7950333333,42.4492,41.3667333333,29.2544333333,12.0708,12.5364333333,27.0221333333,26.8758666667,22.9516333333,23.5868666667,16.2296666667
686.72,13.7618666667,42.4539333333,41.3423333333,29.2556,12.0278,12.5248333333,27.0055333333,26.8616,22.9500666666,23.5778666667,16.23
687.05,13.7518,42.4232,41.4112,29.2786,12.0252666667,12.4641333333,27.0201333333,26.8991333333,22.9825777778,23.6362666667,16.2016
687.37,13.5717833333,42.1458666667,41.197,29.1556666667,11.8847333333,12.2851333333,26.8418,26.743,22.8114333333,23.5153333334,15.9743333333
687.70,13.3949666667,42.1323333333,41.1090666667,29.0854,11.7615333333,12.0865333333,26.6982,26.6162,22.6971555555,23.4353333333,15.8952666667
688.02,13.4336333333,42.1755333333,41.1322,29.1577,11.802,12.1975333333,26.7537333333,26.7228666667,22.7379,23.541,15.9816666667
688.34,13.5988666667,42.2796666667,41.2464666667,29.3207666667,11.9903333333,12.3563333333,26.9886,26.8976666667,22.9239777778,23.7043333333,16.1666666667
688.67,13.65845,42.2417333333,41.2478,29.2456,12.0518666667,12.4202,27.0097333333,26.9314666667,22.9756333333,23.7642666667,16.2074666667
688.99,13.6048,42.2810666666,41.2354,29.1926666667,11.9827333333,12.3769333333,26.9787333333,26.8819333333,22.9248333333,23.7484666667,16.1144666667
689.32,13.7438166667,42.5782,41.4241333333,29.4235333333,12.1004,12.4897333333,27.1755333333,27.0584666667,23.1105333333,23.992,16.3311333333
689.64,13.84125,42.7929333333,41.5242666667,29.5850666667,12.2132,12.5065666667,27.2323333333,27.2259333333,23.2258111111,24.0644666667,16.3623333333
689.96,14.0014333333,42.9795333333,41.6859333333,29.6636333333,12.3616666667,12.6588666667,27.3866,27.3951333333,23.4098222222,24.2844666667,16.5292666667
690.29,14.0167666667,42.9042,41.6863333333,29.5914,12.4348,12.7398333334,27.3884666667,27.4304666667,23.4380777778,24.2796,16.6351333333
690.61,14.0990833333,43.0060666667,41.7591333333,29.6843333333,12.4924,12.8685,27.436,27.4776,23.5214555556,24.3499333333,16.7642666667
690.94,14.2706833333,43.2584,42.0406,29.9031333333,12.6222,13.0901,27.6811333333,27.7005333333,23.7551888889,24.5576,16.9957333333
691.26,14.2642333333,43.1982666667,42.029,29.8287666667,12.6206666667,13.0694666667,27.716,27.709,23.7082777778,24.5195333333,16.9735333333
691.58,14.17595,43.1738666667,42.0214666667,29.6763,12.5855333333,12.9464333333,27.6322,27.6112,23.6605777778,24.4766,16.8925333333
691.91,14.2057,43.1877333333,42.0568,29.6446333333,12.5384,12.9983,27.5388,27.5670666667,23.6326666667,24.5042,16.8936
692.23,14.1190166667,43.3013333333,42.1695333333,29.7184,12.4553333333,12.9412,27.5062666666,27.5972,23.6392555555,24.5105333333,16.9132666667
692.55,14.2542,43.3088,42.2280666667,29.8555333333,12.5290666667,13.0336333333,27.6127333334,27.7295333333,23.7981,24.6106,16.9978666667
692.88,14.1079166667,42.9064,41.8764666667,29.6370333333,12.3284666667,12.7738333333,27.2732,27.4659333333,23.5242,24.293,16.7925333333
693.20,14.1613666667,42.8018,41.8854666667,29.545,12.3241333333,12.7818,27.3834666667,27.4900666667,23.4959222222,24.3441333333,16.8996
