wavelength,Back_OryNutm,Belly_OryNutm,Breast_OryNutm,Crissum_OryNutm,Crown_OryNutm,DorTail_OryNutm,Rump_OryNutm,Throat_OryNutm,WingTip_OryNutm
657.68,6.2996,6.0058,6.7729,7.42213333334,7.09562222222,8.8523,6.2873,6.7458,10.3092666667
658.01,6.53626666667,6.24356666667,6.93083333333,7.6186,7.34846666667,9.0661,6.53706666667,6.95766666667,10.5149333333
658.34,6.59413333333,6.33196666667,6.97143333333,7.68446666667,7.40315555555,9.0808,6.5988,6.9902,10.6034
658.66,6.58313333333,6.3559,6.97316666667,7.70313333333,7.41462222222,9.09343333333,6.61816666667,6.97453333333,10.6176666667
658.99,6.45306666667,6.2211,6.89763333333,7.56313333333,7.22733333333,8.9364,6.4463,6.87253333333,10.4715333333
659.32,6.54933333333,6.28653333333,7.0085,7.63473333333,7.32864444444,9.037,6.5487,6.99573333333,10.5954
659.65,6.47133333333,6.2492,6.879,7.57706666667,7.2694,8.99853333333,6.47963333333,6.93593333333,10.5455333333
659.98,6.5506,6.2987,6.89133333333,7.60406666667,7.30204444445,9.0357,6.54856666667,6.9764,10.5528666667
660.31,6.6278,6.34203333333,6.96136666667,7.6698,7.36446666667,9.09403333333,6.618,7.04033333334,10.6650666667
660.63,6.48326666667,6.2842,6.89663333333,7.58726666667,7.24868888889,8.98626666667,6.50686666667,6.90426666667,10.5816666667
660.96,6.50553333333,6.30543333333,6.9315,7.6506,7.29524444445,8.96613333333,6.52743333333,6.94293333333,10.5828
661.29,6.55926666667,6.3281,6.9731,7.72353333333,7.34644444445,9.06273333333,6.5809,7.01613333333,10.6426
661.62,6.61613333333,6.31216666667,7.02066666667,7.75026666667,7.36706666667,9.09236666667,6.59423333333,7.0928,10.6372666667
661.94,6.6378,6.27513333333,7.0341,7.74253333333,7.32511111111,9.08663333333,6.5875,7.12493333333,10.6387333333
662.27,6.61726666667,6.2488,7.04726666667,7.75633333333,7.30864444444,9.09083333333,6.5452,7.0678,10.6532666667
662.60,6.66133333333,6.2777,7.0414,7.84793333333,7.38675555556,9.1631,6.6053,7.09566666667,10.6979333333
662.93,6.64846666667,6.32426666667,7.0566,7.88893333333,7.45024444444,9.15846666667,6.60636666667,7.07893333333,10.6974666667
663.26,6.73966666667,6.4089,7.18466666667,7.93413333333,7.50406666667,9.22103333333,6.70506666667,7.132,10.7568
663.58,6.6408,6.2849,7.10816666667,7.91646666667,7.37635555556,9.15076666667,6.58156666667,6.9996,10.7179333333
663.91,6.65926666667,6.34533333333,7.16426666667,7.9754,7.44593333333,9.20806666667,6.57916666667,7.03306666667,10.7613333333
664.24,6.6012,6.27463333333,7.02123333333,7.79706666667,7.35313333334,9.20063333333,6.4862,6.9898,10.6469333333
664.57,6.65546666667,6.32503333333,7.04823333333,7.86733333333,7.35908888889,9.2954,6.54523333333,7.03506666667,10.7019333333
664.89,6.42753333333,6.05313333333,6.81233333333,7.59266666667,7.07562222222,8.97126666667,6.23353333333,6.72073333333,10.4398666667
665.22,6.24486666667,5.9303,6.62883333333,7.41073333333,6.93802222222,8.791,6.0688,6.54686666667,10.3935333333
665.55,6.27833333333,5.95816666667,6.63573333333,7.4096,7.01128888889,8.82406666667,6.0817,6.54726666667,10.4146666667
665.87,6.17433333333,5.96193333333,6.56286666667,7.33673333334,6.93055555556,8.76036666667,6.06626666667,6.52173333333,10.3193333333
666.20,6.29533333333,6.08463333333,6.64143333333,7.42413333333,7.03531111111,8.85743333333,6.15923333333,6.57766666667,10.4772666667
666.53,6.25913333333,6.00793333333,6.5513,7.33893333333,6.91944444444,8.7855,6.13646666667,6.52786666667,10.403
666.86,6.172,5.91396666667,6.48713333333,7.28913333333,6.81673333333,8.71003333333,6.06106666667,6.414,10.3645333333
667.18,6.24386666667,6.11793333333,6.62963333333,7.34173333333,6.98424444444,8.83586666667,6.20396666667,6.6168,10.4126666667
667.51,6.30913333333,6.12663333333,6.64706666667,7.3366,6.96071111111,8.82536666667,6.2619,6.60073333333,10.3912666667
667.84,6.413,6.12633333333,6.7878,7.47646666667,7.02464444444,8.8398,6.34326666667,6.65126666667,10.5016666667
668.16,6.33506666667,5.97926666667,6.64923333333,7.32513333333,6.93006666667,8.6989,6.22136666666,6.5512,10.4566
668.49,6.47886666667,6.11163333333,6.7462,7.48933333333,7.08157777778,8.85433333333,6.41573333333,6.7516,10.6625333333
668.82,6.63386666667,6.2884,6.95263333333,7.69306666667,7.17968888889,9.0467,6.52413333333,6.92726666667,10.7986
669.14,6.77593333333,6.47983333333,7.12616666667,7.9338,7.40286666667,9.26753333334,6.71056666667,7.12326666667,10.9417333333
669.47,6.98573333333,6.60266666667,7.3246,8.10833333333,7.62871111111,9.41593333333,6.86116666667,7.29653333333,11.1276666667
669.80,6.875,6.41953333333,7.22173333333,7.9334,7.49628888889,9.27926666667,6.71726666667,7.254,10.9229333333
670.13,6.84886666667,6.31566666667,7.1802,7.8768,7.44855555556,9.27386666667,6.5736,7.16666666667,10.8652
670.45,7.0606,6.5086,7.36016666667,8.09306666667,7.65073333333,9.4586,6.74263333333,7.36906666667,11.0423333333
670.78,7.0592,6.3982,7.26913333333,8.04246666667,7.57253333333,9.41406666667,6.6965,7.245,11.0813333333
671.10,7.11053333333,6.4632,7.3124,8.1054,7.68548888889,9.51216666667,6.79193333334,7.30946666667,11.1216666667
671.43,7.07786666667,6.5249,7.19723333333,8.07753333333,7.65226666667,9.54023333334,6.7817,7.29833333333,11.0944666667
671.76,7.15953333333,6.67673333333,7.31793333333,8.23846666667,7.79917777778,9.6824,6.9111,7.3938,11.2092666667
672.08,7.1396,6.63236666667,7.25526666667,8.2032,7.75526666667,9.60816666667,6.83713333334,7.32086666667,11.1132666667
672.41,6.9858,6.45426666667,7.0614,8.03706666667,7.58733333333,9.45373333333,6.71453333334,7.1062,10.9524
672.74,6.7576,6.16986666667,6.76553333333,7.738,7.33386666667,9.17836666667,6.48516666667,6.8724,10.7117333333
673.06,6.67966666667,6.1153,6.64863333333,7.64866666667,7.21968888889,9.09393333333,6.4655,6.78953333333,10.6327333333
673.39,6.87986666666,6.32673333333,6.7873,7.85353333333,7.38786666667,9.3066,6.652,6.8646,10.8544666667
673.72,6.95613333333,6.54563333333,6.8704,7.97173333333,7.48333333333,9.4292,6.81293333333,7.00586666667,10.9516
674.04,6.87813333333,6.42,6.80136666667,7.87586666667,7.34688888889,9.31673333333,6.74776666667,6.92,10.8379333333
674.37,7.01726666667,6.4923,6.89393333333,7.97766666667,7.47017777778,9.44093333333,6.83443333333,7.0646,10.9112
