wavelength,Back_ParCapf,Belly_ParCapf,Breast_ParCapf,Crissum_ParCapf,Crown_ParCapf,DorTail_ParCapf,Rump_ParCapf,Throat_ParCapf,WingTip_ParCapf
822.97,10.6572222222,75.6065555556,68.8515555555,62.7585555556,56.5437777778,11.0071111111,12.0366666667,15.4884444445,15.4966666667
823.27,10.848,75.9966666667,69.2408888889,63.1631111111,56.9277777778,11.3074444445,12.2586666667,15.6102222222,15.7964444444
823.58,11.1706666667,76.2522222222,69.4242222222,63.5028888889,57.2896666667,11.6622222222,12.5473333333,16.0028888889,16.0728888889
823.88,11.3521111111,76.2856666667,69.4553333334,63.6302222222,57.3842222222,11.8255555556,12.8534444444,16.2903333333,16.272
824.18,11.6698888889,76.6206666667,69.8313333333,63.9937777778,57.6843333333,12.2805555555,13.2793333333,16.6642222222,16.6197777778
824.49,12.0805555556,77.058,70.257,64.4586666667,58.1467777778,12.8601111111,13.8514444444,17.1921111111,17.119
824.79,12.4468888889,77.0534444444,69.9765555555,64.3838888889,58.1471111111,13.3108888889,14.133,17.4667777778,17.4163333333
825.09,12.4821111111,76.6735555556,69.702,64.1495555556,58.0533333333,13.4642222222,14.1335555556,17.4583333333,17.4874444444
825.39,12.4522222222,76.3132222222,69.483,63.7917777778,57.8161111111,13.4985555556,14.1401111111,17.423,17.4952222222
825.70,12.274,76.091,69.3941111111,63.5083333333,57.4145555556,13.616,13.9283333333,17.3053333333,17.2803333333
826.00,12.4483333333,75.3916666667,68.8003333333,63.2066666667,57.028,13.698,13.9536666667,17.2641111111,17.2604444444
826.30,11.9981111111,75.4931111111,68.8283333333,63.2674444444,57.0427777778,13.4927777778,13.5115555555,17.1457777778,16.8548888889
826.61,11.8817777778,75.5448888889,68.8805555556,63.2461111111,56.8294444444,13.4643333333,13.5092222222,17.2005555556,16.7793333333
826.91,11.8634444445,75.8171111111,69.1061111111,63.41,56.8893333334,13.6153333333,13.3187777778,17.2822222222,16.868
827.21,11.8037777778,75.619,68.8176666666,63.1913333333,56.8567777778,13.6716666666,13.2698888889,17.2811111111,16.7643333333
827.51,11.6162222222,75.303,68.415,62.8321111111,56.5386666667,13.4928888889,13.0965555555,17.0201111111,16.4723333333
827.82,11.2882222222,75.137,67.9993333333,62.7817777778,56.1071111111,13.1521111111,12.5927777778,16.6867777778,16.0104444444
828.12,11.1325555556,75.6452222222,68.6361111111,63.3525555555,56.549,12.9908888889,12.5927777778,16.8101111111,15.7354444444
828.42,11.1156666667,75.8794444444,68.7663333333,63.4645555556,56.6625555555,12.8951111111,12.6798888889,16.9846666667,15.5665555556
828.72,11.6455555555,76.4216666667,69.0917777778,63.905,57.486,13.378,13.2988888889,17.4707777778,15.9216666667
829.02,11.6963333333,76.3956666667,68.9214444444,63.6477777778,57.6531111111,13.252,13.4202222222,17.4092222222,15.626
829.33,11.6591111111,76.8202222222,68.9611111111,63.6074444445,57.9764444444,13.1826666667,13.5864444444,17.6752222222,15.5555555555
829.63,12.3102222222,76.6722222222,68.8648888889,63.6556666667,57.9003333333,13.6092222222,14.2485555556,18.2254444444,16.0536666667
829.93,12.8957777778,76.8084444444,68.4878888889,63.4352222222,58.1112222222,14.1,14.7314444444,18.7118888889,16.2297777778
830.23,12.8821111111,76.3084444444,68.104,62.6877777778,57.5411111111,13.6525555555,14.7725555556,18.6561111111,15.8368888889
830.54,12.7353333333,76.3085555556,68.0758888889,62.5763333333,57.2485555556,13.4483333333,14.4968888889,18.2693333333,15.4506666667
830.84,12.7434444445,76.3348888889,67.7671111111,62.2385555556,57.0616666667,13.6722222222,14.1594444444,18.5606666667,15.1786666667
831.14,12.876,76.9548888889,68.3494444444,62.3868888889,57.3204444445,14.1928888889,14.6866666667,19.0124444445,15.7385555555
831.44,14.1134444445,77.1085555556,68.4274444445,62.4846666667,57.4837777778,15.2492222222,15.4867777778,19.7744444445,17.1244444444
831.74,14.3158888889,77.465,69.178,63.0643333333,58.0331111111,15.9394444444,15.4151111111,20.0997777778,17.546
832.04,13.6818888889,76.9261111111,68.9032222222,62.8064444444,57.203,15.5684444445,14.6768888889,19.7071111111,17.009
832.35,13.5867777778,77.0096666666,69.0382222222,63.3706666667,57.3974444445,15.3991111111,14.37,19.5003333333,17.3154444444
832.65,13.2875555556,76.5164444445,68.8847777778,63.0415555556,57.2122222222,15.083,13.6617777778,19.1515555555,17.1275555555
832.95,12.6577777778,75.4352222222,68.1031111111,62.3695555555,56.7848888889,14.3208888889,13.0073333333,18.43,16.3268888889
833.25,12.3014444444,75.3535555556,68.409,62.7543333333,56.7212222222,13.6654444444,12.5061111111,17.975,16.0775555556
833.55,11.6738888889,74.7904444444,67.9178888889,62.2068888889,56.0884444444,13.1167777778,12.0628888889,17.1997777778,15.5591111111
833.85,11.8943333333,74.8245555555,67.769,62.2571111111,56.2054444444,13.4553333333,12.5036666667,17.2555555555,15.9327777778
834.16,12.1678888889,75.1076666667,68.2973333333,62.8022222222,56.5605555555,13.6605555556,12.9142222222,17.4907777778,16.3996666667
834.46,12.4211111111,74.796,67.8557777778,62.4211111111,56.2968888889,13.8115555555,13.1564444445,17.5856666667,16.4885555555
834.76,11.8372222222,74.1172222222,67.1684444444,61.9022222222,56.0278888889,13.526,12.8764444444,17.3041111111,15.6274444444
835.06,11.2414444445,74.0266666667,67.0332222222,61.7228888889,55.8723333333,13.1977777778,12.7631111111,16.8187777778,15.0241111111
835.36,11.4434444445,74.9203333333,67.916,62.3204444444,56.6455555556,13.6498888889,13.2176666667,17.1652222222,15.4238888889
835.66,11.6288888889,75.9007777778,68.637,62.6035555556,57.0083333334,14.0668888889,13.5923333333,17.6051111111,15.8865555555
835.96,12.1636666667,76.5907777778,69.2623333333,63.2082222222,57.2571111111,14.5217777778,14.0788888889,17.8141111111,16.3105555555
836.26,12.6644444445,77.972,70.3911111111,63.8602222222,57.9031111111,15.3031111111,14.4998888889,18.2421111111,16.7857777778
836.57,13.0192222222,77.5176666667,70.271,63.7563333333,57.9165555555,16.2572222222,14.9561111111,18.6758888889,17.086
836.87,14.3477777778,78.9345555555,71.6438888889,65.1807777778,59.5033333333,17.871,16.343,19.8342222222,18.2426666667
837.17,14.2493333333,78.574,71.3627777778,65.1091111111,59.2361111111,17.8954444444,16.1762222222,20.0876666667,18.1378888889
837.47,13.4912222222,78.5042222222,71.3766666667,65.2636666667,59.038,17.6123333333,16.0592222222,19.579,17.8506666667
837.77,11.7961111111,78.627,72.1467777778,65.4608888889,58.8573333333,16.0706666667,14.5226666667,17.9201111111,16.3311111111
838.07,12.4836666667,80.7107777778,73.7033333333,66.7244444445,59.1533333333,17.0494444445,14.7956666666,18.1186666667,17.6854444444
838.37,13.4155555556,80.2143333333,73.2128888889,66.4318888889,58.5351111111,16.7768888889,14.3694444445,18.3766666667,18.1563333334
838.67,12.8421111111,78.4286666667,72.1556666667,65.0985555556,57.257,15.6531111111,13.4042222222,17.5321111111,17.399
838.97,12.277,76.9071111111,70.459,63.804,56.6475555556,14.5935555556,12.4095555556,16.0543333333,15.9953333333
839.27,11.9835555556,76.1925555556,69.5897777778,63.6997777778,56.7336666667,14.8778888889,12.7981111111,16.5504444445,16.3321111111
839.57,12.7371111111,76.2657777778,69.7047777778,64.8694444445,57.5096666666,15.8037777778,14.3488888889,17.9148888889,17.5723333333
839.87,12.3908888889,77.6614444444,70.8114444444,65.5177777778,58.595,15.5322222222,14.238,17.9612222222,17.3648888889
840.17,12.8162222222,76.6836666667,70.2473333333,65.5015555556,58.3262222222,16.2973333333,15.1746666667,18.7126666667,17.9737777778
840.47,13.2615555556,77.3763333333,71.6558888889,65.6057777778,58.6378888889,17.147,15.7705555555,19.0395555556,18.9104444444
840.77,14.238,77.7485555555,71.9311111111,65.4304444444,59.5694444444,17.7864444444,16.0121111111,19.27,18.9791111111
841.07,15.8257777778,76.8145555556,71.4244444445,65.1717777778,59.5516666667,18.7723333333,17.0475555556,19.7931111111,20.1092222222
841.37,14.8248888889,77.0956666667,71.8812222222,65.5905555555,60.0271111111,17.7657777778,16.8107777778,18.7964444444,19.3421111111
841.67,14.5202222222,76.6098888889,71.7487777778,65.2305555556,60.3062222222,18.0084444445,17.1085555555,18.0713333333,19.2551111111
841.97,14.6936666667,76.2257777778,71.3224444444,65.577,60.0296666667,18.5407777778,17.0713333333,17.9792222222,19.0028888889
842.27,15.1956666667,76.0817777778,72.2915555556,66.0954444444,60.263,19.107,17.8088888889,19.1761111111,19.4703333333
842.57,15.7932222222,75.5987777778,72.4833333333,66.0363333333,59.8595555556,20.1332222222,18.2424444444,19.431,19.467
842.87,15.0113333333,74.9048888889,71.4612222222,64.3265555555,58.5046666667,19.7487777778,17.2375555556,17.8463333334,18.2458888889
843.17,15.1797777778,74.0218888889,69.8944444445,63.263,58.0201111111,20.0898888889,17.9575555555,17.7035555556,18.7402222222
843.47,15.4275555555,74.494,70.9418888889,62.8664444444,58.9837777778,20.8797777778,17.8024444444,18.1743333333,19.1864444445
843.77,15.4721111111,75.1918888889,71.2468888889,62.919,60.0262222222,20.1402222222,17.3788888889,17.6418888889,18.146
844.07,15.344,72.9495555555,69.5105555556,60.7143333334,58.0466666667,19.9513333333,16.8651111111,18.0333333333,18.3862222222
844.37,14.1501111111,74.0977777778,70.4653333333,60.5175555555,58.8081111111,19.9666666667,15.9781111111,18.1624444444,18.3048888889
844.67,13.5148888889,73.5591111111,70.5421111111,59.7007777778,58.4498888889,19.3034444444,14.7902222222,17.611,18.445
844.97,15.0414444444,75.0314444444,72.6631111111,61.4764444444,60.6954444444,21.8694444444,16.6288888889,20.5342222222,20.3577777778
845.27,17.5183333333,77.2947777778,74.3197777778,62.4713333333,63.2343333333,23.3917777778,18.7386666667,22.7306666667,22.2475555556
845.57,20.0825555556,80.8196666667,76.9785555556,65.6355555555,65.4292222222,26.3213333333,22.5574444444,25.29,25.2126666667
845.87,19.603,85.6632222222,80.6174444444,68.1555555556,68.5966666667,27.268,23.8214444444,25.7513333333,26.8542222222
846.17,20.0507777778,87.4506666667,82.5717777778,69.6277777778,69.938,28.5112222222,24.0834444444,27.6366666667,28.4545555556
846.47,23.0236666667,88.2255555556,84.0518888889,71.697,70.9784444445,31.371,27.0868888889,31.2604444445,30.7904444444
846.77,26.3887777778,91.2132222223,86.4513333333,75.2267777778,72.6474444444,32.398,29.5918888889,33.6451111111,32.8513333333
847.07,28.0382222222,93.6342222222,87.6446666667,78.4722222222,74.3342222222,34.3748888889,31.9733333334,36.7474444445,34.6644444445
847.37,27.3623333334,96.0909999999,89.9661111111,81.6252222222,76.9466666667,32.7177777778,33.0564444445,36.9652222222,33.7026666667
847.67,29.7193333333,95.8484444444,91.2184444444,82.1984444445,78.1362222222,34.8266666667,35.6631111111,40.4122222222,34.9762222222
847.97,32.4376666667,92.6392222222,88.2731111111,80.0447777778,77.6378888889,37.5593333333,36.6638888889,42.2894444444,35.992
848.26,32.0836666667,90.845,86.254,77.8864444444,75.1426666667,36.6203333333,36.892,41.6464444444,35.4795555555
848.56,29.8405555556,88.3938888889,84.7084444444,76.1001111111,72.7445555555,35.8908888889,36.6336666667,40.429,34.4608888889
848.86,28.1704444445,86.1391111111,82.8002222222,73.0918888889,70.9876666667,33.8383333333,33.6138888889,38.6644444444,32.2953333333
849.16,28.367,83.7543333333,81.5658888889,70.7911111111,70.7351111111,32.8845555555,32.604,39.1412222222,30.808
849.46,30.9603333333,85.0084444444,83.1936666667,72.334,73.004,35.0362222222,35.4271111111,41.4294444444,32.4401111111
849.76,29.7754444445,82.9396666667,81.7438888889,69.1161111111,70.7494444444,32.1084444444,31.8458888889,38.2617777778,29.2506666667
850.06,26.8975555556,80.1153333334,79.3651111111,64.0693333333,68.1097777778,30.5338888889,29.2351111111,36.277,27.0995555556
850.36,27.2727777778,78.1145555556,78.5634444444,62.3175555556,67.4804444444,29.9663333333,28.395,36.0551111111,27.413
850.65,30.6655555556,80.3905555556,79.6204444445,63.4487777778,68.9768888889,33.1132222222,30.3632222222,37.8162222222,30.253
850.95,32.675,82.1947777778,79.6707777778,64.2248888889,69.4924444444,33.8818888889,31.9341111111,38.3538888889,32.4004444444
851.25,32.3734444444,85.8928888889,82.7516666667,66.0268888889,71.0297777778,34.2061111111,32.9842222222,39.3834444444,32.548
851.55,32.4597777778,87.3533333334,84.5228888889,67.1186666667,73.2011111111,33.604,32.0684444444,39.6565555556,33.0621111111
851.85,35.3026666667,89.2123333333,86.2727777778,68.9006666667,75.485,35.773,33.4214444444,42.8864444444,36.067
852.15,35.0266666667,89.7504444443,86.6905555556,68.865,76.6785555556,36.0367777778,33.7195555556,43.8798888889,36.1555555556
852.45,34.8245555555,87.5145555556,85.5557777778,68.6257777778,74.0935555555,34.3566666667,33.5087777778,42.5146666667,36.1986666667
852.74,33.9291111111,86.1185555556,85.7315555556,68.6921111111,72.7137777778,32.3205555555,32.3503333333,40.9592222222,35.3887777778
853.04,36.8674444444,90.8954444445,91.284888889,73.3753333334,77.9274444444,35.999,37.1367777778,45.373,39.6824444445
853.34,37.8733333333,91.3381111112,90.2926666667,75.0597777778,79.0023333333,37.0368888889,37.6941111111,46.565,40.2925555555
853.64,39.3402222222,93.463888889,92.7793333335,75.7858888889,80.7345555556,38.0328888889,37.6906666667,46.6233333333,40.0248888889
853.94,38.5915555556,92.4882222221,93.2394444443,74.5225555556,79.6243333333,37.6525555555,36.7448888889,46.9797777778,39.9687777778
854.23,38.8888888889,92.234888889,94.1604444445,76.1995555555,80.2713333333,39.394,36.995,48.9582222222,40.6881111111
854.53,37.8858888889,89.9077777777,92.9322222221,74.8167777778,78.7328888889,35.4663333333,34.5431111111,47.9146666667,40.1783333333
854.83,38.6807777778,91.5786666668,94.2362222221,76.9132222222,79.8591111111,36.6315555555,36.023,51.2327777778,41.6585555555
855.13,37.1602222222,92.4806666668,95.3004444443,77.543,81.0338888889,35.3473333333,34.6424444444,49.748,39.8118888889
855.43,38.3282222222,94.8353333335,97.6553333333,80.7001111111,83.0105555556,37.4787777778,36.7311111111,52.4296666667,42.6776666667
855.72,38.8382222222,97.501,97.500888889,81.1551111111,85.7143333333,39.2436666667,37.825,55.7245555555,44.0054444445
856.02,40.1524444445,101.315333333,98.0961111112,82.4852222222,87.3313333334,39.8407777778,40.2215555556,58.9824444444,44.8944444445
856.32,36.7767777778,98.9704444445,95.5272222223,81.0792222222,85.0551111111,35.6763333333,37.5932222222,57.8276666667,41.8176666667
856.62,35.2214444445,99.3101111112,96.5866666668,81.1908888889,84.4226666667,33.4424444444,36.9645555555,58.061,40.8495555556
856.91,32.9595555555,94.4615555557,91.1654444444,77.6756666667,80.9378888889,32.0421111111,37.3767777778,56.269,39.4496666667
857.21,32.7326666667,92.559,88.8553333334,76.2761111111,80.5472222222,31.8986666667,38.2047777778,55.2553333333,39.0056666667
857.51,31.2202222222,92.4336666667,87.1165555556,74.3011111111,80.1636666667,29.2433333333,37.0144444444,53.8855555556,35.617
857.81,33.918,91.7153333333,86.4522222222,74.464,80.5392222222,32.781,39.8311111111,54.6134444445,36.0623333333
858.10,35.9666666667,91.2007777778,85.0354444444,75.3372222222,80.09,34.2967777778,40.2698888889,53.7252222222,35.8703333333
858.40,39.5165555556,92.1531111111,85.8757777778,76.7105555556,81.921,35.6874444444,43.1262222222,56.2461111111,39.0145555556
858.70,39.483,88.2651111111,81.4616666667,73.8858888889,77.9263333334,33.8681111111,41.7706666667,52.9708888889,37.641
858.99,40.3713333333,87.1218888889,81.0721111111,74.4534444444,77.3584444445,33.7825555555,41.5393333333,51.9617777778,37.2267777778
859.29,38.2543333333,84.556,80.3776666667,72.1757777778,77.066,32.1572222222,37.9448888889,49.6442222222,35.2832222222
859.59,38.7345555555,84.6913333333,80.463,71.1111111111,76.3888888889,33.5493333333,37.685,49.2593333333,35.8334444445
859.89,41.9718888889,86.7917777778,82.9422222222,73.5837777778,80.0,36.0875555556,39.906,50.8606666667,37.8715555556
860.18,43.16,88.1181111111,84.9391111111,74.8554444444,81.4706666668,36.9622222222,39.9806666667,52.3121111111,38.8566666667
860.48,44.183,90.5228888889,87.4184444444,78.5293333333,83.4967777779,38.039,41.1765555555,55.621,40.4247777778
860.78,44.087,91.5531111111,88.5965555556,80.5718888889,85.4124444444,39.3435555555,42.6252222222,57.2125555556,42.82
861.07,42.1616666667,92.1114444445,88.7881111111,82.041,86.4048888888,38.6035555556,42.0946666666,57.6702222222,42.7325555556
861.37,41.6666666666,94.805,91.9552222222,82.9004444445,89.6826666667,36.9408888889,42.785,58.8023333333,43.3981111111
861.67,39.3333333334,95.2963333332,92.4814444443,83.1111111111,88.7407777777,36.2963333334,41.8147777778,58.4815555556,42.2593333333
861.96,36.5022222222,99.1175555556,98.2351111112,87.2042222222,93.2611111112,37.0236666667,42.6394444444,60.9707777778,41.5564444444
862.26,34.2594444445,98.5908888888,98.2688888888,86.4733333333,91.6666666665,36.4734444444,41.2237777778,59.5812222222,39.6941111111
862.56,36.4413333333,101.087888889,101.670555556,89.3551111111,93.1235555557,39.4714444444,45.1436666667,62.3932222222,42.5018888889
862.85,35.6845555556,98.8245555554,100.151666667,89.3438888889,92.1501111112,38.4526666667,44.2927777778,62.3436666667,41.4865555556
863.15,32.2261111111,97.7854444445,99.0836666666,88.6217777778,90.5690000001,37.1513333333,41.9245555555,60.4045555556,40.0155555556
863.45,31.3167777778,100.079222222,100.751222222,90.8264444444,91.9334444446,35.9826666667,42.7837777778,61.4472222222,39.8971111111
863.74,29.028,100.451,100.82,90.242,92.005,35.1781111111,41.4922222222,59.5326666667,37.9661111111
864.04,27.2016666666,97.037111111,98.7654444444,87.5308888889,88.683111111,32.9218888889,38.8476666667,56.8312222222,35.432
864.33,30.7072222222,98.6262222221,100.363555555,86.9898888889,87.8787777778,34.0202222222,39.7171111111,58.1414444444,37.4141111111
864.63,31.0137777778,94.1265555557,95.8473333333,85.1852222222,84.886,35.9522222222,39.394,56.7527777778,38.2341111111
864.93,28.732,90.1609999999,92.9665555556,83.165,82.1922222222,33.1086666666,37.299,54.3958888889,34.7551111111
865.22,31.9067777778,90.9533333333,92.5301111111,83.1082222222,82.3573333333,32.2073333333,37.6125555556,55.7057777778,35.6981111111
