wavelength,Back_CamParm,Belly_CamParm,Breast_CamParm,Crissum_CamParm,Crown_CamParm,DorTail_CamParm,Rump_CamParm,Throat_CamParm,WingTip_CamParm
632.92,15.3245,48.5358,7.93673333333,38.1001,7.78754666667,12.4043333333,14.3690948148,7.87973333333,14.4773333333
633.26,15.3059,48.5041,7.95913333333,38.0637666667,7.77746666667,12.3894,14.4023681481,7.84973333333,14.4670666667
633.59,15.2512,48.4671,7.92326666666,38.0235666666,7.71946666667,12.3511333334,14.3463429629,7.81853333333,14.4137333333
633.92,15.3151333333,48.5593,7.9352,38.1113,7.72286666667,12.4184,14.3593274074,7.85506666667,14.4172
634.25,15.3404666667,48.5682333333,7.89153333333,38.0922,7.73333333333,12.4344,14.3802318518,7.8628,14.3869333333
634.58,15.3048666667,48.5516666667,7.83773333333,38.0443666667,7.68978666667,12.4036666667,14.3616125926,7.8652,14.3506666667
634.91,15.3532666667,48.5937333333,7.87639999999,38.0656333333,7.73512,12.4472,14.3804785185,7.94446666667,14.4053333333
635.25,15.4640666667,48.7748333333,7.9948,38.2148666667,7.84288,12.5492,14.5001933333,8.01206666667,14.5122666667
635.58,15.5237,48.8381333333,8.03679999999,38.2634333333,7.87094666667,12.6242,14.5633466667,8.06286666667,14.5416666666
635.91,15.6377333333,48.9862666667,8.11639999999,38.3645,7.97604,12.7643333333,14.6765140741,8.14386666667,14.6518
636.24,15.7190666667,49.0145,8.19306666667,38.4088,8.07553333333,12.834,14.7302533333,8.22853333333,14.716
636.57,15.7821333333,49.057,8.30133333333,38.4462,8.15088,12.879,14.8239533333,8.31506666667,14.8113333333
636.90,15.8427,49.0780333333,8.36439999999,38.4857333333,8.20556,12.9615333333,14.8590785185,8.39406666667,14.8571333333
637.23,15.8670666667,49.1073333333,8.39626666666,38.5004333333,8.23181333334,12.9666666667,14.8807925926,8.44646666667,14.8868
637.56,15.8532333333,49.1099666667,8.39773333334,38.4546,8.25448,12.9616,14.8961525926,8.4104,14.9168
637.90,15.9078,49.0913333333,8.45106666666,38.4601333333,8.29693333333,12.9935333333,14.921277037,8.49293333333,14.9886666667
638.23,16.0549666667,49.2810666667,8.58533333334,38.6437666667,8.45137333333,13.1492666667,15.0858903704,8.61073333333,15.1560666667
638.56,16.1202333333,49.3835333333,8.62120000001,38.7066666667,8.52144,13.1796666667,15.1717896296,8.6278,15.2248
638.89,16.0839,49.3296333333,8.60200000001,38.6308666667,8.53244,13.1428,15.1416325926,8.65346666667,15.2478
639.22,15.9252,49.2915333333,8.42926666667,38.5975,8.37162666667,12.9451333333,14.9643918519,8.47066666667,15.1148
639.55,15.8634,49.3083666667,8.37099999999,38.4927333333,8.31913333333,12.8749333333,14.9558525926,8.41333333333,15.1058
639.88,15.9149333333,49.4766333333,8.38546666667,38.6432333333,8.38244,12.9330666667,15.0447111111,8.4472,15.1943333333
640.21,15.7492,49.4167,8.1808,38.5657666667,8.21453333333,12.7434,14.8584977778,8.2162,15.0049333333
640.54,15.7003,49.5234333333,8.10560000001,38.6142333333,8.23228,12.7089333333,14.8541792593,8.2046,15.0184666667
640.87,15.7975333333,49.6967666667,8.19520000001,38.7835333333,8.35022666667,12.8370666667,14.9655911111,8.27713333333,15.1272
641.20,15.8388666667,49.6861,8.27446666667,38.8594,8.40272,12.8598666666,15.0256081481,8.3394,15.1520666667
641.53,15.8594666667,49.8813666667,8.28453333334,38.9825666667,8.39684,12.8862666667,15.0368311111,8.2806,15.1886666667
641.87,15.8444,49.8453333333,8.31486666667,38.9353333333,8.42726666667,12.877,15.0361911111,8.3452,15.1799333333
642.20,15.7440333333,49.8171,8.22760000001,38.8901333333,8.33146666667,12.7904,14.9671933333,8.2764,15.1018666667
642.53,15.6609,49.7299333334,8.06853333333,38.8332333333,8.16066666667,12.7056666667,14.8414296296,8.14646666667,14.9721333333
642.86,15.7879666667,49.7595666667,8.19026666666,38.8595666666,8.32470666667,12.847,14.9402503704,8.3038,15.1040666667
643.19,15.7768333333,49.8014,8.2016,39.0162333333,8.31577333334,12.8243333333,14.9316407407,8.36226666667,15.1238666667
643.52,15.6545666667,49.6380666667,8.10433333333,38.8556333333,8.20176,12.6755333333,14.7961066667,8.26633333333,14.9767333333
643.85,15.7985,49.7562,8.28906666666,38.9449666667,8.41089333334,12.9155333333,15.0054911111,8.5054,15.1924666667
644.18,15.8966666667,49.8083666667,8.35540000001,39.0289333333,8.48476,13.0274666667,15.0733733333,8.51766666667,15.2896666667
644.51,15.8593,49.7491333333,8.29166666667,38.9761666667,8.43530666666,12.9636666667,15.0225103704,8.45513333333,15.3096666667
644.84,15.9155333333,49.7521333333,8.30719999999,38.9579666667,8.44594666667,12.9966,15.03404,8.4682,15.3308
645.17,15.8615666667,49.7107666667,8.28493333333,38.9483,8.45404,12.9988666667,15.0119614815,8.4674,15.3342
645.50,15.8448,49.6739333333,8.22566666666,38.8965,8.39585333334,12.9499333333,14.9263222222,8.3158,15.2805333333
645.83,15.9291,49.7618333333,8.25986666666,38.9446,8.43025333333,13.0228,14.9675718519,8.31493333333,15.3484666667
646.16,15.9975,49.895,8.37233333333,39.0290666667,8.52356,13.1246666667,15.08356,8.40166666667,15.4349333333
646.49,16.0932333333,49.9789666667,8.46006666666,39.1014333333,8.54557333333,13.1876,15.1743103704,8.40613333333,15.5179333333
646.82,16.0720666667,49.9524333333,8.4394,39.0600333333,8.54410666667,13.2143333333,15.1518407407,8.39313333333,15.5443333333
647.15,16.1999,50.0667,8.54179999999,39.1569666666,8.63568,13.4010666667,15.2600992593,8.51453333333,15.7018666667
647.48,16.1368333333,49.9278333333,8.43393333333,39.0676666667,8.50885333333,13.2862666667,15.1269385185,8.3954,15.6013333333
647.81,16.0999666667,49.8642666667,8.38126666666,39.0201,8.43153333333,13.263,15.0320948148,8.34513333333,15.5725333333
648.14,16.1206,49.876,8.44680000001,39.0534333333,8.50594666666,13.3000666667,15.0607948148,8.41213333333,15.6080666667
648.47,16.0922,49.9652,8.35240000001,39.0515,8.48496,13.2601333333,15.0017037037,8.37086666667,15.6388
648.80,16.0658333334,50.0042,8.34153333333,38.9755666667,8.47657333333,13.2961333333,15.0214688889,8.36686666667,15.6172
649.13,16.046,50.108,8.32106666667,39.0193333333,8.44692,13.2906666667,15.0228614815,8.37553333333,15.6534
649.46,16.0192666667,50.0761666666,8.34553333333,38.9737666667,8.42796,13.297,14.9984874074,8.3688,15.6618
649.79,16.1585333333,50.2081,8.50460000001,39.1096666667,8.6368,13.4592,15.1663192593,8.56453333333,15.8466666667
650.11,16.2051333333,50.1973,8.515,39.0860333333,8.72226666667,13.5339333333,15.1625237037,8.65133333333,15.8928
650.44,16.3086333334,50.1217333333,8.55186666667,39.0209,8.79513333333,13.6041333333,15.210814074,8.66226666667,15.8966666667
650.77,16.3493333333,50.0547666667,8.55833333333,39.0707666667,8.82443999999,13.6304666667,15.2618170371,8.6306,15.9097333333
651.10,16.4117,50.14,8.62486666668,39.1694,8.90607999999,13.6381333333,15.3214407408,8.668,16.0385333333
651.43,16.4627666667,50.1636333333,8.66993333333,39.2026333333,8.95525333333,13.6506666667,15.391857037,8.70386666667,16.0697333333
651.76,16.4449333333,50.0151333333,8.63433333333,39.0620666667,8.89496,13.6284666667,15.3415237037,8.67026666667,16.0437333333
652.09,16.4394333333,49.9787,8.68699999999,39.0857,8.8856,13.6395333334,15.3580792593,8.67,16.0519333333
652.42,16.5259333333,50.062,8.76433333334,39.1977333333,8.93035999999,13.7090666667,15.4017340741,8.69586666667,16.0902666667
652.75,16.5868666667,50.0105333333,8.84893333333,39.1999333333,9.07573333334,13.8016,15.5163822222,8.7952,16.1976
653.08,16.6247,49.9834333333,8.84560000001,39.1999666667,9.10366666666,13.8225333333,15.4989622222,8.8402,16.2112666667
653.41,16.5569,49.7947333333,8.77479999999,39.0724,9.02355999999,13.7186666667,15.375922963,8.71106666667,16.1824
653.74,16.5322333333,49.813,8.79626666666,39.0986333333,9.05274666667,13.7134666667,15.3859177778,8.66053333333,16.2457333333
654.06,16.5238,49.8341666667,8.88546666666,39.1557666667,9.08562666666,13.728,15.41174,8.6902,16.2971333333
654.39,16.4468333333,49.8606,8.82580000001,39.0507666667,8.98137333334,13.6326666667,15.3022325926,8.61286666667,16.2584
654.72,16.3644666667,49.8112666667,8.78473333334,38.9964666667,8.90169333334,13.6168,15.2250866667,8.56306666667,16.1352666667
655.05,16.4007666666,49.8865,8.79460000001,39.0135,8.87981333333,13.6612666667,15.247,8.5634,16.2011333333
655.38,16.4306666666,49.9452666667,8.83526666666,39.0874666667,8.94529333333,13.7386666667,15.2907777778,8.63586666667,16.2191333333
655.71,16.4615666667,49.9961666667,8.86746666667,39.0758,9.00673333333,13.7503333333,15.3044866666,8.66113333333,16.2688666667
656.04,16.3420666667,49.8309666667,8.74253333334,38.9494333333,8.89613333334,13.655,15.2027096296,8.56133333333,16.2181333333
656.37,16.2139,49.6778,8.63353333332,38.8504666667,8.75021333334,13.5633333333,15.0786962963,8.401,16.0855333333
656.69,16.2544,49.6751,8.71900000001,38.8802,8.79934666667,13.6059333333,15.2064918519,8.45386666667,16.132
657.02,16.2352666667,49.7488,8.67533333333,38.8672666667,8.74721333334,13.6418,15.2135474074,8.3906,16.0935333333
657.35,16.1777,49.7298666666,8.62019999999,38.8557,8.62406666667,13.5624,15.1676607407,8.34486666667,15.9756
657.68,16.2211333333,49.7337666667,8.67399999999,38.8747666667,8.69037333334,13.6348,15.2220985185,8.39086666667,16.039
658.01,16.1915,49.7403333333,8.6552,38.8704,8.68630666666,13.6174,15.2116318519,8.38326666667,16.0016666667
658.34,16.2537333333,49.7138,8.70973333333,38.8647,8.77135999999,13.7051333333,15.3008081481,8.43373333333,16.1146
658.66,16.2187,49.6750666667,8.7084,38.8309,8.75708,13.6808,15.2973814815,8.4642,16.0887333333
658.99,16.2064,49.6400666667,8.67459999999,38.8075333333,8.7292,13.649,15.2839177778,8.37993333333,16.0809333333
659.32,16.1690666667,49.4633,8.60206666666,38.7401333334,8.67305333334,13.6064666667,15.2646481482,8.34433333333,16.0043333333
659.65,16.1963333333,49.3839333333,8.62486666667,38.7240333333,8.68290666667,13.5786,15.2803125926,8.32393333333,16.0041333333
659.98,16.2346333333,49.4078666667,8.68366666666,38.7413,8.68576000001,13.6336666667,15.2896014815,8.4042,16.0288
660.31,16.2045333333,49.3521333333,8.63980000001,38.7296333333,8.64890666667,13.6376,15.2249525926,8.37966666667,16.0022
660.63,16.2151333333,49.3586,8.68793333333,38.7992333333,8.68712000001,13.6129333333,15.2849933333,8.465,16.0632
660.96,16.2285333333,49.2319333333,8.621,38.7506,8.68685333333,13.6012666667,15.2658333333,8.45773333333,16.0792
661.29,16.1684333333,49.1579,8.48126666667,38.6824333333,8.56419999999,13.4817333333,15.2026785185,8.32626666667,15.9973333333
661.62,16.291,49.1403666667,8.642,38.7792,8.74433333333,13.6239333333,15.3609362963,8.48626666667,16.1488666667
661.94,16.3788,49.1094666667,8.72826666667,38.8221666667,8.82521333333,13.7177333333,15.4297414815,8.56093333333,16.2155333333
662.27,16.5320666667,49.1291333333,8.89646666667,38.9592333333,8.98001333333,13.8710666667,15.5808081481,8.68986666667,16.3722
662.60,16.5559666666,49.1232333333,8.95026666667,38.9846666667,8.97930666666,13.8886,15.6256696296,8.7314,16.4316666667
662.93,16.5036333333,49.2055333334,8.96053333333,39.0361666667,8.91282666667,13.9380666667,15.6229688889,8.66626666667,16.4824
663.26,16.6186,49.4075666667,9.1176,39.1733666667,9.01518666667,14.0496666667,15.7353081481,8.85646666667,16.635
663.58,16.7151,49.4776666667,9.15946666666,39.1988333333,9.10480000001,14.1079333333,15.7787533333,8.9188,16.7623333333
663.91,16.7427,49.7556666667,9.18886666667,39.2849333333,9.15046666667,14.1804,15.8464681482,8.96946666667,16.8658666667
664.24,16.9332,49.9110333333,9.33893333333,39.4190333333,9.27929333332,14.3824666667,16.0064340741,9.0972,16.9828666667
664.57,16.9559666667,49.9969666667,9.45393333334,39.4607333333,9.35062666668,14.4820666667,16.0812066666,9.1704,17.0065333333
664.89,17.0968666667,50.2443333333,9.62893333334,39.7174,9.49423999999,14.7568,16.2311192593,9.35079999999,17.18
665.22,17.0807666667,50.4456,9.60406666667,39.8128333334,9.44422666667,14.8219333333,16.2357748148,9.31693333333,17.159
665.55,17.0162333333,50.5282666667,9.50813333334,39.8448666667,9.34516,14.7205333333,16.1909792592,9.26106666667,17.0896
665.87,16.9435666667,50.5475333333,9.386,39.7381,9.25782666667,14.5917333333,16.1468533333,9.16533333333,17.0001333333
666.20,17.0914666667,50.7676,9.45293333334,39.8957,9.35183999999,14.7108,16.2548177778,9.27799999999,17.0854666667
666.53,17.1732333333,50.7191333333,9.38999999999,39.8335,9.35367999999,14.6356666667,16.2218222222,9.3092,17.0212666667
666.86,17.2787333333,50.6636,9.43953333334,39.9698333333,9.44122666668,14.7498,16.3382644444,9.38246666666,17.074
667.18,17.2532333334,50.5337,9.3882,40.0125,9.40301333333,14.7305333333,16.3871392593,9.34379999999,16.9782
667.51,17.3257,50.3520333333,9.38746666666,40.0476333333,9.39357333333,14.7112666667,16.41124,9.34746666667,16.9596666667
667.84,17.2364333333,50.2240333333,9.24299999999,39.9598333333,9.27336,14.6402666667,16.3408162963,9.2284,16.8808666667
668.16,17.2218333333,50.3098666667,9.21620000001,40.0188333333,9.26421333334,14.6381333333,16.3938933333,9.25526666667,16.9611333333
668.49,17.0214333333,50.0958666667,8.95319999999,39.7779,9.07525333333,14.366,16.2174022222,9.00966666667,16.6967333333
668.82,17.0135666667,50.0404333333,8.88346666667,39.7035666667,9.03385333334,14.3059333333,16.1858748148,8.96566666667,16.649
669.14,17.0012666667,50.1038666667,8.87486666667,39.7313666667,9.02046666666,14.3009333333,16.1880940741,8.96993333333,16.5958666667
669.47,16.9809666667,50.0907666667,8.88426666667,39.7061333333,9.03308,14.3875333333,16.1891822222,9.05146666667,16.5952
669.80,16.8281333333,49.8919333333,8.786,39.5534666667,8.92633333333,14.2679333333,16.1535318518,8.90406666667,16.4808666667
670.13,16.9304333334,50.0606666667,8.97173333333,39.693,9.08061333334,14.449,16.3613488889,9.06126666667,16.5898
670.45,16.9100666667,50.1251,8.90086666666,39.6258,9.05482666667,14.4454666667,16.3484562963,9.04186666667,16.5906
670.78,16.9114666667,50.1536,8.91353333333,39.6003333333,9.02290666667,14.4295333334,16.3653688889,9.00126666667,16.5949333333
671.10,16.8395,50.1116,8.91026666667,39.5236,9.00829333333,14.4438,16.370977037,8.97026666667,16.5342666667
671.43,16.9182,50.0858666667,9.03866666667,39.5773666667,9.17594666666,14.5839333333,16.4384814815,9.1322,16.6215333333
671.76,17.0279333333,50.1322,9.12093333332,39.6762,9.21649333333,14.6573333333,16.4972303704,9.13593333333,16.6290666667
672.08,17.2856666667,50.3298666667,9.37053333333,39.8788,9.40398666667,14.8552,16.6802266667,9.40173333334,16.8826
672.41,17.1706333333,50.2109333333,9.31246666667,39.8038333333,9.30626666666,14.7504666667,16.59126,9.3486,16.8091333334
672.74,17.2897333333,50.2470333333,9.35340000001,39.8076333334,9.36158666667,14.8503333333,16.6615022222,9.43946666666,16.8866
673.06,17.3419333333,50.3274333333,9.42426666667,39.8611,9.44542666667,14.8715333333,16.7039814815,9.47406666666,16.9504666667
673.39,17.4644,50.3873333333,9.45713333333,39.9621,9.53701333333,14.9920666666,16.7863859259,9.60900000001,17.0816666667
673.72,17.5156666667,50.4265333333,9.44613333333,40.0637,9.52043999999,14.9768666667,16.7668355556,9.60893333333,17.138
674.04,17.5862666667,50.4751666667,9.48166666667,40.1242,9.57194666667,15.0516666667,16.8079222222,9.62646666666,17.1226666666
674.37,17.7397666667,50.8217,9.57919999999,40.3300333333,9.74587999998,15.2165333333,16.9765703704,9.79159999999,17.2716666667
674.69,17.8122,50.9319,9.61539999999,40.3733,9.82436000002,15.2171333333,17.009177037,9.81106666667,17.3453333333
675.02,17.7286,51.0338,9.48066666667,40.3482666667,9.6382,15.02,16.9183088889,9.66213333333,17.2543333333
675.35,17.6839333333,50.8698333333,9.52580000001,40.1696333333,9.70330666666,15.0005333333,16.9256155556,9.75213333334,17.2748666667
675.67,17.6077,50.8456666667,9.49399999999,40.1754,9.71574666667,14.9716,16.9318548148,9.70920000001,17.2863333333
676.00,17.6925666667,50.7587666667,9.47546666667,40.1852,9.73106666666,14.9651333333,16.9995881482,9.67086666667,17.3358
676.32,17.4789,50.5609,9.27886666667,40.0289,9.54441333333,14.7082666667,16.8139866667,9.45106666667,17.1758666667
676.65,17.5335333333,50.4800666667,9.27486666666,40.0598333333,9.57633333333,14.7031333333,16.8892777778,9.43866666667,17.2058
676.97,17.4584666667,50.4069333333,9.20119999999,39.9713,9.48731999999,14.6113333333,16.7734251852,9.29573333333,17.1120666667
677.30,17.4455666667,50.4252666667,9.19906666667,40.0027666667,9.54884,14.6660666667,16.8523466667,9.29633333334,17.1270666667
677.63,17.2902333333,50.4949,9.05806666667,39.9377333333,9.36466666666,14.5263333333,16.7498266667,9.1366,17.0353333333
677.95,17.3531333333,50.4508,9.12906666667,39.9499333333,9.40257333332,14.6006,16.7737533333,9.18393333333,17.0456666667
678.28,17.3836,50.4203666667,9.169,40.0214,9.43702666667,14.6720666667,16.8221844444,9.28466666667,17.1318
678.60,17.4295666666,50.3751666667,9.25826666666,40.0770666667,9.53836000001,14.7567333333,16.9039518519,9.32646666666,17.1516
678.93,17.4285666667,50.5572333333,9.15739999999,40.1979333333,9.53381333333,14.7394666667,16.8955814815,9.22946666667,17.145
679.25,17.3946,50.4949333333,9.13546666666,40.0700666667,9.52085333334,14.7768,16.86714,9.18873333333,17.1139333333
679.58,17.4397,50.5649333333,9.2842,40.1377666667,9.63977333333,14.8402,16.8761577778,9.29986666666,17.1958
679.90,17.4860666667,50.5605333333,9.37640000001,40.1486666667,9.70554666666,15.0138666667,16.9377348148,9.3612,17.2366
680.23,17.4373333333,50.5643333333,9.34373333334,40.1070666667,9.6192,15.0052,16.8498377778,9.30780000001,17.1690666667
680.55,17.5524666667,50.7576,9.47559999999,40.2942333333,9.75291999999,15.1424666666,16.9936162963,9.41633333333,17.2814666667
680.88,17.4196,50.634,9.34153333333,40.1551,9.60110666666,15.0336666667,16.824057037,9.29193333333,17.1768666667
681.20,17.3751,50.4345666667,9.336,40.0384,9.61907999999,14.9746,16.7913985185,9.25366666667,17.1377333333
681.53,17.2099333333,50.3011,9.195,39.9249333333,9.48070666669,14.7607333333,16.6206251852,9.091,17.0455333333
681.85,17.1448333333,50.2929,9.1362,39.8641333333,9.43007999999,14.6896,16.5744785185,8.9806,16.934
682.18,17.263,50.3648,9.17806666667,39.8705333333,9.50254666668,14.7517333333,16.6317807407,9.07473333333,17.0281333333
682.50,17.3989,50.4214,9.31780000001,39.9690666667,9.56336,14.8834,16.7251059259,9.20213333333,17.1594
682.83,17.4826,50.4691333333,9.40393333333,40.0697666667,9.63034666665,14.9344,16.7654014815,9.32206666667,17.2099333333
683.15,17.5900333333,50.5539666667,9.40926666666,40.1414666667,9.70259999999,15.0228666667,16.8536740741,9.39006666667,17.2984
683.48,17.6243,50.6716333333,9.41686666667,40.2151333333,9.73565333333,15.0016,16.8840474074,9.37513333333,17.3592
683.80,17.5011666667,50.5734,9.26939999999,40.2031333333,9.66878666667,14.8750666667,16.813477037,9.25733333333,17.3138
684.13,17.4314,50.5250333333,9.18019999999,40.1267333333,9.60225333331,14.8055333333,16.7233651852,9.23,17.2208666667
684.45,17.4627666667,50.4961666667,9.24406666667,40.1116333333,9.70036000001,14.8240666667,16.8126651852,9.2952,17.2780666667
684.78,17.5219333333,50.6294666667,9.26993333333,40.2136333333,9.75057333333,14.9801333333,16.8208540741,9.38466666666,17.3943333333
