wavelength,Back_HemCalm,Belly_HemCalm,Breast_HemCalm,Crissum_HemCalm,Crown_HemCalm,DorTail_HemCalm,Patch10_HemCalm,Rump_HemCalm,Throat_HemCalm,WingTip_HemCalm
814.76,17.6417333333,39.4558666667,40.2722,26.2222666667,14.7120666667,24.7288666667,53.1248666667,20.585,51.6280666667,25.0522
815.07,16.1026666667,39.0923333333,39.0829333333,25.1994,13.5074666667,23.4880822222,52.1779333333,19.4176,50.4906,24.1494
815.37,14.8953333333,39.1724666667,38.8285333333,24.8722,12.9242,23.1340644444,51.6596666667,18.6796666667,50.1440666667,23.5286
815.68,16.4011333333,41.3462666667,40.4304,27.0330666667,14.7436666667,24.9999044444,52.8295333333,20.7006333333,51.4926,25.1558
815.98,17.2118,42.1268,40.554,28.2304666667,15.487,25.97552,53.4137333333,21.9839333333,51.7605333333,26.1662666667
816.29,18.2534666667,42.9344,41.5071333333,29.4238666667,16.5336,26.5284422222,54.4591333333,23.2446666667,52.8103333333,27.203
816.59,16.8215333333,41.2128666667,39.8584,27.3750666667,14.2894666667,24.7447266667,52.2444666666,21.2571666667,50.4735333333,25.2322666667
816.89,15.5645333333,41.1515333333,38.9744,26.3967333333,12.8564666667,23.6412888889,52.1456666667,20.3600333333,50.3914666667,24.4129666667
817.20,14.3032,39.8777333333,37.8767333333,25.3298,11.6906666667,22.6390577778,50.7034,19.5108333333,49.0258,23.4819333333
817.50,11.9984,38.4206,36.5183333333,23.4118,9.61599999999,20.6789266667,48.508,17.0243666667,47.9057333333,21.4223666667
817.81,11.0242,38.1251333333,36.7795333333,23.0295333333,9.14053333333,20.4663466667,49.0452,16.4887666667,48.3679333333,21.1413666667
818.11,11.6812,38.4061333333,37.8912,23.6114666667,9.56413333333,20.8759555556,49.041,16.6541666667,48.6261333333,21.6812
818.41,12.7784,39.5322,39.0248666667,24.6532,10.4242,21.4876,49.5599333333,17.3522666667,49.5838666667,22.2473333333
818.72,14.2405333333,40.7029333333,39.8035333333,26.0469333333,11.2622666667,22.4314555556,51.0128666667,18.5488333333,50.5214,23.2616
819.02,13.3763333333,40.0432,39.5905333333,25.3448,10.7182666667,21.4955688889,50.9482,17.6292333333,50.2083333333,22.0977
819.33,12.5427333333,39.4946,38.8533333333,24.5611333333,10.4308,20.8692222222,50.0872666667,17.1331333333,49.6080666667,21.1953333333
819.63,13.0958666667,40.0774666667,38.8898,24.7335333333,11.2344666667,21.1571711111,50.1519333333,17.7135333333,49.1687333333,21.3753
819.93,14.8672,41.9627333333,40.5828666667,26.4429333333,13.0022666667,22.8093022222,51.6830666667,19.4103333333,51.0304,23.2378
820.24,15.1046,41.9120666667,40.6295333333,26.5572,13.0947333334,22.72152,51.3508,19.431,50.8816,23.3938666667
820.54,15.6431333333,42.4463333333,41.0251333333,26.8797333333,13.4399333333,22.9785777778,51.7290666667,19.6870666667,51.4895333333,23.8658666667
820.85,16.3178,42.6240666667,41.1856666667,27.3759333333,13.7787333333,23.5779022222,52.0284,20.2552,51.6171333333,24.3717
821.15,16.4359333333,42.4202,40.9228,27.4202666667,13.6010666667,23.3791066667,51.539,20.2195666667,51.2151333333,24.2341666667
821.45,16.4816,42.6939333333,41.1553333333,27.4096,13.5560666667,23.4102977778,51.7393333333,20.3627,51.455,24.3506666667
821.76,16.6787333333,42.5492666667,41.0936666667,27.3985333333,13.6671333333,23.4385777778,51.6185333333,20.4675333333,51.3469333333,24.3415
822.06,16.5464666667,42.2286,40.876,27.1206666667,13.5827333333,23.2171355556,51.3130666667,20.3723333333,51.0093333333,24.0902333333
822.36,16.8748,42.4543333333,41.0478,27.3555333333,13.7818,23.5008022222,51.6056,20.6394666667,51.2038,24.3793
822.67,17.2284,42.7995333333,41.4755333333,27.7002,13.9848,23.7315644444,51.9739333333,20.8443333334,51.5601333333,24.6522333333
822.97,17.4335333333,42.9008666667,41.7282,27.8960666667,14.1027333333,23.9039555556,52.2013333333,20.9595333333,51.8616666666,24.8341666667
823.27,17.4228666667,42.7468666667,41.4957333333,27.7482666667,13.8933333333,23.7688555556,52.093,20.7551,51.6936,24.5955333333
823.58,17.3494,42.5817333333,41.266,27.6095333333,13.8382,23.7166822222,51.8608666667,20.6187333333,51.4152,24.2981
823.88,17.3059333333,42.3041333333,41.1764,27.502,13.795,23.5938733333,51.632,20.5434,51.1314,24.1880333333
824.18,17.5067333333,42.591,41.4866,27.7399333333,14.0066666667,23.7357644444,51.7800666667,20.7102,51.4822666667,24.4522666667
824.49,17.7109333333,42.9492666667,41.7168666667,27.8356666667,14.2552,24.0442222222,52.0543333333,20.9304666667,51.7952,24.7994
824.79,17.9143333333,43.0280666667,41.7188666667,28.0188666667,14.3508666667,24.32794,52.2142,21.0362666667,51.8581333333,25.0334333333
825.09,17.8920666667,43.0828,41.7176666667,28.1339333333,14.1629333333,24.4917177778,52.4106666667,21.0175666667,51.9038666667,25.1281666667
825.39,18.0194666667,43.31,41.8348666667,28.2379333333,14.2135333333,24.6787088889,52.4778,20.9933333333,51.9262,25.4129666667
825.70,17.6002,42.8487333333,41.2598,27.8262666667,13.8146666667,24.2792177778,52.0800666667,20.6249666667,51.4664,25.0372333333
826.00,17.3404666667,42.6462666667,40.9604,27.4812,13.6908666667,24.1054133333,51.9325333333,20.4636666667,51.0382,24.9016
826.30,17.1015333333,42.5389333333,40.6683333333,27.3317333333,13.4474666667,23.9998355556,51.54,20.2335,50.7640666667,24.7707
826.61,16.7982666667,42.4832666667,40.6442666667,27.2774,13.3232666667,23.8459088889,51.2718666667,20.1450666667,50.6444,24.7875
826.91,17.5455333333,43.4872,41.7572,28.1776666667,14.0787333334,24.8162111111,52.3043333333,20.9708666667,51.7538666667,25.8821
827.21,17.3971333333,43.8111333333,41.6544666667,28.0823333333,13.8421333333,24.6872911111,52.3296,20.8343,51.53,25.6056666667
827.51,17.2344666667,43.7587333333,41.6052,27.7771333333,13.4757333333,24.4266355555,52.5254,20.5090333333,51.3579333333,25.2911
827.82,17.4368666667,43.7696666667,41.5658666667,27.9648,13.6632666667,24.3591711111,52.5925333333,20.495,51.177,25.2291
828.12,16.9493333333,43.3316,41.0962666667,27.5552666667,13.5255333333,23.8370222222,52.1523333333,20.1788333333,50.7174,24.8068333333
828.42,16.4655333333,43.1034666667,40.9154,27.0114666667,13.1609333333,23.2964911111,51.8063333333,19.8295333333,50.3366,24.4622666667
828.72,16.3338666667,43.3599333333,40.95,27.0439333333,13.1602666667,23.2600666667,52.2148666667,19.8669,50.4306,24.6804333333
829.02,15.9743333333,43.734,41.1670666667,26.9288,12.6408666667,22.9904888889,52.2154666667,19.5696666667,50.7517333333,24.8294
829.33,16.0218666667,43.8742666667,41.1856666667,27.1312,12.6010666667,23.1216444444,52.1858666667,19.6475666667,51.0928,25.1420666667
829.63,15.6784666666,43.5842,40.8461333333,26.6726666667,12.324,22.6387377778,51.8464666667,19.3471333333,50.4985333333,24.7296
829.93,15.2774,43.0729333333,40.2806666667,26.0988,11.8837333333,22.0879044445,51.8569333333,18.8409,50.0468,24.4655333333
830.23,13.765,41.9833333333,38.6534666667,24.5078666667,9.96699999999,20.0633222222,51.1453333333,17.4935666667,48.8474666667,22.9491333333
830.54,13.7260666667,42.4921333333,39.0784666667,24.9438666667,10.056,20.21908,52.1956,17.8366666667,49.9037333333,23.3494666667
830.84,12.8288666667,41.9922666667,38.3689333333,23.9765333333,9.08786666667,19.4427333333,51.3409333333,17.2130666667,49.1131333333,22.6818333333
831.14,12.4596,41.6775333333,39.2660666667,23.6522666667,8.7374,19.2089733333,52.1712666667,17.2213333333,49.8734,22.9793
831.44,13.7078666667,42.1796666667,39.8127333333,24.5892,9.45073333333,20.4384844445,53.0694,17.8033666667,50.5576666666,23.5505
831.74,14.4188666666,42.5894666667,40.177,25.2512666667,10.6794666667,21.5194266667,53.6147333333,18.8339333333,51.0816666667,24.3023666667
832.04,14.0059333333,41.2853333334,39.1404666667,24.4095333333,10.1270666667,21.2100822222,51.7787333333,18.1614666667,50.1420666667,23.4791
832.35,14.2520666667,41.2782,39.2608,24.4974,11.0258,21.7495977778,52.1313333333,18.3558666667,50.1416666667,23.4369
832.65,14.5495333333,41.5284,39.4406,24.6894666667,11.0503333333,22.2484555555,52.8585333333,18.4487666667,50.5301333333,23.5772
832.95,14.7665333333,41.9938666667,39.757,25.2833333333,10.9034666667,22.8754755556,53.5015333333,18.6447666667,51.3583333334,24.0529
833.25,15.2320666667,42.8152,40.6588666667,26.1874666667,11.3926,23.5276822222,54.2737333333,19.2692,52.6264,24.5971666667
833.55,15.4546,42.8702,40.6461333333,26.5236666666,11.9497333333,23.8659311111,54.0424666667,19.4054333333,52.9388666667,24.5912
833.85,15.1714,42.5402666667,39.9451333333,26.2276666667,11.8958,23.7714466667,53.0863333334,18.9246,52.2359333333,24.1948333333
834.16,15.1070666667,42.8968,40.1682,26.8511333333,12.3027333333,24.2010266667,53.1761333333,19.1810666667,52.6552666667,24.3532333333
834.46,15.438,43.2546666667,40.2224,27.2958,12.5684666667,24.6380533333,53.3278666667,19.5226,52.753,24.3314333333
834.76,15.3344666667,43.4002,40.3232,27.1182,12.4248,24.6991422222,53.233,19.2418666667,52.7591333333,24.2029
835.06,14.831,43.0304,40.035,26.7248666667,11.7655333333,24.6582488889,52.6981333333,18.2721666667,52.3660666667,23.8461333333
835.36,14.3608666667,43.1328,40.2882666667,26.4598666667,11.3533333333,24.6442711111,53.0514,17.5468333333,52.4875333333,23.4993
835.66,13.8280666667,42.434,39.6856666667,26.0714,10.4781333333,24.0627933333,52.2701333334,16.8873333333,51.5747333334,22.7884666667
835.96,13.0134666667,41.9556666667,38.9530666667,25.5398666666,9.97460000002,23.3435044444,51.5521333334,16.2412666667,51.0214666667,22.2391666667
836.26,12.0000666667,41.1204,38.0277333333,24.5206666667,9.35706666667,22.4300711111,50.9429333333,15.4161333333,50.2012,21.5503333333
836.57,10.4959333333,39.8104666667,36.1191333333,23.0444,7.86546666667,21.3415022222,49.7109333333,13.6827,48.5468,20.0732666667
836.87,9.49779999999,39.1008666667,35.2846,22.2476666667,6.40846666666,20.7176222222,49.67,12.3194333333,47.5179333333,19.426
837.17,8.404,37.9277333333,34.3275333333,20.9106,4.92933333333,19.4903133333,49.4714666667,11.0833333333,46.4991333333,18.8330666667
837.47,8.03853333333,36.7914666667,34.0815333333,19.7050666667,3.69613333333,18.3968622222,49.796,10.0735666667,45.7028666667,18.2596333333
837.77,5.61593333333,35.3744,31.8116,17.2584,0.905800000005,16.1271711111,47.7656,7.56050000001,43.3937333333,16.5701
838.07,3.10433333333,33.7532,29.8090666667,15.1527333333,-1.50133333333,13.8843533333,46.0686,5.79513333333,41.6794,15.2482
838.37,2.40966666667,33.5074,29.8794666667,15.2075333333,-2.0616,13.30798,46.7336,5.68266666668,42.1418666667,15.3815333333
838.67,3.65813333333,34.1683333333,30.6824666667,16.3815333333,-0.967466666672,14.1700288889,46.8124666667,6.9119,42.6507333333,16.4148333333
838.97,4.37746666667,34.5381333333,32.1152,17.0682666667,-0.535400000006,15.0699822222,47.6706,7.32933333334,43.5340666667,17.7109333333
839.27,4.35080000001,34.1900666667,32.2088666667,16.9878666667,-0.937,14.93122,47.6572666667,6.70666666669,43.668,17.4431333333
839.57,5.41673333333,34.2448,33.0468666667,16.901,-0.520733333334,15.28068,46.9661333333,6.66649999999,43.3072666667,17.7538666667
839.87,7.47793333335,35.0698,35.5892,18.4412,1.635,16.9367377778,47.1228666667,8.49186666667,43.5614,19.8162333333
840.17,7.84753333334,34.7428,36.2664666667,18.8824666667,2.5142,17.67056,47.4284666667,8.76830000001,43.9366,20.4570333333
840.47,8.66933333333,36.2404666667,37.8423333333,20.5814,3.88886666666,18.7940644444,49.1084666667,9.96783333332,45.969,21.7441333333
840.77,9.42746666668,36.9846666667,38.1169333333,21.4886,5.7252,19.3795755556,49.1603333333,11.2023666667,46.4886,22.7417666667
841.07,9.42846666667,36.4162,38.266,20.912,6.31986666667,19.7046111111,49.2229333333,11.0212333333,46.3969333333,22.7617666667
841.37,11.0891333334,37.4522,40.2244,22.5742666667,8.21119999999,21.835,51.1418666667,12.8779333333,48.0133333333,24.5545666667
841.67,10.1839333333,35.2829333333,38.4868,20.586,6.6802,19.9198711111,50.484,11.6972333333,46.4894666667,23.1695666667
841.97,8.42886666668,34.1556,38.2232666667,19.5740666667,5.52126666667,18.9220288889,50.9839333333,10.5360333333,46.4023333333,22.7900333333
842.27,7.83493333333,33.6604666667,38.1464,19.6416666666,5.38933333333,19.0565955556,50.7943333334,10.2103666666,47.0717333333,23.0530666667
842.57,7.11759999999,33.5266666667,37.9226666667,18.8084,5.49119999999,19.1728244444,49.9355333333,9.93563333334,46.6989333333,22.9870666667
842.87,4.53040000001,33.2227333333,37.4954,17.9374666667,3.29633333333,17.7846155555,53.0571333333,8.62790000001,47.4217333333,21.9980666666
843.17,-0.390800000008,31.0701333333,34.2182,13.3952,-1.07000000001,13.8670155556,53.3539333333,5.02046666667,46.4404666667,19.2387
843.47,-1.53340000001,30.9477333333,32.9074666667,11.0755333333,-1.81053333333,12.7085911111,52.9926666667,3.99356666668,45.9426666667,18.0406
843.77,-5.5402,25.6322,29.7242,5.26439999998,-6.52873333333,9.70875111114,49.8390666667,-0.632133333334,42.0459333333,13.4943
844.07,-10.0127333333,22.2730666667,27.5097333333,1.60913333333,-11.5708666667,7.61182888889,49.0932666667,-5.22343333334,40.2554,10.1404666667
844.37,-17.5942,18.3767333333,23.4493333333,-3.71006666666,-19.4493333333,2.14685111112,48.8405333333,-12.0435333333,37.7970666667,5.15933333335
844.67,-21.6587333333,15.5452,20.2150666667,-7.74199999999,-23.9632,-0.97480888888,50.0461333333,-16.0984333333,35.5760666667,1.0292
844.97,-20.6937333333,17.285,20.6637333333,-4.736,-20.5128,1.05296000001,49.9547333333,-13.9971,36.0482666667,1.74966666668
845.27,-25.3462,14.9757333333,17.6812,-8.14833333335,-24.8632,-2.88988222222,50.0804666667,-17.1981,35.0402,-1.65863333334
845.57,-26.3836,14.6856,15.9433333333,-10.1257333333,-25.6918,-4.6342,47.4212,-16.478,31.8552666667,-2.0598
845.87,-33.2616666667,11.7562,15.1612666667,-15.1254666667,-32.3656,-9.76231111112,48.5662,-21.6487666667,30.3944,-5.66323333334
846.17,-24.5193333333,14.5512666667,20.7372,-7.7244,-22.0833333333,-2.66989999999,46.1217333333,-14.3591,33.2692,1.24996666665
846.47,-20.4893333333,16.3609333333,23.5780666667,-3.02746666667,-17.6758,1.08052,47.5229333333,-8.39456666667,34.7095333333,4.6025
846.77,-21.7528,14.1471333333,21.9092666667,-3.161,-20.0000666666,-0.733406666667,46.3848,-8.24723333333,33.3019333333,4.94520000001
847.07,-21.2653333333,17.1604,21.7900666667,-1.29619999999,-19.5062,-0.822928888886,44.8148,-7.60799999998,34.1358,7.71613333335
847.37,-21.8605333333,17.3022666666,20.2172666667,-2.17053333332,-20.7132666667,-2.16329777777,43.5039333333,-8.0929,33.3022666667,8.48053333333
847.67,-10.9739333333,21.9479333333,25.2949333334,6.28253333335,-10.1782666667,5.56914444446,45.5145333333,0.631100000012,36.2138666666,16.3374666667
847.97,-8.68286666667,23.4407333333,25.4032666667,9.11293333332,-8.17193333332,6.38710666666,44.7043333333,2.32539999999,37.1504666667,18.965
848.26,-1.07686666667,27.9230666667,30.6666666667,14.9233333333,-2.15379999999,12.1914844444,48.6666666666,9.17950000001,41.7693333333,25.0513333333
848.56,5.13540000001,30.2943333333,33.5218,19.5053333333,3.22739999999,16.9204133333,49.3285333333,13.4628,43.1567333333,27.7738
848.86,7.51780000002,32.9552666667,34.9881333333,22.5532,6.17020000001,19.9284622222,53.2150666667,15.7683666667,46.0993333333,29.3854
849.16,8.72146666668,32.7853333334,33.8812,22.9224,7.03186666666,21.0563155555,52.3288,15.7304666667,44.6576,28.8012333333
849.46,6.18706666669,31.7265333333,32.6139333333,20.9353333333,4.38853333334,18.9632333333,52.2542,13.7410666667,44.2685333333,27.4940333333
849.76,0.93033333332,27.8036666667,28.7338666667,16.4598,-0.258466666666,14.4797288889,49.1731333333,7.45483333333,42.3773333333,23.0361666667
850.06,3.08506666667,29.3856,31.8694666667,18.5360666667,1.83006666665,17.9816022222,51.6340666667,9.76466666665,44.8628,25.5032
850.36,8.1876,31.9645333333,34.7275333333,23.2193333333,6.05833333333,22.6245422222,55.4374,14.0686,48.3651333333,29.1381
850.65,11.0218,33.6009333333,36.6180666667,25.8394666667,10.1946666667,25.6635,58.2968666667,16.6058,51.2895333333,30.6203666667
850.95,7.09500000002,32.8514,35.154,24.2034666666,5.97039999999,24.1070577778,59.5715333333,13.8420666667,53.3868666667,28.9692333333
851.25,2.98753333334,29.7648,33.9419333333,21.4384,3.2088,21.9970644445,58.1464666667,10.8022333333,51.5629333333,26.7082333333
851.55,-5.75906666666,26.8544,30.7980666667,15.3677333333,-4.28793333333,16.4673777778,56.0878,2.17516666667,49.3896,20.7354666667
851.85,-11.6666666667,28.5815333333,29.6099333333,12.3049333333,-8.04966666667,14.9988755555,56.3475333333,-2.85456666668,51.9502666667,18.6171333333
852.15,-16.4802666667,29.2338,31.677,9.85506666666,-13.6232,12.5051644444,58.4678666667,-9.23386666668,57.8467333333,16.6045666667
852.45,-16.9621333333,30.3376666667,32.9114666667,12.4049333333,-14.5568666667,13.52328,61.3925333334,-6.43453333333,61.308,18.2911333333
852.74,-12.0512666667,34.7007333333,37.4786,17.3931333333,-8.46146666668,19.9032244445,67.1368666667,-1.00423333335,66.3247333334,24.3162333333
853.04,-4.23153333333,38.6827333333,41.2375333333,21.7964666667,-1.87633333333,25.3825177778,67.984,6.20756666669,67.8243333334,29.8603333333
853.34,-4.65119999999,37.403,40.1938,20.3875333333,-1.43413333335,23.3385488889,64.3409333333,4.2442,64.6512666667,26.3759333333
853.64,-14.4654666667,29.4760666667,35.6813333333,12.8301333333,-9.30819999999,13.8532755556,61.4256,-5.01043333335,60.7966,19.371
853.94,-21.5068666667,22.6941333333,33.6984666667,3.97266666667,-18.1734666667,5.82498,57.032,-14.2920666667,55.4795333333,14.5205333333
854.23,-19.8621333333,21.8848666667,36.276,4.41373333335,-15.4022666667,7.68737333332,57.9310666667,-13.3103333333,55.3103333333,14.6666333333
854.53,-13.0684666667,26.2253333333,42.0750666667,7.06399999999,-9.35993333333,11.3951511111,59.2494,-7.81473333332,58.0132,18.7858666667
854.83,-5.2464,29.5858666667,46.6271333333,13.2544,-1.26233333333,18.0986933333,59.1320666667,0.177466666672,57.7515333333,26.0355666667
855.13,-8.80806666667,24.1214,44.0406,8.96973333334,-7.03033333332,11.8558533333,58.6666666666,-2.70690000001,53.0909333333,25.0505666667
855.43,-6.19573333334,22.5726,40.9420666667,9.16666666666,-3.7318,12.7764977778,54.3478666667,0.597800000008,47.5722666667,26.7573333333
855.72,-4.27346666667,22.5640666667,42.017,9.12826666666,-0.341866666654,13.5144955556,51.9316,1.1796,46.9059333333,27.3507
856.02,-3.07686666667,21.7948,40.0641333333,10.1602,0.224266666673,11.4999377778,48.9744,2.1956,45.4487333333,26.3302
856.32,-3.40133333334,22.7552,41.9387333333,11.9388666667,-0.646266666673,10.9841066667,53.0953333333,1.63270000001,46.5306666667,26.8537333333
856.62,-8.99413333334,22.1696666667,43.432,10.1774666667,-6.86400000001,7.56082666667,57.1598,-2.91919999999,49.9407333333,26.4102666667
856.91,-7.88960000001,23.6688,43.9842,9.9014,-6.43000000001,10.1314355555,58.6981333333,0.39466666666,49.9014666667,27.2977333333
857.21,-5.76466666666,28.3920666667,46.2352666667,15.843,-2.74513333334,14.6131022222,60.4314,5.99993333333,52.7450666667,28.8039333333
857.51,-5.1896,29.5409333333,48.0639333333,17.2854,-2.87439999999,13.2028111111,61.477,5.96796666666,54.3314,30.4190666667
