wavelength,Back_SpoPerf,Belly_SpoPerf,Breast_SpoPerf,Crissum_SpoPerf,Crown_SpoPerf,DorTail_SpoPerf,Patch10_SpoPerf,Patch11_SpoPerf,Rump_SpoPerf,Throat_SpoPerf,WingTip_SpoPerf
432.57,10.94775,50.35475,26.5112916667,41.6838333333,8.56883333334,8.89616666667,8.95491666667,17.0160833333,11.1710833333,29.7686666666,9.94924999999
432.93,10.9463333333,50.3938333334,26.5013333334,41.7036666667,8.55816666667,8.86462500001,8.93725000001,17.0330833333,11.1746527778,29.7579166667,9.91833333334
433.29,10.9735,50.4411666667,26.5255,41.7410833333,8.58608333332,8.87833333334,8.95058333334,17.0520833333,11.1897638889,29.749,9.92083333335
433.64,10.99275,50.4769166666,26.5595,41.7763333334,8.61591666667,8.88408333333,8.982,17.09625,11.2036388889,29.7666666667,9.94170833332
434.00,10.9805833333,50.4921666667,26.5621666667,41.7850833333,8.60141666667,8.86795833334,8.96658333332,17.0945,11.1901111111,29.7500833333,9.90995833333
434.35,10.9703333333,50.4791666667,26.5473333333,41.7641666666,8.59225,8.85279166666,8.96008333333,17.0908333333,11.1935833333,29.7186666667,9.88416666667
434.71,11.0356666667,50.6133333333,26.6400833333,41.8785,8.65933333334,8.88758333333,8.99791666667,17.1611666667,11.251375,29.8055,9.92562499999
435.07,11.0615,50.6258333334,26.6890833333,41.8845833333,8.67366666667,8.89891666666,9.01408333334,17.2041666667,11.2789444444,29.8084166667,9.94720833335
435.42,11.0668333334,50.7263333333,26.7405833333,41.9331666667,8.68508333334,8.89958333334,9.03741666666,17.2304166667,11.3053472222,29.83225,9.96550000001
435.78,11.10125,50.799,26.812125,41.9656666667,8.73033333333,8.91245833333,9.06541666666,17.2783333333,11.3454166667,29.8845,10.0017083333
436.13,11.135,50.8454166667,26.8427083334,41.9778333333,8.76216666667,8.93633333333,9.09699999999,17.3035833333,11.3930416667,29.8998333333,10.0348333333
436.49,11.1575833333,50.9585,26.9137083333,42.0845833333,8.78958333334,8.95049999999,9.11358333334,17.32525,11.4332916667,29.9464166667,10.0487916667
436.84,11.1775833333,51.0379166667,26.9575416667,42.13875,8.81291666667,8.98316666666,9.12958333334,17.3428333333,11.4631666667,29.98625,10.085375
437.20,11.16425,51.0971666667,26.9895833333,42.1818333333,8.77258333333,8.97374999999,9.10966666666,17.3389166667,11.4335277778,29.9970833333,10.0540833333
437.56,11.1574166667,51.0825,26.9785416667,42.1725,8.75358333332,8.98208333333,9.10491666668,17.32725,11.4449305556,29.9824166667,10.03175
437.91,11.2035833333,51.2290833333,27.0950416667,42.3014166666,8.80366666667,9.036125,9.16808333332,17.406,11.5242638889,30.0881666667,10.1107916667
438.27,11.2359166667,51.32175,27.18075,42.3995,8.83458333333,9.05612500001,9.18008333334,17.4345833333,11.551125,30.1400833333,10.1295416667
438.62,11.2226666667,51.3816666667,27.220375,42.4513333333,8.81333333334,9.04458333333,9.19216666667,17.45475,11.5491111111,30.1428333334,10.1077083333
438.98,11.2006666667,51.4773333334,27.2409583334,42.4709166666,8.78208333333,9.01670833334,9.14966666666,17.4235833333,11.5163888889,30.1495,10.07625
439.33,11.2008333334,51.5140833333,27.253125,42.50875,8.7765,9.01716666667,9.14558333334,17.4275833333,11.5117916667,30.1480833333,10.0579166666
439.69,11.2063333333,51.5464166666,27.2730416667,42.5463333333,8.77183333333,9.02154166668,9.15591666667,17.4291666667,11.515125,30.1450833333,10.04525
440.04,11.2115,51.5865,27.327,42.6035,8.78158333334,9.04708333333,9.16650000001,17.4646666667,11.5240555555,30.1873333334,10.0394166667
440.40,11.2003333333,51.5631666667,27.31225,42.5590833334,8.76616666667,9.03154166668,9.16024999998,17.4691666667,11.5075555556,30.1746666666,10.0187083333
440.75,11.1961666667,51.5884166667,27.3470416667,42.5859166667,8.75858333332,9.03062500001,9.15341666666,17.47925,11.5031388889,30.1669166667,10.0055833333
441.11,11.226,51.6115,27.386625,42.6066666667,8.79616666666,9.03991666666,9.17624999999,17.5075,11.5517777778,30.1959166666,10.039125
441.47,11.2613333333,51.7125833333,27.4529583334,42.6754166667,8.83149999999,9.05383333332,9.19899999998,17.551,11.5827638889,30.24875,10.0704583333
441.82,11.284,51.6910833333,27.4255,42.6431666667,8.83616666666,9.03470833333,9.18499999999,17.5428333333,11.5860972222,30.2315833333,10.0441666667
442.18,11.3046666667,51.6990833334,27.4438333333,42.6329166667,8.85233333334,9.044875,9.21391666665,17.5604166667,11.6036805555,30.235,10.0584583333
442.53,11.3304166667,51.717,27.4756666666,42.6484166667,8.87358333334,9.068625,9.22616666666,17.5776666667,11.63475,30.2529166667,10.0970833333
442.89,11.3733333333,51.6919166667,27.5044583334,42.6871666667,8.90875,9.11150000001,9.28683333332,17.62975,11.6867083333,30.2845833333,10.1309583333
443.24,11.4185,51.7136666666,27.5605416667,42.7151666666,8.94783333333,9.14408333333,9.31841666668,17.6721666667,11.7391527778,30.3215,10.1624583333
443.60,11.4526666667,51.756,27.6117916667,42.7436666667,8.96433333333,9.17787499999,9.33608333333,17.7053333333,11.7806388889,30.3353333334,10.2034583333
443.95,11.4828333333,51.7521666666,27.6241666666,42.7373333334,8.97358333333,9.17958333334,9.34183333334,17.717,11.8060833333,30.32825,10.2215
444.31,11.4996666667,51.7310833333,27.6654583333,42.7540833333,8.98841666668,9.20541666667,9.35275,17.7378333333,11.8305416667,30.3226666667,10.2478333333
444.66,11.5351666667,51.7508333333,27.719375,42.7739166667,9.02041666667,9.24920833334,9.39433333334,17.7800833333,11.8722222222,30.3535,10.288
445.02,11.5335833333,51.73475,27.7346666667,42.8020833333,9.01741666667,9.24783333334,9.39524999999,17.80625,11.8630972222,30.3646666667,10.287125
445.37,11.4978333334,51.63925,27.698875,42.74425,8.98933333333,9.22808333332,9.37783333331,17.7808333333,11.8390277778,30.31375,10.2775416667
445.72,11.5,51.633,27.7562083333,42.7654166667,8.99216666666,9.23950000001,9.38375000002,17.78675,11.8408194444,30.32275,10.288875
446.08,11.4875833333,51.6275833333,27.766875,42.7781666667,8.97775000001,9.23045833334,9.35983333335,17.8036666667,11.8353055556,30.3288333334,10.2910833333
446.43,11.4766666667,51.5745,27.7502916666,42.7640833333,8.96625000001,9.21124999999,9.34675000001,17.80525,11.8423611111,30.3108333333,10.2665833333
446.79,11.4694166667,51.56875,27.7584583333,42.7586666667,8.96591666667,9.19008333333,9.32,17.8034166667,11.83875,30.3045,10.2620833333
447.14,11.4645,51.51525,27.7560416667,42.7425833333,8.95766666667,9.18370833333,9.31775,17.82025,11.8354722222,30.2980833334,10.2681666666
447.50,11.4534166666,51.4905,27.7600833333,42.75675,8.96891666666,9.176625,9.31133333333,17.8393333333,11.8395,30.3028333333,10.2737083333
447.85,11.4513333333,51.4625,27.7769583333,42.7484166667,8.97174999999,9.15712499999,9.29933333333,17.85275,11.8330972222,30.2921666667,10.2666666667
448.21,11.4739166667,51.483,27.8128333333,42.7625833333,9.00591666667,9.16212499999,9.31058333333,17.8900833333,11.8562916666,30.335,10.2872916667
448.56,11.4839166666,51.4310833333,27.807625,42.7514166667,9.00474999999,9.14654166667,9.29908333334,17.895,11.8652222222,30.3285,10.2845416667
448.92,11.514,51.424,27.8464583333,42.7384166666,9.02841666667,9.16012500001,9.31850000002,17.9069166667,11.8934722222,30.3480833334,10.304125
449.27,11.5286666667,51.4205833334,27.8775416667,42.7290833333,9.03658333333,9.15620833334,9.31416666667,17.9356666667,11.909875,30.3483333333,10.2884583333
449.62,11.5535833333,51.41825,27.8852916666,42.7415,9.06866666667,9.17091666667,9.35408333333,17.9941666667,11.960875,30.3403333333,10.3190416667
449.98,11.5935833333,51.4180833333,27.9260416667,42.75475,9.10741666667,9.20354166668,9.39174999999,18.0266666667,12.0049444444,30.3711666667,10.3465416667
450.33,11.6235833333,51.4438333333,27.9865833333,42.7549166667,9.1305,9.21608333333,9.40483333333,18.0556666666,12.0205833333,30.39525,10.3765833333
450.69,11.6253333333,51.4255,28.0092083333,42.74225,9.12991666666,9.22641666667,9.41591666665,18.0611666667,12.0218888889,30.3855,10.3699166667
451.04,11.6385833333,51.4793333333,28.04225,42.7718333334,9.12533333333,9.217375,9.41141666668,18.05675,12.0360277778,30.39775,10.3705416667
451.40,11.6545,51.4555833333,28.0509583333,42.7505833333,9.11516666666,9.23770833332,9.415,18.0675,12.0460138889,30.3984166667,10.3605833333
451.75,11.6756666667,51.4760833333,28.091125,42.7716666667,9.148,9.27895833333,9.46116666667,18.0925,12.0919444444,30.4255833333,10.3877916667
452.10,11.6884166667,51.5178333333,28.125875,42.8113333333,9.13591666667,9.28795833332,9.47566666667,18.10025,12.1109861111,30.4138333333,10.3735416667
452.46,11.69175,51.511,28.1410833333,42.8091666667,9.14916666667,9.28970833334,9.50083333334,18.1198333333,12.1204583333,30.3985833333,10.3725833333
452.81,11.7044166667,51.5433333333,28.1625,42.8498333333,9.17875000001,9.31208333333,9.51083333333,18.16125,12.1503333333,30.4083333333,10.3852916667
453.17,11.75925,51.6199166667,28.2127916667,42.9343333333,9.21625,9.35079166666,9.55749999999,18.2094166667,12.2054166666,30.4581666667,10.426875
453.52,11.78025,51.6795833333,28.2424166667,42.9599166667,9.23241666668,9.38137500001,9.55308333332,18.226,12.21125,30.4881666667,10.4191666667
453.87,11.7965833334,51.7179166666,28.2675416667,42.9970833333,9.24725000001,9.39079166667,9.55708333334,18.2549166667,12.2335694444,30.4981666667,10.4192916667
454.23,11.83175,51.8033333333,28.3287916667,43.0700833333,9.29533333333,9.43458333333,9.60333333335,18.2958333333,12.2749444444,30.5513333333,10.43925
454.58,11.86325,51.8350833333,28.3499583333,43.089,9.31391666667,9.45925,9.62775000001,18.3261666667,12.2985694444,30.563,10.4598333333
454.93,11.8935,51.8756666667,28.3872916667,43.14225,9.36208333334,9.49554166667,9.67466666666,18.3719166667,12.3486388889,30.59075,10.48725
455.29,11.924,51.9965833334,28.4709583334,43.2288333334,9.40200000001,9.51183333333,9.70441666667,18.41625,12.3935277778,30.6525,10.51
455.64,11.9453333333,52.0609166667,28.498125,43.3124166667,9.38066666666,9.49554166667,9.693,18.44475,12.4009027777,30.6710833333,10.4962083333
456.00,11.9534166667,52.1266666667,28.5219583333,43.3738333333,9.39175000001,9.49545833334,9.67866666665,18.45675,12.4000277778,30.6916666667,10.508125
456.35,11.94075,52.1781666667,28.5478333333,43.40975,9.38100000001,9.47137500001,9.67616666667,18.45125,12.3890972222,30.7049166667,10.4909166667
456.70,11.9690833333,52.31025,28.6214583333,43.4979166667,9.40358333332,9.504375,9.70975,18.5050833333,12.4295833333,30.7468333333,10.5201666667
457.06,11.98325,52.3745,28.6730416667,43.5335,9.41833333334,9.52720833332,9.71825000001,18.53275,12.4428611111,30.7470833334,10.5495
457.41,11.9929166667,52.4568333333,28.727,43.61525,9.41616666667,9.52024999999,9.72083333333,18.5515,12.4690972222,30.78625,10.563
457.76,11.9880833333,52.5125833333,28.7705833333,43.65175,9.41700000001,9.51195833333,9.73416666668,18.5558333333,12.4714444445,30.7618333333,10.5685416667
458.12,11.9650833333,52.5184166666,28.75425,43.6659166667,9.38549999999,9.49899999999,9.71541666667,18.5395833333,12.4609861111,30.7290833333,10.5477916667
458.47,11.9729166667,52.6020833334,28.7888333333,43.71525,9.39158333334,9.49383333333,9.73450000001,18.5623333333,12.4811527778,30.74325,10.559625
458.82,11.9768333333,52.6995,28.8543333333,43.7691666667,9.38700000002,9.501125,9.74333333333,18.59025,12.48625,30.7514166667,10.5656666666
459.18,11.9739166667,52.7291666667,28.8515416667,43.783,9.3785,9.48354166668,9.73625000001,18.5864166666,12.473125,30.7324166667,10.55625
459.53,11.9669166667,52.796,28.8779166667,43.8140833333,9.38733333335,9.49075,9.74575000001,18.6006666667,12.4789861111,30.74,10.5656666667
459.88,11.9491666667,52.7770833333,28.8664166667,43.7934166667,9.36550000001,9.47554166666,9.74333333333,18.5901666667,12.4683472222,30.7065833333,10.5334166666
460.24,11.97075,52.8665833333,28.9127083333,43.8355833334,9.37300000002,9.50333333332,9.73466666668,18.6139166667,12.4907083333,30.7191666667,10.546125
460.59,11.9354166667,52.85725,28.8965416667,43.81375,9.33499999999,9.46508333333,9.70708333333,18.5813333333,12.4688472222,30.668,10.5115416667
460.94,11.9288333333,52.9456666666,28.9387083333,43.8663333333,9.34591666666,9.46145833334,9.71874999999,18.5865833333,12.4769166667,30.69525,10.49475
461.29,11.9361666667,53.026,28.9789166667,43.8996666667,9.34899999998,9.45791666668,9.73916666668,18.6044166666,12.4846666666,30.6848333333,10.502125
461.65,11.9505,53.13125,29.0331666667,43.9528333333,9.36008333334,9.47845833333,9.75533333333,18.6395833334,12.5055972222,30.72,10.5068333333
462.00,11.9841666667,53.241,29.1079583333,44.0129166666,9.39208333333,9.47695833334,9.7915,18.6855,12.5444305556,30.74725,10.5235833334
462.35,12.0019166667,53.3884166667,29.1947083334,44.1315,9.42758333334,9.50416666667,9.82183333334,18.735,12.5904166667,30.7963333333,10.5307083333
462.71,12.0341666667,53.5004166667,29.23075,44.2011666667,9.45624999999,9.52800000001,9.84366666668,18.7623333333,12.6225694444,30.84125,10.5420416667
463.06,12.0805833333,53.6744166667,29.3359166667,44.3210833333,9.49216666666,9.56395833333,9.90341666667,18.8251666667,12.6848194444,30.9083333333,10.5725833333
463.41,12.1106666667,53.7948333333,29.4141666667,44.3935833334,9.53216666667,9.58966666666,9.91975,18.8556666667,12.7181944444,30.9548333334,10.58075
463.76,12.1646666666,54.0178333333,29.528625,44.52175,9.58166666666,9.63029166667,9.96516666667,18.9195,12.7799027778,31.0301666667,10.636375
464.12,12.18725,54.2043333333,29.6172916667,44.65625,9.61874999998,9.63312500001,10.00025,18.96725,12.8230833333,31.0984166667,10.654375
464.47,12.228,54.3715,29.704,44.77375,9.66158333335,9.66249999999,10.0385833333,18.9945833333,12.8587083333,31.181,10.6787083333
464.82,12.2573333333,54.53025,29.7830833333,44.8913333333,9.67533333335,9.67758333332,10.063,19.0543333333,12.9066666667,31.2476666667,10.6865416667
465.17,12.2880833333,54.6896666667,29.8614583334,45.014,9.71183333334,9.71683333332,10.1081666667,19.1079166667,12.9519444444,31.3204166666,10.712125
465.53,12.3366666667,54.8315,29.9245,45.1174166667,9.73524999999,9.73183333334,10.1388333333,19.14475,13.0021944444,31.3670833333,10.7280833333
465.88,12.3506666667,55.0069166666,30.01875,45.2330833334,9.76441666666,9.77920833334,10.1644166667,19.2071666667,13.0347083333,31.439,10.7605416667
466.23,12.368,55.0835833333,30.0869166667,45.2795,9.76200000002,9.79183333333,10.16475,19.2248333333,13.0595138889,31.46975,10.7676666667
466.58,12.3561666667,55.2038333333,30.138,45.3705,9.75500000002,9.75941666667,10.15925,19.2366666667,13.0560694444,31.4961666667,10.7487916667
466.94,12.3639166667,55.2670833334,30.1764583333,45.4186666667,9.74791666667,9.756,10.1648333333,19.2545,13.0868888889,31.5081666666,10.744375
467.29,12.3910833333,55.4286666667,30.244125,45.5379166666,9.76224999998,9.76016666667,10.20425,19.2919166667,13.1283194444,31.5748333333,10.7592083333
467.64,12.3959166667,55.5000833333,30.2985,45.6051666667,9.78008333331,9.75120833334,10.2250833333,19.3303333334,13.1576111111,31.6219166667,10.77325
467.99,12.4134166667,55.5856666667,30.3472083334,45.7005,9.80541666668,9.75808333333,10.26625,19.371,13.1942777777,31.664,10.7814583333
468.35,12.4436666667,55.746,30.4258333333,45.796,9.82816666668,9.76366666667,10.2914166667,19.4355833333,13.2447777778,31.7103333333,10.7915416666
468.70,12.4720833333,55.82575,30.4541666667,45.8455833333,9.85183333334,9.77937500001,10.30925,19.4586666667,13.2710694444,31.7318333333,10.8187916667
469.05,12.4778333334,55.9146666666,30.5282083334,45.8895,9.85216666669,9.77029166667,10.3035833333,19.4873333333,13.2766111111,31.7394166667,10.7977916667
469.40,12.46025,56.036,30.5777916667,45.9678333334,9.83233333332,9.74758333333,10.2915833333,19.4975833333,13.2685,31.7546666667,10.7864166667
469.75,12.4779166667,56.16725,30.6327916667,46.0721666667,9.82791666666,9.72991666667,10.27525,19.5115,13.2973472222,31.77625,10.7851666667
470.11,12.4825833333,56.27625,30.6362916667,46.1403333333,9.82733333333,9.70829166667,10.27075,19.52875,13.2952222222,31.7969166666,10.7520416667
470.46,12.5010833333,56.33275,30.6812916667,46.1905833333,9.85050000001,9.74633333333,10.2914166667,19.57575,13.3387777778,31.81875,10.775125
470.81,12.5053333333,56.4058333333,30.7277083333,46.2396666667,9.87375000001,9.76329166667,10.2955,19.6009166667,13.3377083333,31.833,10.7867083333
471.16,12.5259166667,56.4386666667,30.7462916667,46.2481666667,9.89116666667,9.79120833333,10.3025,19.63,13.3622777778,31.7929166667,10.8043333333
471.51,12.5698333333,56.6098333333,30.8222083333,46.3699166667,9.91933333334,9.8235,10.3424166667,19.6740833334,13.4025277778,31.8566666667,10.807625
471.87,12.5706666667,56.6284166667,30.8287916667,46.3623333333,9.91541666667,9.84308333334,10.3453333333,19.6793333333,13.3914722222,31.8524166667,10.8030833333
472.22,12.592,56.6465833333,30.864875,46.3935833334,9.9335,9.87058333333,10.3709166667,19.7106666666,13.4190833333,31.85775,10.816
472.57,12.6165833333,56.731,30.9315416666,46.4766666666,9.92416666667,9.874125,10.3849166667,19.7263333333,13.4309722222,31.8970833333,10.8259583333
472.92,12.6093333333,56.6695833333,30.9009583333,46.44775,9.90874999999,9.87450000001,10.3834166666,19.6889166666,13.4395694445,31.8756666667,10.8145416667
473.27,12.6288333334,56.6753333333,30.945375,46.49225,9.92841666666,9.88929166667,10.38875,19.7150833333,13.4671527777,31.9113333334,10.8256666667
473.62,12.6719166667,56.66775,30.9624583333,46.5053333333,9.96766666667,9.92858333333,10.4306666667,19.7469166667,13.5032222222,31.9081666667,10.8367083333
473.98,12.7269166667,56.6806666666,31.0187083333,46.5296666667,10.0290833333,9.97720833333,10.4801666666,19.7831666667,13.5596111111,31.9238333333,10.8947083333
474.33,12.7571666667,56.69625,31.062375,46.5434166667,10.0451666667,9.974625,10.5071666667,19.79925,13.56375,31.9175833333,10.9181666667
474.68,12.75675,56.6763333333,31.0570416667,46.545,10.03775,9.964,10.5105,19.78675,13.5513055555,31.8865833334,10.8831666667
475.03,12.75375,56.6245,31.08075,46.5218333334,10.03825,9.94825000001,10.5109166667,19.78175,13.5528055556,31.9043333333,10.8701666667
475.38,12.7586666666,56.5455833333,31.0892083334,46.4785,10.045,9.95174999999,10.5158333333,19.79325,13.5719166667,31.8735,10.8748333333
475.73,12.8331666667,56.6203333333,31.17925,46.557,10.1075,10.005125,10.56325,19.8738333333,13.659375,31.9263333334,10.9445833333
476.08,12.8604166667,56.61175,31.2129166667,46.5619166667,10.1376666667,10.0284583333,10.5794166667,19.8906666667,13.6649027778,31.9463333333,10.9596666666
476.44,12.8716666667,56.5441666666,31.2149583333,46.5266666667,10.1611666667,10.0335,10.57825,19.9105,13.6919444444,31.9121666667,10.945125
