wavelength,Back_CamPsif,Belly_CamPsif,Breast_CamPsif,Crissum_CamPsif,Crown_CamPsif,DorTail_CamPsif,Rump_CamPsif,Throat_CamPsif,WingTip_CamPsif
626.28,15.8575333333,42.4777333333,29.1652,40.47488,13.9118666667,13.2744,16.9867333333,29.5849333333,16.2338
626.61,15.9050333333,42.4751333333,29.1825,40.4565733333,13.9324666667,13.3032666667,17.0003666666,29.5739333333,16.2947
626.94,15.8483,42.4888,29.1645333333,40.4327866667,13.87,13.2331666667,16.9362666667,29.5084,16.2259
627.28,15.8775666667,42.5066666667,29.2190666667,40.43036,13.9076,13.2809666667,16.9570333333,29.4996666667,16.2425666667
627.61,15.982,42.6119333333,29.2996333333,40.5636933333,14.0342,13.3996666667,17.066,29.5986666667,16.3339333333
627.94,15.9668333333,42.6922666667,29.3242333333,40.6330066667,13.9737333333,13.3393666667,17.018,29.597,16.2813666667
628.27,15.9750666667,42.6992,29.3394333333,40.6216733334,13.9594666667,13.3679666667,17.0361,29.5920666667,16.2844
628.61,16.0321,42.7985333333,29.4407,40.72324,13.9920666667,13.4442,17.0897,29.6695333333,16.3159333333
628.94,16.0512,42.9336,29.5814666667,40.8108866667,13.9758666667,13.4601,17.1269,29.6661333333,16.3356
629.27,16.0395333333,42.9554,29.5228333333,40.7807933333,13.9560666667,13.4373666667,17.1280666666,29.6432,16.2953333333
629.60,16.0671333333,42.9718,29.5094,40.80644,13.9556,13.4433666667,17.1427,29.6274666667,16.2912333333
629.94,16.0815666667,43.0352666667,29.566,40.8771466667,13.9556666667,13.4825333333,17.1727666667,29.6283333333,16.2871
630.27,16.0852,43.0473333333,29.5863,40.9135266667,13.9827333333,13.5256,17.1812666667,29.6427333333,16.2939333333
630.60,16.1133666667,43.0444666667,29.5908666667,40.90014,14.0037333333,13.5879666667,17.2029333333,29.6881333333,16.3216
630.93,16.1273333333,43.1138666667,29.6269666667,41.0189,14.018,13.6084666667,17.2442333333,29.7297333333,16.3521
631.26,16.0744333334,43.0543333333,29.6229666667,40.9273133333,13.9934,13.5964,17.2285,29.7004,16.333
631.60,16.1801,43.1322,29.7196333333,41.0027333333,14.1564,13.7567666667,17.3985666667,29.8378,16.4758
631.93,16.198,43.0961333333,29.7155666667,40.9766066667,14.1916666667,13.7503,17.4089666667,29.8554,16.4799666667
632.26,16.2003,43.0194666667,29.6951,40.92694,14.1808,13.7394333333,17.3520666667,29.7698,16.4791333333
632.59,16.1791,42.9239333333,29.5837333333,40.82514,14.1979333333,13.7550333333,17.3268,29.765,16.4641333333
632.92,16.2294,42.9107333333,29.6542666667,40.8508266667,14.2812666667,13.8378666667,17.3711,29.85,16.5339666667
633.26,16.2611333333,43.0046,29.8006666667,40.9159,14.3811333333,13.9322333333,17.4347,29.91,16.5917666667
633.59,16.2830333333,43.0195333333,29.8569666667,40.9190466667,14.4126,13.9624666667,17.4608666667,29.9654,16.6560333333
633.92,16.3086333333,43.0646,29.9306333333,40.9355933334,14.4501333333,14.0023333333,17.5032333333,29.9896666667,16.6844666667
634.25,16.301,43.0345333333,29.9539333333,40.90752,14.4152,13.9610666667,17.4703333333,29.9932,16.6861
634.58,16.2236333333,42.9542,29.87,40.8331733334,14.3276666667,13.8918,17.3889666667,29.9072666667,16.6123333333
634.91,16.1991,42.9636666667,29.8815333333,40.8193266667,14.2814666667,13.8651666667,17.3621333334,29.8776666667,16.5721
635.25,16.1432,42.9282666667,29.8099333333,40.75692,14.214,13.8117333333,17.2613666667,29.8022666667,16.5154
635.58,16.0991,43.0067333333,29.8785,40.81752,14.1992,13.7953,17.2686666667,29.8331333333,16.4955
635.91,16.1143,43.1276666667,29.9461333333,40.9013733333,14.2395333333,13.8216,17.3010666667,29.9618,16.5273666667
636.24,16.1148,43.1661333333,30.0234,40.9441,14.249,13.8308,17.3056666667,30.0120666667,16.5180333333
636.57,16.0957333334,43.2693333333,30.0654,41.0557533333,14.22,13.8357666667,17.2979333333,30.0574666667,16.5151
636.90,16.0088666667,43.1715333334,29.9748,40.9833266667,14.1126666667,13.7583333333,17.2013333333,29.9646666667,16.4491
637.23,15.9469333333,43.1268,29.8931666667,40.93636,14.0709333333,13.7480333333,17.1480333333,29.9462,16.3761333333
637.56,15.9202,43.1083333333,29.8473666667,40.9230866667,14.0347333333,13.7187333333,17.0674,29.9334,16.3011666667
637.90,15.9386333333,43.1662666667,29.8911666667,40.9924666667,14.0896666667,13.8252333333,17.1286,29.9424666667,16.3507333333
638.23,16.0425333333,43.2590666667,30.0227333333,41.09604,14.238,13.9499666667,17.2716,30.0992666667,16.4606666667
638.56,16.0623,43.2604,30.0144333333,41.1200733333,14.2370666667,13.9453333333,17.2809,30.0795333333,16.5101
638.89,15.9999333333,43.2460666667,30.0734333333,41.14872,14.2057333333,13.9439666667,17.3101666667,30.096,16.4681666667
639.22,16.1328,43.2586666667,30.1231333333,41.2302266667,14.3099333333,14.1140333333,17.4123333333,30.1778,16.5916666667
639.55,16.085,43.2310666667,30.1054666667,41.2279266667,14.294,14.1305333333,17.4109,30.0725333333,16.5566666667
639.88,16.1016,43.3203333333,30.1518666667,41.3455,14.3572,14.2078666667,17.4761666667,30.1476,16.6030333333
640.21,16.0603,43.2872666667,30.1398,41.2924133333,14.3371333333,14.1706666667,17.4259,30.1423333333,16.5639666667
640.54,16.0866,43.2975333333,30.1591666667,41.3256866667,14.382,14.2140666667,17.4256666667,30.1970666666,16.5883333333
640.87,16.1027333333,43.3538666667,30.2281,41.3914866667,14.3706666667,14.1821333333,17.4153666666,30.1621333333,16.5968333334
641.20,16.2111333333,43.4494666667,30.3928,41.52886,14.4687333333,14.3349666667,17.5712,30.3104666667,16.7641666667
641.53,16.2534333333,43.4412666667,30.5127,41.5977933333,14.564,14.4257,17.6496333333,30.4108666667,16.7995
641.87,16.3024666667,43.5170666667,30.5764666667,41.6565,14.5511333333,14.4745,17.6594,30.428,16.8399
642.20,16.2494,43.5582,30.6365666667,41.7094333333,14.5672,14.4806333333,17.6496,30.5022666667,16.8135
642.53,16.2825333333,43.6516666666,30.6987666667,41.7667533333,14.6068,14.5404333333,17.6345,30.5724,16.7864333333
642.86,16.1261333333,43.5283333333,30.6058,41.6534333333,14.4990666667,14.4037,17.4828,30.4402666667,16.6552
643.19,16.2654666667,43.6058,30.7534666667,41.7673066667,14.6524,14.5380666667,17.6145333333,30.6171333333,16.7893333333
643.52,16.2971,43.6055333333,30.7408333333,41.76316,14.635,14.5436333333,17.6262666667,30.6365333333,16.8348
643.85,16.2457,43.5136666667,30.7139333333,41.7238466667,14.5301333333,14.4915666667,17.5726666667,30.5965333333,16.7750333333
644.18,16.179,43.4823333333,30.729,41.6656333333,14.4620666666,14.4050333333,17.5442333333,30.5474,16.7568666666
644.51,16.1310666667,43.4836,30.7585333333,41.7106933333,14.5090666667,14.4825333333,17.5591,30.6358666667,16.7800333333
644.84,15.9436666667,43.3360666667,30.5682666667,41.6128466667,14.3117333333,14.2548,17.4410666667,30.4752,16.6001666667
645.17,15.8306333333,43.2723333333,30.3728333333,41.52386,14.1502,14.1138,17.3379333333,30.2909333333,16.5222
645.50,15.6459666667,43.0582666667,30.2248333333,41.3657333333,14.0242666667,14.0106,17.2214666667,30.1435333333,16.4316666667
645.83,15.6472,42.9538666666,30.133,41.29872,13.9675333333,13.9927333333,17.2056666667,30.0808666667,16.4133
646.16,15.6565666667,42.8848,30.1040333333,41.3030133333,13.9356,14.0033333333,17.2756,30.0412666667,16.4852
646.49,15.5822333333,42.8806,30.0928,41.30118,13.9235333333,14.0142666667,17.2892666667,29.9708,16.4759666667
646.82,15.4668666667,42.7657333333,29.9756,41.20348,13.7594666666,13.8877333333,17.2130333333,29.8356666667,16.3772666667
647.15,15.3746666667,42.6208666667,29.9045333333,41.0932933333,13.7133333333,13.8290333333,17.1687,29.6994,16.3324333333
647.48,15.3729333333,42.6401333333,29.8832666667,41.0661733333,13.7790666667,13.8595333333,17.2135,29.6306,16.3943
647.81,15.5435333333,42.6805333334,29.9552333333,41.1429,13.9188,14.0006,17.3203,29.6790666666,16.4919333333
648.14,15.5406,42.5869333333,29.9110333333,41.0568,13.8336666667,13.8980333333,17.2877333333,29.5406,16.4693
648.47,15.5979333333,42.6263333333,29.94,41.0418066667,13.9288,13.9639,17.3086,29.5476666667,16.518
648.80,15.5929666667,42.6252666667,29.9816666667,41.0635266667,13.949,13.9874666667,17.2816333333,29.5854666667,16.4545
649.13,15.5832666666,42.6886666667,29.9793666667,41.0804933333,13.9090666667,13.9057333333,17.2572333333,29.5953333333,16.3689
649.46,15.4777666666,42.6257333333,29.8783,41.0077266667,13.8308666667,13.7749333333,17.1157333333,29.4392666667,16.2580333333
649.79,15.4077,42.5509333333,29.7637333333,40.89792,13.7823333333,13.679,17.0201,29.3656666667,16.2378
650.11,15.4883666667,42.5562666667,29.7749,40.86034,13.8293333333,13.7427,17.0557,29.4069333333,16.3187
650.44,15.5328,42.5711333333,29.7576333333,40.8543466667,13.8680666667,13.7775666667,17.0559,29.4577333333,16.3607
650.77,15.6062333333,42.6400666667,29.7875666667,40.87746,13.9142666667,13.844,17.1043,29.5246666667,16.4180333333
651.10,15.6054333333,42.6039333333,29.8003666667,40.89632,13.9163333333,13.8410666667,17.1155,29.5032,16.3960666667
651.43,15.5489666667,42.6556666667,29.8078333333,40.91044,13.9062666667,13.7995333333,17.1084666667,29.5504666667,16.3855333333
651.76,15.5431333333,42.5803333333,29.7432333333,40.8797533333,13.9094,13.8399,17.1226666667,29.5640666667,16.3696
652.09,15.5803,42.5746,29.7684333333,40.87364,13.9338,13.8844,17.1406333333,29.6424,16.4305666667
652.42,15.6932,42.5688666667,29.8207666667,40.85734,13.984,13.9708,17.2508333333,29.7256666667,16.5670333333
652.75,15.7854666666,42.5968666667,29.8721666667,40.9040066667,14.0749333333,14.0495,17.3351333333,29.781,16.7064666667
653.08,15.993,42.7568666667,30.0276666667,41.0731533333,14.2778666667,14.3377333333,17.5791333333,30.0124,16.9017666667
653.41,16.038,42.8092666667,30.0526666667,41.1189,14.3312666667,14.3940333333,17.6709,30.0708,16.9160333333
653.74,16.0651666667,42.8826666667,30.0897666667,41.1762733333,14.2608666667,14.3418666667,17.6564,30.1115333333,16.8788666667
654.06,15.99,42.8013333333,29.9846,41.1205933333,14.2008,14.2306333333,17.6122333333,30.0164666667,16.7929
654.39,15.9715333333,42.7908,29.9665666667,41.1369133333,14.1867333333,14.2388,17.6164,30.0284,16.7926333333
654.72,15.9807666667,42.8046,29.8937333333,41.0915266667,14.1846666667,14.2575666667,17.6238666667,30.0572,16.814
655.05,15.9439,42.7112,29.7937,41.0304866667,14.1003333333,14.2742666667,17.5954333333,30.0036666667,16.8071
655.38,16.0330666667,42.8387333333,29.8602,41.0596733333,14.2176666667,14.3665333333,17.6705333333,30.0473333333,16.9048333333
655.71,15.9718333333,42.8099333333,29.7827,40.99354,14.1772,14.299,17.6649,29.9274,16.9149333333
656.04,16.0109666667,42.8780666667,29.8493,41.03906,14.2589333333,14.3030333333,17.7083,29.9560666667,16.9455666667
656.37,15.9569666667,42.7498,29.8050333333,40.92572,14.2326,14.2553333333,17.6820666667,29.8512666667,16.9568
656.69,15.9389,42.7300666667,29.7734333333,40.8977533333,14.1987333333,14.2398,17.6629333333,29.7916666667,17.0058333333
657.02,16.0001666667,42.7050666667,29.7774333333,40.9028866667,14.2102,14.2385666667,17.6333,29.7474,17.0146666667
657.35,15.9326666667,42.5992666667,29.6882666667,40.82338,14.1343333333,14.1315666667,17.5809666667,29.6662666667,16.9542333334
657.68,16.0401,42.6221333333,29.7559666667,40.82238,14.2172,14.236,17.6575666667,29.7176,17.0445
658.01,16.0393,42.6349333333,29.7419333333,40.8478,14.2223333333,14.2009666667,17.6648666667,29.6528666667,17.0570666667
658.34,16.1553333333,42.6888666667,29.8223,40.84182,14.3036666667,14.3082333333,17.7631666667,29.6546,17.1204
658.66,16.2035666667,42.7335333333,29.8061333333,40.8696866667,14.3994666667,14.3699333333,17.8692666667,29.6539333333,17.1611666667
658.99,16.1864333333,42.7406666667,29.7593333333,40.8455133333,14.3337333333,14.3085333333,17.8499666667,29.6188666667,17.1464333333
659.32,16.1622666667,42.7074,29.7588333333,40.8344866667,14.3104666667,14.2538666667,17.8216333334,29.5898666667,17.0684666667
659.65,16.1497333333,42.6537333333,29.6906333333,40.8041666667,14.3091333333,14.2538,17.8095,29.5219333333,17.0721666667
659.98,16.2016333333,42.7346,29.7246666667,40.8261866667,14.3871333333,14.2887,17.8924666667,29.5552666667,17.0855333333
660.31,16.1873,42.679,29.6477666667,40.7875133333,14.3801333333,14.2038,17.8605,29.4871333333,17.0680333333
660.63,16.2181333333,42.7372666667,29.6452666667,40.85114,14.445,14.2391666667,17.9252,29.5116,17.0966666667
660.96,16.3305333333,42.8238,29.6772,40.95346,14.5851333333,14.3881666667,18.0614333333,29.5501333333,17.2308
661.29,16.2586333333,42.9015333333,29.7091666667,41.0026933333,14.6212,14.372,18.0793,29.5475333333,17.2577333333
661.62,16.2661666667,42.8603333334,29.6507333333,40.9598066667,14.6053333333,14.3443666667,18.0697,29.4946,17.2388
661.94,16.2076333333,42.882,29.6303666667,41.02392,14.541,14.2204,18.0583333333,29.4902,17.1807
662.27,16.172,42.7571333333,29.5605333333,40.9524533333,14.5097333333,14.1090333333,17.9561666667,29.4190666667,17.1437333333
662.60,16.2297666667,42.7540666667,29.5892,40.9818,14.5844,14.1612,18.0105666667,29.4385333333,17.1715
662.93,16.4347,42.9365333333,29.6641333333,41.12914,14.7587333333,14.3545,18.1694666667,29.6010666667,17.3815333333
663.26,16.4202,42.9285333334,29.5915,41.1051933333,14.7432666667,14.3120333333,18.132,29.5174,17.3398666667
663.58,16.4466,42.962,29.5085333333,41.1021266667,14.7088666667,14.3127333333,18.0783666667,29.472,17.3344333333
663.91,16.5289333333,43.1248,29.6174333333,41.1921133333,14.8294666667,14.4007,18.2094333334,29.6228,17.3829333334
664.24,16.4374,43.0401333333,29.5572666667,41.0548733333,14.7000666667,14.3436,18.1460333333,29.5223333333,17.3627
664.57,16.3912333333,42.9961333333,29.4807333333,40.9581266667,14.6634,14.2646666667,18.091,29.5194666667,17.3262
664.89,16.5056,43.0400666667,29.4756666667,40.94368,14.7042,14.3066,18.1220333333,29.4849333333,17.3370333333
665.22,16.6436333333,43.19,29.5610666667,41.0399133333,14.8126666667,14.3813,18.2250666667,29.5738666667,17.429
665.55,16.7494333333,43.1564,29.5206,40.9903933333,14.8799333333,14.4452,18.1903,29.6122,17.5076
665.87,16.8136666667,43.2973333333,29.6119,41.1005333333,14.8686666667,14.4754666667,18.2179333333,29.6598666667,17.5405333333
666.20,16.8768666667,43.3700666667,29.6265,41.14376,14.9316666667,14.4991666667,18.2958333333,29.7435333333,17.5889333333
666.53,16.8152333333,43.3842666667,29.6912333333,41.1492533333,14.9215333333,14.5664666667,18.3365,29.7428,17.5659
666.86,16.8637,43.5921333333,29.7883,41.2768666667,14.9761333333,14.6241,18.4241,29.8471333333,17.659
667.18,16.8483333333,43.6567333333,29.8669,41.3642133333,14.9495333333,14.6498,18.4187333334,29.9134,17.6396
667.51,16.9313333333,43.6474,29.9514333333,41.4139866667,15.0110666667,14.7676333333,18.4335,29.9014,17.7324333333
667.84,16.9718666667,43.7328,30.0872333333,41.4964933333,15.095,14.7998333333,18.4906666667,29.9832,17.7577
668.16,17.0465666667,43.8786,30.23,41.5475066667,15.1788,14.8400333333,18.5189,30.0356,17.7863666667
668.49,17.0272,43.8216,30.1697333333,41.58404,15.1189333333,14.8290333333,18.5024333333,30.0598666667,17.8026333333
668.82,16.8786666667,43.581,30.0078,41.3782733333,15.0364666666,14.7292333333,18.3542,29.9429333334,17.6663
669.14,16.9388,43.6812,30.0355333333,41.4740666667,15.1676,14.8151,18.4653,30.007,17.7581
669.47,17.0085,43.7921333333,30.1035666667,41.5278,15.2868,14.9123666667,18.5721,30.0830666667,17.8812333334
669.80,16.8651,43.7190666667,30.0331333333,41.4631266667,15.1546,14.8106333333,18.3813666667,29.9756,17.7127333333
670.13,16.9047666667,43.7517333333,30.0224666667,41.493,15.1108,14.7215,18.2934333333,29.9556,17.7117333333
670.45,16.9550666667,43.8013333333,30.0602,41.60584,15.1586,14.7528666667,18.2893666667,30.0434666667,17.7275666666
670.78,16.8795,43.7817333333,29.9815,41.5153,15.1201333333,14.665,18.2651333333,30.0043333333,17.7053333333
671.10,16.8139666667,43.8224,29.9453333333,41.4719933333,15.1040666667,14.5124333333,18.2458333333,30.0206666667,17.6644333333
671.43,17.0126333333,43.9580666667,30.0363333333,41.5975733333,15.2393333333,14.6539333333,18.3724,30.1785333333,17.8142333333
671.76,17.0301,43.9222,29.9682666667,41.6459866667,15.2632,14.6822666667,18.4237,30.2084,17.8847
672.08,17.0568,43.988,30.0272333333,41.5990733333,15.312,14.7688666667,18.4105333333,30.2363333333,17.8667333333
672.41,17.1577333333,44.2372666667,30.2326666667,41.8012133333,15.4060666667,14.8515666667,18.5477666666,30.3922,18.0032666667
672.74,16.9287666667,44.1378,30.2219666667,41.7277533333,15.2022,14.6859666667,18.3848333333,30.2744,17.8419333334
673.06,16.7589333334,44.0125333333,30.1595,41.59774,15.0183333333,14.5197,18.2401666667,30.1156666667,17.5734666667
673.39,16.8112333333,44.1677333333,30.2535,41.73842,15.119,14.5789,18.3988333333,30.2304,17.6875666667
673.72,16.7267333333,44.0594,30.2261666667,41.6926533333,15.1017333333,14.6154333333,18.4037,30.2266666667,17.6156333333
674.04,16.6416666666,43.9444666667,30.1660666667,41.5283866667,15.0266,14.6273,18.3393333333,30.1306,17.4801333333
674.37,16.84,43.9435333333,30.3504666667,41.60926,15.2508,14.8502,18.4607666667,30.2178666667,17.6582333333
674.69,16.8769,44.0412666667,30.4291333333,41.6564933333,15.231,14.9085333333,18.4469333333,30.2424666667,17.6264333333
675.02,16.7624666667,44.0063333333,30.3734,41.5929666667,15.2044,14.8414666667,18.3589333333,30.1867333333,17.5645
675.35,16.7118,43.9870666667,30.4544,41.6047933333,15.1572,14.8792333333,18.3668,30.106,17.5507666667
675.67,16.7764666667,44.0286666667,30.5206,41.73614,15.2549333333,14.9514,18.4353333333,30.1458666667,17.6467
676.00,16.7786333333,44.1185333333,30.6256333333,41.84442,15.282,15.0785333333,18.5181,30.3192666667,17.7118
676.32,16.9536333333,44.3223333333,30.7775,41.9504133333,15.4278666667,15.2721,18.6066333333,30.4739333333,17.8365666667
676.65,17.0582333333,44.4817333333,30.9410333333,42.1261466667,15.5991333333,15.4946,18.7212,30.6871333333,18.0618
676.97,17.1550666667,44.5198,31.0961666667,42.2357866667,15.6842,15.6679666667,18.7888,30.7799333333,18.2561333333
677.30,17.1797333333,44.5871333333,31.1246666667,42.21612,15.7089333333,15.6763333333,18.7565,30.7264,18.2843333333
677.63,17.0849,44.5722,31.1104333333,42.1204,15.6706666667,15.5574666667,18.7265,30.7516,18.3158666666
677.95,17.0626666667,44.7118666667,31.1546666667,42.1874333333,15.6466666667,15.5444,18.7739333333,30.7902,18.3256
678.28,17.1304333333,44.6516666667,31.19,42.1908466667,15.724,15.7205,18.9094333333,30.8184666667,18.4728666666
678.60,17.1746333333,44.6987333333,31.2409333333,42.1866066667,15.7334,15.7818666667,18.9343333333,30.8202666667,18.5197
678.93,17.2579333333,44.8348666667,31.3817,42.24058,15.8402,15.8912,18.9861333333,30.9532,18.6087666667
679.25,17.315,44.9149333333,31.5023,42.2321466667,15.8666666667,15.9603666667,19.0669666667,31.0282666667,18.7057666667
679.58,17.2914333333,44.8007333333,31.5271333333,42.19668,15.8528,15.9215666667,18.9914333333,30.8928666667,18.656
679.90,17.2907,44.6929333333,31.4318,42.1283,15.8156666667,15.9184,18.9916333333,30.7963333333,18.6477666667
680.23,17.3545666667,44.7957333333,31.4694,42.19434,15.8478666667,15.9467333333,19.0145666667,30.7660666667,18.6781
680.55,17.4357666667,44.8401333333,31.4594,42.1538533333,15.9334,16.0478333333,19.0518666667,30.7184,18.6865666667
