wavelength,Back_SpoHyxm,Belly_SpoHyxm,Breast_SpoHyxm,Crissum_SpoHyxm,Crown_SpoHyxm,DorTail_SpoHyxm,Patch10_SpoHyxm,Rump_SpoHyxm,Throat_SpoHyxm,WingTip_SpoHyxm
452.10,13.6181333333,12.9508666667,11.9636,14.2602666667,19.8588333333,8.197,32.6065333333,12.7686,15.8833333333,10.8948888889
452.46,13.5756666666,12.9393666667,11.967,14.2440666667,19.8400666667,8.17686666666,32.5867333333,12.7446,15.8865666667,10.8511111111
452.81,13.5122666667,12.9254666667,11.9475333333,14.2099333333,19.78975,8.11786666667,32.5520666667,12.7036,15.8587666667,10.8263333334
453.17,13.5674,13.0034333333,12.002,14.2586,19.8314833334,8.13889999999,32.6250666667,12.7574666667,15.9337666667,10.8952222222
453.52,13.5552,13.0153666667,11.9936,14.2470666667,19.7930166667,8.1144,32.6168666667,12.751,15.9299333333,10.8788888889
453.87,13.6116,13.0916333333,12.076,14.3121333333,19.85925,8.18300000001,32.7046666666,12.8188,16.0016,10.9317777778
454.23,13.6098,13.0807,12.0815333333,14.3344666667,19.86225,8.15516666666,32.7606,12.8150666667,16.029,10.9194444445
454.58,13.5862,13.0824,12.0914666667,14.3211333334,19.83465,8.14903333334,32.7502,12.7937333333,16.0289666667,10.8908888889
454.93,13.6299333334,13.1452333333,12.1124666667,14.3681333333,19.8786333333,8.17323333333,32.7866666667,12.8423333333,16.0947666666,10.924
455.29,13.6681333333,13.2085666667,12.1782,14.4089333333,19.9017833334,8.17813333333,32.8270666667,12.8691333333,16.1605333333,10.9333333333
455.64,13.6885333333,13.2539333333,12.2411333333,14.4443333333,19.92995,8.19946666667,32.8578666667,12.9036,16.2225666667,10.9327777778
456.00,13.7191333333,13.3195333333,12.2601333333,14.4975333333,19.97865,8.22703333333,32.8932,12.9644,16.2841,10.959
456.35,13.7472,13.3703,12.2817333333,14.5261333333,20.00095,8.22916666667,32.9219333334,12.9977333333,16.3147666667,10.9607777778
456.70,13.7973333333,13.4462333333,12.3559333333,14.6265333333,20.0611166667,8.29896666667,32.9829333333,13.0663333333,16.3899666667,11.0121111111
457.06,13.8061333333,13.4916333333,12.3831333333,14.684,20.1101333333,8.31443333333,33.0242,13.0986,16.4302333333,11.0086666666
457.41,13.8208,13.5264,12.4372666667,14.7203333333,20.1533,8.33503333333,33.056,13.1422666667,16.4878333333,11.0243333334
457.76,13.8185333333,13.5522,12.4539333333,14.7546666667,20.1755833333,8.34023333333,33.1082,13.1773333334,16.5394666667,11.0221111111
458.12,13.8448666667,13.6119,12.4944666667,14.8085333333,20.2208833333,8.37363333333,33.1645333333,13.2351333333,16.5971,11.0338888889
458.47,13.8676666666,13.6460666667,12.5182666667,14.8666666667,20.2588166667,8.37999999999,33.2202666667,13.2799333333,16.6342333333,11.0603333333
458.82,13.8327333333,13.6220666667,12.5076,14.8504666667,20.2312666667,8.3295,33.2348,13.2732666667,16.6034333333,11.019
459.18,13.8166666667,13.6158666667,12.4976666667,14.8582666667,20.2225833333,8.30916666667,33.2478,13.2781333333,16.6115666667,11.0082222222
459.53,13.7845333333,13.6113,12.4798,14.832,20.1886833333,8.27793333333,33.2351333333,13.2521333333,16.5874,10.971
459.88,13.7898,13.6337333333,12.5043333333,14.8636666667,20.2027333333,8.28526666666,33.2817333333,13.2580666667,16.6155666667,10.9877777778
460.24,13.8034,13.6674333333,12.5254666667,14.8996666667,20.2294333333,8.28326666666,33.3387333333,13.2828666667,16.6645,11.018
460.59,13.8212666667,13.6866,12.5473333333,14.9121333333,20.25035,8.2891,33.3838666667,13.3008,16.7002333333,11.0143333333
460.94,13.8274666667,13.6796333333,12.5657333333,14.9212666667,20.2564833333,8.28073333333,33.3782666667,13.3245333334,16.7419666667,11.0272222222
461.29,13.8692666667,13.7345,12.5944666667,14.9622666667,20.3023,8.30160000001,33.4318666667,13.3526,16.7921333334,11.0628888889
461.65,13.8586,13.7460333333,12.6107333333,14.9536,20.28995,8.2753,33.4063333333,13.3466666667,16.7986666667,11.0607777778
462.00,13.8438,13.7540666667,12.6295333333,14.9446,20.28615,8.27543333333,33.3896666667,13.3496666667,16.8089666667,11.0574444444
462.35,13.8818666667,13.8250666667,12.6806,14.9803333333,20.3278666667,8.29693333334,33.4366666667,13.3944,16.8761,11.0978888889
462.71,13.9348666667,13.8938,12.766,15.0391333333,20.3864166667,8.35326666666,33.4886,13.4413333333,16.9928333333,11.1527777778
463.06,13.9548666667,13.9516666667,12.8114666667,15.0721333333,20.4322666667,8.37346666666,33.5308,13.4880666667,17.0629666666,11.1811111111
463.41,14.0100666667,14.0221,12.8746666667,15.1646,20.5153333333,8.42406666667,33.6005333333,13.5637333333,17.1641333333,11.2421111111
463.76,13.99,14.0059,12.8744,15.1391333333,20.5040333333,8.37843333334,33.5890666666,13.5468666667,17.1671333333,11.2155555556
464.12,14.0266,14.0477,12.9557333333,15.2009333333,20.541,8.42200000001,33.6394,13.6032666667,17.2312666667,11.2343333333
464.47,14.055,14.1172333333,12.9995333333,15.2344,20.5795333333,8.44336666667,33.6563333333,13.6542666667,17.2910666667,11.2321111111
464.82,14.049,14.1560666667,13.0117333333,15.2212666667,20.5546833333,8.4141,33.6802,13.6353333333,17.2952333333,11.1757777778
465.17,14.024,14.1311333333,13.0246,15.2372,20.5306166666,8.3816,33.6839333333,13.634,17.2954666667,11.1247777778
465.53,14.0664,14.1872666667,13.0673333333,15.3048666667,20.56955,8.39269999999,33.7312,13.691,17.3469666667,11.1491111111
465.88,14.0996,14.2446666667,13.0884,15.3298666667,20.5904666666,8.35446666667,33.7847333334,13.7037333333,17.3965,11.1292222222
466.23,14.0659333333,14.2365666667,13.0905333333,15.3451333333,20.5657666666,8.32670000001,33.7754666667,13.6952,17.4063333333,11.0738888889
466.58,14.0942,14.3027333333,13.1502,15.3962666667,20.59715,8.3551,33.8028,13.7294,17.4445333333,11.0874444445
466.94,14.1324666667,14.3365333333,13.2066666667,15.4492666667,20.63705,8.39739999999,33.8562666667,13.7518666667,17.4967333333,11.1198888889
467.29,14.1671333333,14.4034666667,13.2502,15.5148,20.679,8.40973333334,33.9276,13.8097333333,17.5430333333,11.163
467.64,14.222,14.4677,13.3052666667,15.5950666667,20.7200333333,8.45879999999,33.9757333333,13.8842666667,17.6264666667,11.1792222222
467.99,14.1945333333,14.4659,13.3046666667,15.5683333333,20.6993833333,8.42429999999,33.9509333334,13.8610666667,17.6152333333,11.1312222222
468.35,14.181,14.4543333333,13.3140666667,15.5820666667,20.6815666666,8.41736666667,33.9367333333,13.8558,17.622,11.1661111111
468.70,14.1900666667,14.4680333333,13.3462,15.6264666667,20.7036833333,8.43683333333,33.9429333333,13.8922,17.6557,11.2221111111
469.05,14.1482,14.4925666667,13.3601333333,15.6268,20.70075,8.40596666667,33.9363333333,13.901,17.6805333333,11.2264444445
469.40,14.1436,14.4718,13.3421333333,15.6199333333,20.6960333333,8.39653333333,33.9364,13.894,17.7061,11.206
469.75,14.1546666667,14.4716333333,13.3906,15.6696,20.7115666667,8.4064,33.9404666667,13.9260666667,17.7369666667,11.2497777778
470.11,14.1425333333,14.5031,13.4142,15.6716666667,20.7197166667,8.39689999999,33.9094,13.9177333333,17.7371666667,11.2613333333
470.46,14.1432666667,14.5152333333,13.4256666667,15.6819333333,20.7310333333,8.36516666667,33.9242666667,13.9320666667,17.7578333333,11.253
470.81,14.1894,14.5737,13.479,15.7146666667,20.7530833333,8.37686666667,33.9486,13.9889333333,17.8209,11.2692222222
471.16,14.2097333333,14.6096333333,13.5334666667,15.7318666667,20.7608,8.39026666666,33.9352666667,14.0020666667,17.883,11.2823333334
471.51,14.2006666667,14.6611333333,13.5786666667,15.7454,20.7679166667,8.38573333333,33.939,13.9954666667,17.8920333333,11.2955555556
471.87,14.2194666667,14.7084666667,13.6169333333,15.7938666666,20.7900166666,8.40240000001,33.9511333333,14.0216,17.9524666667,11.3366666667
472.22,14.1856,14.7096666667,13.6248666667,15.7938666667,20.7815166667,8.35553333333,33.992,14.0134,17.9660333333,11.2855555556
472.57,14.2368,14.7942666667,13.7233333333,15.8688,20.8529166667,8.41583333334,34.1190666667,14.1013333333,18.0518,11.3184444445
472.92,14.3139333333,14.8778666667,13.7864666667,15.9378,20.9008,8.48313333334,34.1718,14.1551333333,18.1419666667,11.3708888889
473.27,14.3239333333,14.9266,13.8652666667,15.9873333333,20.9153666667,8.50869999999,34.2061333333,14.1970666667,18.1765,11.3982222222
473.62,14.291,14.9230666667,13.8643333333,15.9729333334,20.9007,8.4876,34.2179333333,14.1889333333,18.1784333333,11.3436666667
473.98,14.3044,14.8902,13.8919333333,15.9884,20.91605,8.47943333333,34.2728,14.2219333334,18.24,11.3281111111
474.33,14.2821333334,14.8591333333,13.8775333333,15.9877333333,20.87825,8.46460000001,34.2644,14.2293333333,18.2410666667,11.3224444445
474.68,14.221,14.8690666667,13.8834666667,15.98,20.8537666667,8.42503333333,34.2425333333,14.198,18.2385333333,11.2727777778
475.03,14.1903333333,14.8386,13.8716666667,15.9737333333,20.8552166667,8.3862,34.2566666667,14.1743333333,18.2197333333,11.2198888889
475.38,14.2186666667,14.8506333333,13.9120666667,16.0015333333,20.8799,8.39663333333,34.2740666667,14.2206666667,18.2640333333,11.2257777778
475.73,14.3085333333,14.9603666667,14.0203333333,16.098,20.95735,8.48533333333,34.3504666667,14.3195333333,18.3669666667,11.2905555556
476.08,14.3868,15.0436666667,14.1232666667,16.2021333333,21.0250666667,8.53843333334,34.4090666667,14.4105333333,18.4825,11.3608888889
476.44,14.3630666667,15.0206333333,14.0854666667,16.2082,21.0101333333,8.50053333333,34.3934666667,14.3962,18.4986666667,11.3548888889
476.79,14.3188,14.9582333333,14.0538666667,16.1751333333,20.9685833333,8.43946666666,34.3390666667,14.3648,18.4626666667,11.2752222222
477.14,14.323,15.0007666667,14.0694,16.1998666667,20.99765,8.43993333333,34.3645333333,14.3832,18.5191,11.244
477.49,14.3816,15.0973,14.1512666667,16.2527333333,21.0422833333,8.49579999999,34.3655333333,14.4366666667,18.6033333333,11.314
477.84,14.4142666667,15.1636333333,14.2076666667,16.2952666667,21.0749166667,8.51816666666,34.3848666667,14.4700666667,18.6467666667,11.337
478.19,14.4212,15.2341,14.2565333333,16.3476,21.10055,8.5491,34.4013333333,14.4966666667,18.7010333333,11.3485555555
478.54,14.4706666667,15.2935,14.3186,16.4080666667,21.1289333333,8.55646666667,34.4396666667,14.538,18.763,11.3851111111
478.89,14.479,15.3517,14.3783333333,16.4480666667,21.1367333333,8.57873333333,34.4728666667,14.5843333333,18.8251666667,11.4368888889
479.24,14.4765333333,15.4013666667,14.4092,16.4694666667,21.1549333333,8.56890000001,34.4970666667,14.6016,18.8954,11.4587777778
479.60,14.4605333333,15.3991,14.4160666667,16.4817333333,21.1386,8.53753333334,34.4823333333,14.6020666667,18.9022333333,11.4717777778
479.95,14.4221333333,15.3794333333,14.3829333333,16.4601333333,21.0970166667,8.49983333333,34.4474666667,14.5619333333,18.8720333333,11.4548888889
480.30,14.4289333333,15.4116,14.4080666667,16.4600666667,21.0816,8.49363333333,34.4228666667,14.5428,18.8953666667,11.442
480.65,14.4242,15.4807,14.4486666667,16.4852666667,21.0726166667,8.51966666667,34.4018,14.5673333333,18.9315666667,11.4787777778
481.00,14.4016,15.497,14.453,16.5068,21.0503,8.50199999999,34.4280666667,14.5728666667,18.9381,11.4907777778
481.35,14.3345333333,15.4542666667,14.4298,16.4801333333,20.9812333333,8.44569999999,34.4017333333,14.5528666667,18.9172666667,11.4221111111
481.70,14.316,15.4960666667,14.4424666667,16.5173333334,20.9798333333,8.44720000001,34.4335333333,14.5775333333,18.969,11.4438888889
482.05,14.3038,15.5051333333,14.4656666667,16.5202666667,20.9803166667,8.41976666666,34.4501333333,14.5921333333,18.9932333333,11.4348888889
482.40,14.2761333333,15.5193333333,14.4738666667,16.5217333333,20.9651333333,8.4234,34.4438666667,14.609,18.9955,11.4116666667
482.75,14.2862666667,15.5420333333,14.4848666667,16.5411333333,20.9656666666,8.42986666667,34.4603333333,14.6238666667,19.035,11.4075555555
483.10,14.266,15.5455,14.4794666667,16.5404666667,20.94955,8.42623333334,34.4512666666,14.6237333333,19.0366333333,11.388
483.45,14.2411333333,15.5390333333,14.477,16.5344,20.9373333334,8.41026666667,34.4436666667,14.6168,19.0459333333,11.3671111111
483.80,14.2358666667,15.551,14.4905333333,16.5369333333,20.9260833333,8.40996666666,34.4228,14.6246,19.0599,11.3584444444
484.15,14.2209333333,15.5596333333,14.5060666667,16.5397333334,20.9276,8.4001,34.4295333333,14.6374,19.0705,11.3515555555
484.50,14.2092,15.5597666667,14.5162,16.5406666667,20.92335,8.38033333333,34.441,14.6401333333,19.0869,11.3435555555
484.85,14.2213333333,15.5926333333,14.5495333333,16.5661333333,20.9374166667,8.39193333333,34.4408666667,14.6599333333,19.1307666667,11.3643333333
485.20,14.2455333333,15.6524,14.5905333333,16.6102666667,20.9727333333,8.4176,34.4759333333,14.702,19.1932,11.3906666667
485.55,14.2458,15.6695333333,14.6095333333,16.6152,20.9622666667,8.41693333333,34.4546666667,14.7098,19.2078333333,11.3762222222
485.90,14.2329333333,15.702,14.6274,16.6341333333,20.95615,8.40876666666,34.4568,14.7208,19.2393666667,11.3674444444
486.25,14.2386,15.7279666667,14.6464,16.6579333333,20.9622,8.4069,34.457,14.7310666667,19.2827333333,11.3787777778
486.60,14.2378,15.7627333333,14.6796,16.6778666667,20.9627666667,8.40080000001,34.4386666667,14.7507333333,19.3039333333,11.3788888889
486.95,14.2458666667,15.7938333333,14.7189333333,16.7020666667,20.9565166667,8.40333333334,34.4226,14.7766666667,19.3383666667,11.3826666667
487.30,14.2622666667,15.8469,14.7616666667,16.7394,20.9773666667,8.41696666666,34.446,14.8059333333,19.3939666667,11.3835555555
487.65,14.2754,15.889,14.7978,16.7699333333,21.0006,8.41616666666,34.4774666667,14.8358666667,19.4433666667,11.3883333334
488.00,14.2852666666,15.9164333333,14.8253333333,16.8035333333,21.0115,8.42776666667,34.485,14.8608666667,19.4741,11.3958888889
488.35,14.3152666667,15.9644666667,14.8642,16.858,21.0494333333,8.45416666667,34.5168666667,14.9028666667,19.53,11.4015555556
488.70,14.316,15.9877333333,14.8818666667,16.876,21.0493666667,8.44483333333,34.5338666667,14.9192666667,19.5482,11.3858888889
489.05,14.3143333333,15.9937,14.8876666667,16.8911333333,21.0443333333,8.43296666667,34.5175333333,14.9212,19.5543,11.3754444444
489.40,14.3225333333,16.0278333333,14.9254,16.9275333333,21.0596,8.43796666667,34.5438,14.9461333333,19.6053,11.3742222222
489.75,14.3506,16.0630666667,14.9655333333,16.9694666667,21.0838333333,8.45279999999,34.5662,14.9762,19.6585,11.3907777778
490.10,14.3738666667,16.1068,15.0134,17.0051333333,21.1142333333,8.46683333334,34.6015333333,15.0132666667,19.7112,11.4056666667
490.45,14.3928,16.1620333333,15.0423333333,17.0518666667,21.1453166667,8.48533333333,34.6552,15.0507333333,19.7797,11.4176666667
490.80,14.4106,16.2069333333,15.0914,17.1027333333,21.1899,8.4912,34.7154666667,15.0851333333,19.8361,11.4403333333
491.15,14.4174,16.2370666667,15.1271333333,17.1246666667,21.2000333333,8.48389999999,34.7292666667,15.1113333333,19.8662666667,11.4567777778
491.50,14.4461333333,16.2949666667,15.1951333333,17.1910666667,21.2419,8.52293333333,34.7794,15.1626666667,19.9294333333,11.4987777778
491.85,14.4998,16.3657666667,15.2812,17.2602,21.2989666667,8.55909999999,34.8436666667,15.213,20.0160666667,11.548
492.20,14.5170666667,16.4006,15.3149333333,17.2905333333,21.3115,8.56203333334,34.8757333333,15.2396,20.0568,11.5608888889
492.55,14.5195333333,16.4202666667,15.3496,17.2975333333,21.3299,8.56476666666,34.8851333333,15.2522666667,20.0899333333,11.5575555556
492.90,14.5428,16.4671,15.4200666667,17.3434,21.3650333333,8.58466666667,34.9437333333,15.2974666667,20.1540666667,11.5855555555
493.25,14.5698666667,16.5054333333,15.4768666667,17.3752,21.39815,8.59150000001,34.9923333333,15.3336,20.2141,11.5988888889
493.60,14.6234,16.5762,15.5561333333,17.4461333333,21.4562333333,8.64046666667,35.0655333333,15.3999333333,20.2896,11.6412222222
493.95,14.6674,16.6304666667,15.6431333333,17.5244,21.5156166666,8.67343333333,35.1386666666,15.4686666667,20.3823666666,11.6774444445
494.30,14.6767333333,16.6358666667,15.7144,17.5664666667,21.5267666667,8.67159999999,35.1415333333,15.5004666667,20.4336,11.6742222222
494.65,14.7212,16.7170333333,15.8052,17.6362,21.5674666667,8.71213333334,35.2272,15.5734666667,20.5362666667,11.7
495.00,14.7618666667,16.7825666667,15.8821333333,17.7103333333,21.62045,8.75639999999,35.3039333333,15.6242666667,20.6228,11.729
495.34,14.7989333333,16.8195333333,15.9270666667,17.7344666667,21.6540833333,8.74239999999,35.3352,15.6569333333,20.6904333333,11.7164444445
495.69,14.7855333333,16.8606666667,15.9442666667,17.7585333333,21.6516333333,8.71996666667,35.347,15.6870666667,20.7262333333,11.6862222222
496.04,14.7864666667,16.9133,15.995,17.7877333333,21.6472,8.72026666667,35.3304666667,15.7112666667,20.7581,11.7131111111
496.39,14.8392666667,16.9926333333,16.0633333333,17.8604666667,21.6889166667,8.7559,35.3693333333,15.7862,20.8553333333,11.7704444444
496.74,14.8458666667,17.0531,16.1164666667,17.9010666666,21.7125833333,8.76683333334,35.3956666667,15.7974,20.9206,11.7822222222
497.09,14.8372666667,17.108,16.1234,17.9464,21.7339166667,8.74646666666,35.4385333333,15.8352,20.9555666667,11.7926666667
497.44,14.8168,17.1134666667,16.1144666667,17.9556666667,21.72835,8.73636666666,35.417,15.8250666667,20.9691666667,11.7718888889
497.79,14.8168,17.1535666667,16.1321333333,17.9792,21.7316,8.74200000001,35.4155333333,15.8428,21.0024,11.7576666667
498.14,14.846,17.2146333333,16.1860666667,18.013,21.7869833333,8.74793333334,35.4731333333,15.8876,21.0538,11.7805555555
498.48,14.8500666667,17.2543,16.1996666667,18.0352666667,21.8169833333,8.7424,35.4903333333,15.8987333333,21.1114666667,11.775
498.83,14.8528666667,17.2652666667,16.2009333333,18.0456,21.8060166667,8.71290000001,35.4862,15.9196,21.1388666667,11.754
499.18,14.7984,17.2872333333,16.2194666667,18.0538666667,21.7867166667,8.69743333333,35.505,15.9224,21.1401,11.745
499.53,14.8129333333,17.3101333333,16.2466,18.0802666667,21.7712666667,8.71683333333,35.4977333333,15.9506666667,21.1721333333,11.7564444445
499.88,14.8633333333,17.3811333333,16.3036,18.1601333333,21.8492166667,8.75953333333,35.5912666666,16.0228666667,21.2761666667,11.7917777778
500.23,14.8907333333,17.4479666667,16.3789333333,18.2244,21.885,8.7645,35.6514,16.0611333333,21.3326666666,11.8091111111
500.58,14.9153333333,17.4755333333,16.4040666667,18.2672,21.8961833333,8.76950000001,35.6806666667,16.1184,21.3880333334,11.8252222222
500.92,14.9895333333,17.5251,16.4947333333,18.3375333333,21.9280333333,8.8361,35.6868,16.185,21.4632666667,11.8677777778
501.27,15.0390666667,17.6124333333,16.6025333333,18.4179333333,21.9773166667,8.86550000001,35.7515333333,16.2666,21.5387,11.9052222222
501.62,15.0434666667,17.6377333333,16.6468666667,18.4568666667,21.9773666667,8.85293333333,35.7834666667,16.3031333333,21.5865333333,11.9182222222
501.97,15.0424,17.6861333333,16.6955333333,18.4975333333,21.98375,8.88026666666,35.8122,16.3158,21.6302666667,11.9192222222
502.32,15.0964666667,17.7541333333,16.7712666667,18.5971333333,22.02985,8.91979999999,35.8748,16.4002666667,21.7054333333,12.0024444445
502.67,15.1325333333,17.8188,16.8303333333,18.665,22.0747,8.95606666667,35.9179333333,16.4512666667,21.7562333333,12.0531111111
