wavelength,Back_TiaCanf,Belly_TiaCanf,Breast_TiaCanf,Crissum_TiaCanf,Crown_TiaCanf,DorTail_TiaCanf,Patch10_TiaCanf,Rump_TiaCanf,Throat_TiaCanf,WingTip_TiaCanf
424.01,8.29833333333,22.3433333333,17.8593333333,19.8596666667,8.68333333333,7.51033333333,9.39433333333,9.96766666667,4.64366666667,9.42033333333
424.37,8.28466666667,22.362,17.8856666667,19.9213333333,8.70933333333,7.504,9.39166666667,9.99533333333,4.65933333333,9.42866666667
424.73,8.25566666667,22.3806666667,17.8976666667,20.007,8.713,7.50466666667,9.454,9.97166666667,4.65666666667,9.4
425.08,8.23033333333,22.404,17.8736666667,20.0296666667,8.723,7.50433333333,9.49333333333,9.978,4.641,9.37533333333
425.44,8.23633333333,22.435,17.9036666667,20.1226666667,8.72033333333,7.51,9.531,10.0073333333,4.674,9.39166666667
425.80,8.26433333333,22.5043333333,17.929,20.198,8.77133333333,7.51833333333,9.56833333333,10.0176666667,4.72633333333,9.42066666667
426.16,8.28066666667,22.5883333333,17.9656666667,20.2956666667,8.80666666667,7.545,9.58366666667,10.013,4.74833333333,9.44
426.51,8.27966666667,22.642,18.0073333333,20.37,8.827,7.537,9.58933333333,10.02,4.729,9.45466666667
426.87,8.29433333333,22.7583333333,18.0416666667,20.4916666667,8.86166666667,7.56466666667,9.59533333333,10.0536666667,4.74266666667,9.48666666667
427.23,8.308,22.8356666667,18.0853333333,20.521,8.90733333333,7.6,9.65833333333,10.053,4.78966666667,9.51333333333
427.58,8.304,22.9206666667,18.0886666667,20.5516666667,8.897,7.62433333333,9.69066666667,10.034,4.74733333333,9.50366666667
427.94,8.34066666667,22.9996666667,18.1403333333,20.657,8.92066666667,7.618,9.72033333333,10.059,4.74466666667,9.58166666667
428.30,8.36133333333,23.109,18.2016666667,20.748,8.98666666667,7.673,9.754,10.0726666667,4.80166666667,9.60966666667
428.65,8.38433333333,23.1526666667,18.2626666667,20.7786666667,9.03933333333,7.658,9.80766666667,10.0916666667,4.76633333333,9.62066666667
429.01,8.44866666667,23.2123333333,18.2886666667,20.8536666667,9.05333333333,7.69033333333,9.86033333333,10.1313333333,4.72333333333,9.62766666667
429.37,8.453,23.247,18.317,20.8746666667,9.063,7.696,9.85166666667,10.146,4.69033333333,9.62
429.72,8.49833333333,23.2703333333,18.3463333333,20.9223333333,9.109,7.75833333333,9.854,10.1776666667,4.72633333333,9.678
430.08,8.47366666667,23.2753333333,18.3823333333,20.9256666667,9.14366666667,7.71733333333,9.87733333333,10.2136666667,4.71033333333,9.67166666667
430.44,8.48666666667,23.335,18.452,21.021,9.147,7.699,9.959,10.243,4.698,9.63933333333
430.79,8.50433333333,23.4046666667,18.496,21.128,9.196,7.69466666667,9.98666666667,10.2616666667,4.72733333333,9.666
431.15,8.53333333333,23.454,18.509,21.1196666667,9.21733333333,7.69566666667,9.99566666667,10.29,4.72066666667,9.67666666667
431.50,8.548,23.4176666667,18.539,21.145,9.17433333333,7.65633333333,9.96966666667,10.291,4.712,9.67566666667
431.86,8.54533333333,23.441,18.5206666667,21.168,9.119,7.64166666667,9.917,10.2696666667,4.70166666667,9.65833333333
432.22,8.52833333333,23.5003333333,18.5286666667,21.2,9.10033333333,7.60466666667,9.89266666667,10.2873333333,4.703,9.68033333333
432.57,8.546,23.4886666667,18.5363333333,21.21,9.05833333333,7.58466666667,9.90533333333,10.3106666667,4.68833333333,9.65466666667
432.93,8.53533333333,23.5236666667,18.5123333333,21.2323333333,9.05333333333,7.551,9.949,10.308,4.67433333333,9.62066666667
433.29,8.56766666667,23.5586666667,18.5233333333,21.2693333333,9.00766666667,7.57233333333,9.989,10.297,4.69133333333,9.59266666667
433.64,8.55833333333,23.5586666667,18.522,21.31,8.97633333333,7.57266666667,9.973,10.3033333333,4.691,9.63366666667
434.00,8.60766666667,23.576,18.5546666667,21.321,8.98166666667,7.58533333333,10.0523333333,10.316,4.68833333333,9.649
434.35,8.60633333333,23.5853333333,18.5486666667,21.378,8.94633333333,7.56633333333,10.0403333333,10.3166666667,4.707,9.61033333333
434.71,8.62933333333,23.6186666667,18.5626666667,21.4123333333,8.94033333333,7.57066666667,10.098,10.3273333333,4.69733333333,9.61166666667
435.07,8.59933333333,23.651,18.586,21.434,8.94566666667,7.557,10.1143333333,10.318,4.682,9.589
435.42,8.58166666667,23.6666666667,18.6016666667,21.484,8.966,7.58433333333,10.1756666667,10.3183333333,4.70533333333,9.57566666667
435.78,8.59066666667,23.761,18.6336666667,21.583,8.97966666667,7.58733333333,10.24,10.3153333333,4.712,9.613
436.13,8.57833333333,23.8156666667,18.7246666667,21.6596666667,9.02366666667,7.57266666667,10.2106666667,10.351,4.729,9.62666666667
436.49,8.59333333333,23.879,18.7306666667,21.755,9.08133333333,7.60233333333,10.24,10.3826666667,4.74966666667,9.67466666667
436.84,8.634,23.9496666667,18.7666666667,21.768,9.112,7.61833333333,10.2516666667,10.4153333333,4.75466666667,9.68966666667
437.20,8.64133333333,23.978,18.7766666667,21.8183333333,9.106,7.627,10.26,10.4093333333,4.77066666667,9.71166666667
437.56,8.602,23.993,18.829,21.8253333333,9.11733333333,7.64066666667,10.305,10.4143333333,4.737,9.71366666667
437.91,8.57266666667,24.0303333333,18.815,21.8436666667,9.13066666667,7.656,10.298,10.435,4.726,9.73033333333
438.27,8.64433333333,24.1396666667,18.878,21.9706666667,9.20833333333,7.72933333333,10.3443333333,10.5063333333,4.731,9.80866666667
438.62,8.65166666667,24.221,18.9253333333,22.0193333333,9.20966666667,7.722,10.3833333333,10.552,4.71733333333,9.83233333333
438.98,8.64966666667,24.2063333333,18.9376666667,22.048,9.219,7.70966666667,10.332,10.5306666667,4.73066666667,9.81933333333
439.33,8.67366666667,24.2123333333,18.9206666667,22.06,9.18566666667,7.71766666667,10.3873333333,10.53,4.70766666667,9.81033333333
439.69,8.636,24.208,18.945,22.0623333333,9.156,7.67333333333,10.3786666667,10.505,4.67066666667,9.80733333333
440.04,8.58733333333,24.222,18.9466666667,22.0856666667,9.156,7.667,10.3813333333,10.4646666667,4.66733333333,9.75566666667
440.40,8.58133333333,24.2556666667,18.97,22.1123333333,9.18166666667,7.661,10.369,10.514,4.67433333333,9.77633333333
440.75,8.60633333333,24.3036666667,18.9903333333,22.1626666667,9.21333333333,7.683,10.3926666667,10.517,4.69066666667,9.794
441.11,8.62633333333,24.3786666667,19.069,22.222,9.246,7.681,10.439,10.532,4.71,9.79666666667
441.47,8.615,24.3563333333,19.101,22.2453333333,9.23366666667,7.66233333333,10.4956666667,10.5243333333,4.741,9.806
441.82,8.63066666667,24.3486666667,19.127,22.3103333333,9.24566666667,7.691,10.5196666667,10.514,4.74533333333,9.82466666667
442.18,8.667,24.3966666667,19.1516666667,22.3236666667,9.28133333333,7.71333333333,10.5813333333,10.521,4.786,9.87333333333
442.53,8.63933333333,24.4646666667,19.2,22.3943333333,9.328,7.70866666667,10.602,10.548,4.817,9.92433333333
442.89,8.623,24.514,19.2323333333,22.39,9.33333333333,7.693,10.63,10.5613333333,4.82633333333,9.89733333333
443.24,8.68133333333,24.5453333333,19.3066666667,22.4773333333,9.368,7.718,10.6696666667,10.6276666667,4.851,9.93966666667
443.60,8.67233333333,24.6003333333,19.3403333333,22.5716666667,9.369,7.719,10.65,10.6096666667,4.84433333333,9.94466666667
443.95,8.67233333333,24.6383333333,19.3693333333,22.5983333333,9.38933333333,7.74466666667,10.6826666667,10.6043333333,4.85533333333,9.95533333333
444.31,8.69566666667,24.6593333333,19.3556666667,22.6803333333,9.41933333333,7.741,10.713,10.6046666667,4.863,9.96366666667
444.66,8.67833333333,24.7053333333,19.3103333333,22.6923333333,9.41433333333,7.73666666667,10.6866666667,10.5746666667,4.84333333333,9.95633333333
445.02,8.67333333333,24.743,19.3153333333,22.7453333333,9.43366666667,7.70666666667,10.6646666667,10.567,4.83633333333,9.95833333333
445.37,8.664,24.7576666667,19.3346666667,22.7953333333,9.431,7.713,10.6616666667,10.5676666667,4.80033333333,9.958
445.72,8.67033333333,24.7466666667,19.3156666667,22.823,9.374,7.723,10.661,10.512,4.757,9.90233333333
446.08,8.65766666667,24.7656666667,19.307,22.8843333333,9.365,7.72533333333,10.6803333333,10.462,4.727,9.9
446.43,8.59566666667,24.7743333333,19.2746666667,22.9123333333,9.35933333333,7.70433333333,10.6743333333,10.4346666667,4.70433333333,9.88866666667
446.79,8.55066666667,24.761,19.2506666667,22.9043333333,9.35766666667,7.66166666667,10.721,10.393,4.69,9.82433333333
447.14,8.53733333333,24.7773333333,19.2033333333,22.9616666667,9.34,7.59433333333,10.6936666667,10.389,4.663,9.80566666667
447.50,8.49533333333,24.7546666667,19.1546666667,22.9573333333,9.298,7.54166666667,10.6203333333,10.319,4.61233333333,9.78066666667
447.85,8.47733333333,24.7493333333,19.1826666667,23.0326666667,9.284,7.51033333333,10.6333333333,10.2826666667,4.60166666667,9.73333333333
448.21,8.447,24.798,19.192,23.0553333333,9.29633333333,7.51033333333,10.651,10.259,4.579,9.69466666667
448.56,8.42633333333,24.8416666667,19.2203333333,23.1133333333,9.301,7.492,10.7023333333,10.236,4.56366666667,9.677
448.92,8.46633333333,24.9303333333,19.29,23.1586666667,9.339,7.513,10.7626666667,10.273,4.57133333333,9.682
449.27,8.51533333333,24.9913333333,19.3506666667,23.2543333333,9.41466666667,7.54166666667,10.829,10.2996666667,4.607,9.698
449.62,8.57,25.0816666667,19.4166666667,23.2926666667,9.42633333333,7.55366666667,10.8616666667,10.299,4.63,9.714
449.98,8.63866666667,25.19,19.499,23.3593333333,9.46433333333,7.63033333333,10.9256666667,10.3173333333,4.665,9.774
450.33,8.66966666667,25.2723333333,19.632,23.4493333333,9.51666666667,7.68333333333,11.035,10.3393333333,4.675,9.828
450.69,8.721,25.3516666667,19.705,23.5193333333,9.59533333333,7.75166666667,11.1243333333,10.4233333333,4.70433333333,9.87133333333
451.04,8.73066666667,25.4186666667,19.715,23.5493333333,9.60333333333,7.78433333333,11.153,10.437,4.69266666667,9.91533333333
451.40,8.71333333333,25.3946666667,19.6956666667,23.5643333333,9.55366666667,7.69566666667,11.1866666667,10.3913333333,4.67233333333,9.887
451.75,8.71566666667,25.4603333333,19.6996666667,23.6186666667,9.57466666667,7.70166666667,11.198,10.4316666667,4.66533333333,9.885
452.10,8.68266666667,25.4693333333,19.6936666667,23.7106666667,9.591,7.676,11.2256666667,10.4243333333,4.70633333333,9.921
452.46,8.66266666667,25.4863333333,19.6743333333,23.742,9.567,7.67866666667,11.1783333333,10.441,4.685,9.96733333333
452.81,8.64933333333,25.5043333333,19.636,23.8333333333,9.594,7.675,11.2263333333,10.4376666667,4.63866666667,9.98033333333
453.17,8.65066666667,25.553,19.634,23.8983333333,9.60233333333,7.653,11.238,10.4476666667,4.629,10.002
453.52,8.65466666667,25.6363333333,19.629,23.929,9.62866666667,7.66333333333,11.2656666667,10.4663333333,4.64733333333,10.014
453.87,8.64466666667,25.696,19.697,23.997,9.61133333333,7.65133333333,11.3493333333,10.452,4.65533333333,10.0226666667
454.23,8.67333333333,25.7206666667,19.717,24.053,9.63866666667,7.62,11.4036666667,10.481,4.651,10.0216666667
454.58,8.71466666667,25.7873333333,19.7853333333,24.1223333333,9.69433333333,7.718,11.4116666667,10.5323333333,4.683,10.0876666667
454.93,8.73466666667,25.8046666667,19.8233333333,24.1796666667,9.70066666667,7.729,11.4443333333,10.568,4.722,10.1256666667
455.29,8.778,25.853,19.8336666667,24.182,9.73233333333,7.73433333333,11.4403333333,10.5993333333,4.71266666667,10.1266666667
455.64,8.77866666667,25.9256666667,19.903,24.2123333333,9.78466666667,7.759,11.4816666667,10.6316666667,4.75733333333,10.137
456.00,8.815,25.9696666667,19.9783333333,24.254,9.79133333333,7.74633333333,11.4743333333,10.6846666667,4.79166666667,10.1543333333
456.35,8.832,25.9503333333,20.0073333333,24.352,9.802,7.75266666667,11.474,10.693,4.78066666667,10.12
456.70,8.84433333333,25.956,20.0243333333,24.4176666667,9.768,7.73433333333,11.432,10.6896666667,4.77833333333,10.1246666667
457.06,8.86066666667,25.9813333333,20.0566666667,24.457,9.76466666667,7.761,11.4403333333,10.704,4.763,10.156
457.41,8.848,26.0293333333,20.0893333333,24.4833333333,9.78533333333,7.785,11.4666666667,10.749,4.796,10.17
457.76,8.87266666667,26.099,20.0756666667,24.5496666667,9.75633333333,7.78733333333,11.5323333333,10.786,4.80566666667,10.1766666667
458.12,8.88833333333,26.149,20.0876666667,24.6186666667,9.75066666667,7.79233333333,11.5323333333,10.7776666667,4.79266666667,10.163
458.47,8.88566666667,26.1643333333,20.0646666667,24.6663333333,9.74866666667,7.79333333333,11.519,10.7753333333,4.797,10.1613333333
458.82,8.921,26.2253333333,20.0403333333,24.7183333333,9.73733333333,7.787,11.514,10.785,4.78066666667,10.1526666667
459.18,8.911,26.2493333333,20.0146666667,24.7143333333,9.70133333333,7.79066666667,11.518,10.7606666667,4.78033333333,10.146
459.53,8.916,26.3026666667,20.0243333333,24.7236666667,9.69766666667,7.82233333333,11.5583333333,10.7856666667,4.785,10.184
459.88,8.93566666667,26.288,20.0316666667,24.7456666667,9.71,7.82166666667,11.5906666667,10.8036666667,4.777,10.1993333333
460.24,8.95833333333,26.3193333333,20.019,24.765,9.72,7.813,11.5753333333,10.831,4.80233333333,10.1633333333
460.59,9.00766666667,26.3883333333,20.074,24.8493333333,9.75766666667,7.857,11.6163333333,10.862,4.827,10.207
460.94,9.03966666667,26.4253333333,20.121,24.9003333333,9.78933333333,7.869,11.6053333333,10.8923333333,4.857,10.221
461.29,9.053,26.4856666667,20.1536666667,24.9483333333,9.812,7.905,11.6396666667,10.9403333333,4.874,10.2436666667
461.65,9.09366666667,26.6146666667,20.218,25.0296666667,9.844,7.92,11.6963333333,10.9803333333,4.91,10.2776666667
462.00,9.071,26.6096666667,20.2286666667,25.053,9.79833333333,7.884,11.711,11.007,4.909,10.2503333333
462.35,9.10166666667,26.686,20.3043333333,25.163,9.84266666667,7.91166666667,11.7573333333,11.0516666667,4.89833333333,10.2686666667
462.71,9.165,26.7346666667,20.3433333333,25.2736666667,9.88966666667,7.90666666667,11.768,11.1566666667,4.93233333333,10.293
463.06,9.18166666667,26.8533333333,20.3836666667,25.3543333333,9.94666666667,7.95033333333,11.8306666667,11.2216666667,5.011,10.2853333333
463.41,9.217,26.9416666667,20.4226666667,25.4946666667,9.993,8.003,11.952,11.2853333333,5.06066666667,10.3593333333
463.76,9.26733333333,26.9963333333,20.425,25.5653333333,9.95,8.00233333333,11.9983333333,11.3146666667,5.069,10.3776666667
464.12,9.30033333333,27.0306666667,20.499,25.666,9.98,8.02566666667,12.0683333333,11.3843333333,5.07933333333,10.3846666667
464.47,9.352,27.092,20.5406666667,25.7516666667,10.0106666667,8.042,12.166,11.4186666667,5.097,10.378
464.82,9.35766666667,27.0846666667,20.5616666667,25.8576666667,9.99566666667,8.091,12.1833333333,11.4876666667,5.11933333333,10.3753333333
465.17,9.456,27.1763333333,20.646,25.9576666667,10.0326666667,8.15266666667,12.264,11.5336666667,5.164,10.4343333333
465.53,9.49566666667,27.221,20.6416666667,26.0036666667,10.0513333333,8.189,12.2176666667,11.5913333333,5.22133333333,10.4563333333
465.88,9.49133333333,27.3033333333,20.6816666667,26.0533333333,10.0253333333,8.20866666667,12.2733333333,11.583,5.23666666667,10.47
466.23,9.56,27.4246666667,20.7626666667,26.1683333333,10.0536666667,8.264,12.3093333333,11.6236666667,5.24233333333,10.5353333333
466.58,9.589,27.481,20.8413333333,26.2333333333,10.0216666667,8.277,12.3103333333,11.6626666667,5.26766666667,10.5266666667
466.94,9.57566666667,27.5016666667,20.8476666667,26.253,10.035,8.267,12.235,11.6923333333,5.295,10.473
467.29,9.59033333333,27.5486666667,20.8236666667,26.2756666667,10.0053333333,8.27766666667,12.2033333333,11.6976666667,5.34133333333,10.488
467.64,9.59166666667,27.5573333333,20.8736666667,26.287,9.98766666667,8.26433333333,12.1936666667,11.728,5.373,10.527
467.99,9.645,27.6703333333,20.9533333333,26.3653333333,10.032,8.29,12.2516666667,11.7126666667,5.39433333333,10.5673333333
468.35,9.696,27.723,20.9706666667,26.4573333333,10.1123333333,8.32166666667,12.286,11.7973333333,5.46,10.5956666667
468.70,9.75233333333,27.7463333333,21.0176666667,26.5423333333,10.1373333333,8.35766666667,12.3943333333,11.8193333333,5.47433333333,10.628
469.05,9.825,27.8466666667,21.0846666667,26.6243333333,10.1996666667,8.42733333333,12.4356666667,11.8896666667,5.517,10.6696666667
469.40,9.837,27.8486666667,21.0656666667,26.6523333333,10.1696666667,8.38266666667,12.4203333333,11.9313333333,5.52766666667,10.6436666667
469.75,9.89066666667,27.9356666667,21.1063333333,26.7583333333,10.2376666667,8.41766666667,12.433,11.982,5.577,10.685
470.11,9.94,28.048,21.2123333333,26.8846666667,10.2966666667,8.471,12.5623333333,12.1006666667,5.65166666667,10.7663333333
470.46,9.96933333333,28.13,21.3003333333,26.99,10.329,8.48833333333,12.645,12.1473333333,5.65866666667,10.7833333333
470.81,10.0093333333,28.196,21.3146666667,27.0903333333,10.3516666667,8.52733333333,12.649,12.2013333333,5.657,10.815
471.16,10.013,28.176,21.3076666667,27.1173333333,10.366,8.54133333333,12.682,12.2453333333,5.625,10.8333333333
471.51,10.0286666667,28.2213333333,21.3836666667,27.1893333333,10.3566666667,8.58,12.7616666667,12.247,5.612,10.889
471.87,10.0313333333,28.2726666667,21.3653333333,27.1816666667,10.3326666667,8.561,12.783,12.2536666667,5.59966666667,10.8273333333
472.22,10.0216666667,28.2306666667,21.3553333333,27.1996666667,10.314,8.511,12.788,12.2363333333,5.58466666667,10.767
472.57,9.98933333333,28.2293333333,21.3703333333,27.257,10.2876666667,8.554,12.829,12.22,5.57933333333,10.7796666667
472.92,9.93066666667,28.2253333333,21.328,27.272,10.2583333333,8.53233333333,12.831,12.2216666667,5.49866666667,10.7943333333
473.27,9.938,28.1816666667,21.2913333333,27.2806666667,10.2406666667,8.50066666667,12.8236666667,12.1373333333,5.42433333333,10.796
473.62,9.91066666667,28.2253333333,21.2906666667,27.2793333333,10.2803333333,8.50866666667,12.8573333333,12.106,5.383,10.7973333333
473.98,9.909,28.2433333333,21.251,27.3263333333,10.2936666667,8.51233333333,12.8966666667,12.1073333333,5.39333333333,10.764
474.33,9.89233333333,28.2423333333,21.2563333333,27.3323333333,10.2593333333,8.48933333333,12.9893333333,12.095,5.40966666667,10.7336666667
474.68,9.889,28.3093333333,21.239,27.372,10.29,8.47966666667,13.019,12.063,5.366,10.7393333333
475.03,9.879,28.3646666667,21.2866666667,27.458,10.2866666667,8.45833333333,13.036,12.0796666667,5.39366666667,10.7763333333
475.38,9.85133333333,28.3733333333,21.2716666667,27.4736666667,10.2906666667,8.45966666667,13.0606666667,12.0403333333,5.37833333333,10.8113333333
475.73,9.851,28.416,21.284,27.4896666667,10.3096666667,8.449,13.0806666667,12.025,5.35033333333,10.8163333333
476.08,9.86633333333,28.4926666667,21.3236666667,27.5173333333,10.332,8.45733333333,13.0886666667,12.0133333333,5.34533333333,10.7943333333
476.44,9.79333333333,28.5026666667,21.2723333333,27.5056666667,10.282,8.43433333333,13.0436666667,11.9583333333,5.31233333333,10.7443333333
476.79,9.81033333333,28.5303333333,21.2116666667,27.547,10.2793333333,8.44066666667,13.0306666667,11.937,5.304,10.744
477.14,9.80133333333,28.5633333333,21.2803333333,27.6153333333,10.2926666667,8.44566666667,13.074,11.9146666667,5.26933333333,10.7506666667
477.49,9.78633333333,28.5696666667,21.26,27.65,10.3116666667,8.38666666667,12.978,11.8763333333,5.246,10.7403333333
477.84,9.75833333333,28.564,21.256,27.687,10.2936666667,8.389,12.9676666667,11.8763333333,5.27233333333,10.705
478.19,9.70666666667,28.556,21.2303333333,27.7016666667,10.34,8.37266666667,13.0193333333,11.8406666667,5.259,10.6986666667
