wavelength,Back_SicOlif,Belly_SicOlif,Breast_SicOlif,Crissum_SicOlif,Crown_SicOlif,DorTail_SicOlif,Rump_SicOlif,Throat_SicOlif,WingTip_SicOlif
401.80,7.3548,11.8989,9.65526666667,10.4699333333,5.36066666667,6.21533333333,5.94491111111,10.3149333333,6.84173333333
402.16,7.40993333333,11.8664666667,9.67159999999,10.4603333333,5.37846666667,6.24726666666,5.97997777778,10.3050666667,6.8812
402.52,7.40086666667,11.8402666667,9.65786666668,10.4504,5.382,6.25066666667,5.97065185185,10.2635333333,6.85703333333
402.88,7.4482,11.8411333333,9.6978,10.4740666667,5.42093333333,6.3006,6.00457777778,10.3238,6.9024
403.24,7.43213333334,11.7981666667,9.6908,10.4396,5.4024,6.28266666667,5.98443703704,10.2927333333,6.8779
403.60,7.40946666667,11.7662666667,9.66586666666,10.424,5.369,6.27813333333,5.94542222222,10.2850666667,6.85413333333
403.95,7.35026666667,11.6880666667,9.63780000001,10.3775333333,5.3212,6.244,5.88991111111,10.2118,6.80746666667
404.31,7.33466666667,11.6826,9.6392,10.3488666667,5.3138,6.20286666667,5.86666666667,10.1822666667,6.79523333333
404.67,7.33433333333,11.6586,9.62206666666,10.336,5.31233333333,6.197,5.86572592593,10.1524,6.78406666667
405.03,7.3524,11.6407666667,9.61546666666,10.3247333333,5.301,6.19726666667,5.85818518519,10.14,6.7758
405.39,7.3826,11.663,9.64873333333,10.36,5.31833333333,6.19566666667,5.89126666666,10.1616666667,6.8134
405.75,7.38633333333,11.6439,9.65913333334,10.346,5.29926666667,6.18546666667,5.88326666667,10.1751333333,6.80363333333
406.11,7.36806666667,11.6675333333,9.66793333334,10.3496,5.3122,6.1894,5.88152592593,10.1811333333,6.81363333333
406.47,7.36986666667,11.6656333333,9.67786666667,10.3467333333,5.30773333333,6.182,5.86956296296,10.1730666667,6.82736666667
406.83,7.38653333333,11.6453,9.67413333334,10.3157333333,5.319,6.1834,5.84691851852,10.1193333333,6.8315
407.19,7.34626666667,11.6016333333,9.60786666668,10.2557333333,5.2776,6.13833333333,5.79620740741,10.0624666667,6.78936666667
407.55,7.38753333333,11.6234666667,9.66333333334,10.2571333333,5.3308,6.14866666667,5.82888888889,10.0751333333,6.83566666667
407.90,7.38993333333,11.589,9.62486666666,10.2431333333,5.30913333333,6.1222,5.82203703704,10.0754666667,6.83143333333
408.26,7.38093333333,11.5593666667,9.58746666666,10.2423333333,5.28066666667,6.128,5.79857777778,10.0519333333,6.81406666667
408.62,7.3702,11.5547,9.60046666666,10.2268,5.27453333333,6.12993333333,5.77991851852,10.0477333333,6.80296666667
408.98,7.40993333333,11.6004,9.68699999999,10.2711333333,5.33326666667,6.208,5.82759259259,10.0991333333,6.86546666667
409.34,7.431,11.6158666667,9.7172,10.2855333333,5.3644,6.22513333333,5.8339037037,10.1026666667,6.87926666667
409.70,7.44906666667,11.6014333334,9.71259999999,10.2903333333,5.37106666666,6.2426,5.85147407407,10.0983333333,6.90286666667
410.06,7.45793333333,11.5793666667,9.73579999999,10.3033333333,5.393,6.27033333333,5.85704444444,10.1144666667,6.9016
410.42,7.4632,11.5498666667,9.73239999999,10.2838,5.37466666667,6.25206666667,5.84518518519,10.1066666667,6.9047
410.77,7.40633333333,11.4832333333,9.68533333333,10.2704666667,5.3226,6.21373333333,5.82180740741,10.0820666667,6.86106666667
411.13,7.4486,11.5168,9.77553333334,10.3409333333,5.38853333333,6.28766666667,5.88138518519,10.1344666667,6.9367
411.49,7.4596,11.5291333333,9.7954,10.3663333333,5.385,6.3138,5.91421481482,10.1634,6.95166666667
411.85,7.54373333333,11.6190666667,9.88213333333,10.4282,5.47986666667,6.42726666667,5.98615555556,10.2455333333,7.03026666667
412.21,7.65453333333,11.7113666667,10.0104666667,10.5175333333,5.5982,6.53666666667,6.08526666667,10.3254,7.1622
412.57,7.67413333333,11.6659333333,10.0135333333,10.5296666667,5.6086,6.5474,6.10080740741,10.3386666667,7.17483333333
412.92,7.64446666666,11.6278666667,9.95253333331,10.5025333333,5.56633333333,6.49213333333,6.04554074074,10.2985333333,7.14446666667
413.28,7.6538,11.602,9.95606666668,10.5163333333,5.5526,6.51786666667,6.03837777778,10.3125333333,7.13856666667
413.64,7.66466666667,11.6297,9.97893333334,10.5512,5.57766666667,6.52993333333,6.04466666667,10.342,7.1801
414.00,7.629,11.5561666667,9.90339999998,10.4866,5.50353333333,6.45226666667,5.97697037037,10.2882,7.13993333333
414.36,7.64753333333,11.5430666667,9.91793333335,10.4865333333,5.5348,6.50506666667,5.99244444444,10.3235333333,7.16733333333
414.72,7.7034,11.5714666667,9.97713333333,10.5098,5.5832,6.56613333333,6.02100740741,10.3641333333,7.21966666667
415.07,7.67433333333,11.4892666667,9.91000000001,10.4462666667,5.51993333333,6.5084,5.9457037037,10.3006666667,7.1845
415.43,7.64286666667,11.4123666667,9.85533333333,10.4133333333,5.495,6.47433333333,5.89111111111,10.2201333333,7.16173333333
415.79,7.61546666667,11.3371333333,9.80566666667,10.3635333333,5.45526666667,6.44646666667,5.84693333333,10.1627333333,7.14386666667
416.15,7.56366666667,11.2429,9.72573333333,10.2869333333,5.3914,6.39726666667,5.79607407407,10.1086666667,7.08073333333
416.51,7.57073333333,11.1886666667,9.70440000001,10.2571333333,5.38393333333,6.40606666667,5.75637777778,10.0705333333,7.06963333333
416.86,7.58266666667,11.1399666667,9.70746666666,10.2298,5.3868,6.4314,5.75508888889,10.0578,7.06806666667
417.22,7.5724,11.0696,9.66813333333,10.1756666667,5.3704,6.41633333333,5.72490370371,9.98873333333,7.06623333333
417.58,7.5684,10.9756666667,9.61639999998,10.1128666667,5.34306666667,6.40813333333,5.67816296296,9.91226666666,7.01773333333
417.94,7.60446666667,10.9548,9.64406666667,10.1212666667,5.37626666667,6.45653333333,5.69996296296,9.92093333333,7.06016666667
418.29,7.59413333333,10.8831,9.58906666669,10.0754,5.3516,6.43713333333,5.65382222222,9.85160000001,7.04233333333
418.65,7.5812,10.8120666667,9.54713333333,10.0255333333,5.328,6.42106666667,5.60793333333,9.79533333333,7.03036666667
419.01,7.57873333333,10.7370333333,9.51199999999,9.98999999999,5.3202,6.42646666667,5.59093333333,9.75620000001,7.02686666667
419.37,7.60433333333,10.6990333333,9.50246666668,9.98433333334,5.34193333333,6.45573333333,5.59637037037,9.74293333333,7.0394
419.73,7.57993333333,10.6226333333,9.45606666666,9.94039999999,5.31986666667,6.42666666666,5.5479037037,9.68286666667,7.02073333333
420.08,7.56493333333,10.5356,9.42419999999,9.89779999999,5.29733333333,6.3964,5.50885925926,9.62306666666,7.01143333333
420.44,7.55006666667,10.4593333333,9.36013333333,9.85146666665,5.27406666667,6.39273333333,5.47966666667,9.57313333334,7.00836666667
420.80,7.52946666667,10.374,9.32193333334,9.81653333333,5.26506666667,6.3728,5.44033333333,9.51573333334,6.99403333333
421.16,7.53746666667,10.3287,9.30439999999,9.81046666665,5.28173333333,6.39306666667,5.43922222222,9.51879999999,7.009
421.51,7.53946666667,10.2838333333,9.30040000001,9.78833333335,5.28853333333,6.4094,5.42678518519,9.49753333334,7.0241
421.87,7.524,10.2029666667,9.26106666665,9.73959999998,5.27446666667,6.3938,5.40663703704,9.44786666666,7.01546666667
422.23,7.49613333333,10.1258666667,9.22326666667,9.69373333332,5.24326666667,6.367,5.35828148148,9.39353333333,6.9861
422.58,7.492,10.0651333333,9.19213333333,9.66533333335,5.239,6.3606,5.34386666666,9.36673333333,6.98733333333
422.94,7.5086,10.0322666667,9.19153333335,9.65079999999,5.2462,6.3716,5.33195555556,9.35006666666,6.99226666667
423.30,7.49513333333,9.9589,9.15399999999,9.60226666667,5.21566666667,6.35166666667,5.29660740741,9.30880000001,6.98386666667
423.66,7.51686666666,9.91206666667,9.15946666667,9.58393333335,5.22826666667,6.37506666667,5.29983703704,9.2944,6.99673333333
424.01,7.51953333333,9.87033333334,9.14313333333,9.55366666665,5.234,6.3854,5.29356296296,9.26426666666,6.99443333333
424.37,7.54253333333,9.84563333333,9.16906666667,9.55086666667,5.25066666667,6.3982,5.306,9.25133333334,7.00576666667
424.73,7.5714,9.82243333333,9.17020000001,9.53826666666,5.26153333333,6.4258,5.32473333333,9.24333333334,7.0352
425.08,7.5704,9.78113333334,9.13999999999,9.48439999999,5.232,6.41026666667,5.30354814815,9.18580000001,7.03176666667
425.44,7.5734,9.74176666667,9.12993333334,9.4604,5.22426666667,6.3988,5.30640740741,9.16526666667,7.03076666667
425.80,7.59766666667,9.74303333333,9.1464,9.45866666667,5.23533333333,6.4206,5.31041481481,9.14913333333,7.0394
426.16,7.62266666667,9.7334,9.1612,9.45406666667,5.2512,6.43846666667,5.33084444445,9.15053333333,7.05416666667
426.51,7.62733333333,9.69156666667,9.15786666666,9.42893333333,5.248,6.43586666667,5.32548148148,9.11793333333,7.0494
426.87,7.64146666667,9.66966666667,9.1508,9.40866666667,5.24933333333,6.43506666667,5.3190962963,9.10213333334,7.05153333333
427.23,7.66253333333,9.65076666667,9.16093333333,9.40573333335,5.27186666667,6.44986666667,5.32643703704,9.09833333333,7.063
427.58,7.68113333333,9.63503333334,9.146,9.39246666666,5.28846666667,6.44753333333,5.34794074074,9.09326666666,7.07823333333
427.94,7.741,9.66053333333,9.19233333333,9.44953333333,5.3384,6.50426666667,5.39324444444,9.15333333333,7.13943333333
428.30,7.76933333333,9.68366666667,9.22533333332,9.46846666668,5.3828,6.52793333333,5.42647407407,9.17066666666,7.18116666667
428.65,7.78093333333,9.68583333334,9.22680000001,9.47053333333,5.39786666667,6.52613333333,5.42626666667,9.18480000001,7.18443333333
429.01,7.79733333333,9.67656666667,9.25773333333,9.505,5.43873333333,6.54746666667,5.44668888889,9.23199999999,7.19773333333
429.37,7.8124,9.67796666667,9.24920000001,9.49826666667,5.455,6.54933333333,5.43717777778,9.24213333333,7.21283333333
429.72,7.83933333333,9.66213333333,9.2546,9.51859999999,5.46873333333,6.57666666667,5.45017037037,9.27106666667,7.2481
430.08,7.864,9.66613333333,9.27386666667,9.53620000001,5.48613333333,6.5964,5.46792592593,9.28653333333,7.28646666667
430.44,7.88313333333,9.68890000001,9.30480000001,9.56773333333,5.4874,6.6208,5.48349629629,9.30086666667,7.31223333333
430.79,7.89333333333,9.71083333334,9.33113333334,9.60533333335,5.49346666667,6.62946666667,5.52241481481,9.3242,7.3255
431.15,7.91753333333,9.73019999999,9.36986666667,9.63253333334,5.5028,6.65353333333,5.53305925926,9.36353333333,7.3271
431.50,7.91126666667,9.75336666666,9.39720000001,9.6476,5.47846666667,6.6458,5.51324444444,9.35900000001,7.3102
431.86,7.87586666667,9.7357,9.37239999999,9.61293333335,5.43126666667,6.61486666667,5.46783703704,9.3212,7.2653
432.22,7.85646666667,9.7145,9.34266666667,9.59366666667,5.38733333334,6.57726666667,5.41880740741,9.31459999999,7.2327
432.57,7.86573333333,9.73413333334,9.36033333333,9.62579999999,5.3872,6.5922,5.43652592593,9.31333333334,7.25636666667
432.93,7.88453333333,9.75380000001,9.38186666667,9.64713333334,5.39646666667,6.59433333333,5.44396296296,9.30846666667,7.26563333333
433.29,7.918,9.76949999999,9.4134,9.69366666669,5.41013333333,6.61213333333,5.47071111111,9.343,7.2933
433.64,7.909,9.79013333333,9.40833333332,9.68253333334,5.39153333333,6.5932,5.44934814815,9.34160000001,7.27403333333
434.00,7.92793333333,9.81096666667,9.42446666666,9.70786666667,5.4016,6.6056,5.47697037037,9.36633333333,7.2708
434.35,7.95473333334,9.83699999999,9.43159999999,9.72493333333,5.42106666667,6.6224,5.50197037037,9.40246666667,7.27946666667
434.71,7.97413333333,9.84996666666,9.435,9.72759999999,5.43966666666,6.63773333333,5.51065185185,9.40853333334,7.2847
435.07,7.96366666667,9.85740000001,9.44066666666,9.74566666668,5.43553333333,6.63153333333,5.52980740741,9.40666666666,7.28533333333
435.42,7.96993333333,9.85366666666,9.45553333333,9.76000000001,5.43746666667,6.6394,5.53040740741,9.41160000001,7.29086666667
435.78,7.9692,9.8603,9.46293333333,9.77286666668,5.43066666667,6.62206666667,5.52945925926,9.41719999999,7.28853333333
436.13,8.0034,9.91363333333,9.50500000001,9.81873333333,5.46373333333,6.64813333333,5.57705185185,9.45286666667,7.3145
436.49,8.0078,9.92406666667,9.51800000001,9.82066666667,5.4506,6.63326666666,5.56703703704,9.47986666667,7.2894
436.84,7.99873333333,9.93330000001,9.52900000001,9.81853333334,5.42966666667,6.62286666667,5.55231851852,9.49526666667,7.27753333333
437.20,7.97466666667,9.96333333333,9.54199999999,9.81706666665,5.41726666667,6.6216,5.54119259259,9.48606666667,7.26456666667
437.56,7.9714,9.98013333333,9.55746666667,9.86093333335,5.43053333333,6.63726666667,5.57113333333,9.50313333334,7.27686666667
437.91,7.99293333333,10.0277666667,9.59213333333,9.90319999999,5.44746666666,6.6638,5.59144444445,9.52913333334,7.30966666667
438.27,8.00646666667,10.0606666667,9.62873333331,9.9388,5.4636,6.67513333333,5.59391851852,9.55919999999,7.32633333333
438.62,7.99246666667,10.074,9.63873333333,9.94473333333,5.46513333333,6.67126666667,5.58621481482,9.57766666666,7.33396666667
438.98,8.01546666667,10.1105333333,9.65533333335,9.95226666666,5.47906666667,6.68493333333,5.57862222222,9.58666666667,7.3602
439.33,8.03946666667,10.1456666667,9.67440000001,9.98506666667,5.5214,6.71253333333,5.60376296296,9.6284,7.39476666667
439.69,8.07046666667,10.1821333333,9.70666666668,10.0214666667,5.5584,6.75073333333,5.6338,9.66799999999,7.4224
440.04,8.08373333333,10.1928666667,9.72526666665,10.0371333333,5.55946666667,6.77406666667,5.63632592593,9.67573333334,7.4327
440.40,8.0882,10.1928666667,9.72253333334,10.0364666667,5.56053333333,6.77446666667,5.64094074074,9.68040000001,7.44013333333
440.75,8.13706666667,10.2308,9.74939999999,10.0708666667,5.59173333333,6.81073333333,5.6799037037,9.71299999999,7.47446666667
441.11,8.15046666667,10.2242666667,9.74093333333,10.0686666667,5.5944,6.80786666667,5.67602962963,9.71886666667,7.4722
441.47,8.15986666667,10.1981666667,9.74093333333,10.05,5.5912,6.80153333333,5.65963703704,9.71066666667,7.46343333333
441.82,8.15066666667,10.1614666667,9.72666666666,10.0317333333,5.5844,6.7868,5.63758518519,9.68666666666,7.44683333333
442.18,8.1648,10.1502333333,9.73193333333,10.0236666667,5.59433333333,6.7952,5.6445037037,9.68006666667,7.4596
442.53,8.1994,10.1363,9.76373333332,10.0450666667,5.616,6.82226666667,5.66441481482,9.68646666666,7.49003333333
442.89,8.22226666667,10.1239333333,9.76733333333,10.0448666667,5.62826666667,6.82733333333,5.66821481481,9.68600000001,7.5023
443.24,8.2188,10.0897,9.74626666666,10.0151333333,5.59393333333,6.81866666667,5.65524444444,9.65206666667,7.4919
443.60,8.25393333333,10.0728333333,9.75726666667,10.0016666667,5.61,6.8428,5.67292592592,9.66433333333,7.5222
443.95,8.2612,10.0090666667,9.72160000001,9.98079999999,5.61153333333,6.8412,5.66637037037,9.64259999999,7.54216666667
444.31,8.26226666667,9.96403333333,9.70833333335,9.96093333335,5.60973333333,6.84693333334,5.64525185185,9.61000000001,7.54296666667
444.66,8.24493333333,9.89966666667,9.67619999999,9.92133333332,5.599,6.84693333334,5.61199259259,9.56086666666,7.5396
445.02,8.24546666667,9.85863333334,9.67139999999,9.91519999999,5.6074,6.85773333333,5.60687407407,9.54033333333,7.54756666667
445.37,8.27093333333,9.85536666667,9.67666666667,9.91393333334,5.6428,6.8874,5.60912592593,9.53793333333,7.57486666667
445.72,8.28706666667,9.83053333333,9.66813333333,9.88966666665,5.65133333333,6.89973333333,5.60117777778,9.52686666666,7.5963
446.08,8.28586666667,9.78233333333,9.649,9.85786666667,5.64033333333,6.89933333333,5.5872,9.51166666667,7.61006666667
446.43,8.29,9.74893333333,9.61746666666,9.831,5.63633333333,6.89573333333,5.58157037037,9.49073333334,7.61066666667
446.79,8.29126666667,9.70763333333,9.59333333333,9.80026666668,5.6316,6.91006666667,5.57834814815,9.46446666667,7.6054
447.14,8.28353333333,9.65243333334,9.57233333334,9.77179999999,5.63493333333,6.9118,5.56234074074,9.44466666666,7.60333333333
447.50,8.28186666667,9.60546666666,9.54193333333,9.74453333335,5.62593333334,6.89033333333,5.53730370371,9.403,7.58933333333
447.85,8.26853333333,9.55416666667,9.52079999999,9.69113333332,5.6062,6.87026666667,5.50585185185,9.35466666666,7.56813333333
448.21,8.267,9.5048,9.49933333335,9.65566666667,5.59926666667,6.86613333334,5.50135555556,9.31306666667,7.5638
448.56,8.30006666667,9.48446666666,9.50373333334,9.64566666665,5.62806666666,6.87633333333,5.51329629629,9.31386666667,7.58546666667
448.92,8.32446666667,9.43776666667,9.48206666668,9.61013333333,5.63086666667,6.892,5.51422962963,9.28199999999,7.6024
449.27,8.3322,9.38203333334,9.46020000001,9.58466666666,5.61973333333,6.88093333333,5.50888888889,9.24579999999,7.6011
449.62,8.3522,9.33433333333,9.43680000001,9.56733333335,5.6292,6.89273333333,5.5171037037,9.23533333333,7.6146
449.98,8.37313333333,9.31733333333,9.43186666665,9.56420000001,5.65553333334,6.90933333333,5.53051111111,9.20839999999,7.6197
450.33,8.3846,9.28883333333,9.44786666667,9.54993333334,5.66846666667,6.933,5.52477037037,9.17993333334,7.62836666667
450.69,8.38533333333,9.2259,9.42053333334,9.5262,5.65866666667,6.9284,5.51154074074,9.14533333334,7.63153333333
451.04,8.4458,9.22263333333,9.43726666665,9.53400000001,5.6762,6.9546,5.53157777778,9.13893333333,7.6713
451.40,8.45266666667,9.18473333334,9.41973333335,9.52233333334,5.67553333333,6.9708,5.53959259259,9.11046666667,7.69956666667
451.75,8.4974,9.19030000001,9.4426,9.54180000001,5.70466666667,7.01573333333,5.57417037037,9.1358,7.74183333333
452.10,8.53313333333,9.17576666667,9.4516,9.54206666667,5.718,7.04713333333,5.58307407408,9.15073333333,7.77393333333
452.46,8.524,9.12883333334,9.42679999999,9.5154,5.69053333333,7.04333333333,5.56805925926,9.10766666667,7.7741
452.81,8.53213333333,9.13026666667,9.43740000001,9.51753333333,5.69953333333,7.06186666667,5.58132592593,9.12013333333,7.79033333333
453.17,8.55473333333,9.12103333334,9.45413333333,9.51940000001,5.7066,7.084,5.60637777778,9.12733333334,7.82203333333
453.52,8.56353333333,9.12173333334,9.46233333333,9.52259999999,5.70106666667,7.08286666667,5.6100962963,9.11913333333,7.83413333333
453.87,8.54893333333,9.06996666667,9.42873333333,9.49653333333,5.6618,7.05806666667,5.5791037037,9.09220000001,7.8209
454.23,8.54153333333,9.03259999999,9.38159999999,9.47480000001,5.63213333333,7.03393333333,5.54577037037,9.08093333333,7.8018
454.58,8.54093333333,9.02486666667,9.37126666667,9.46299999999,5.62706666667,7.01206666667,5.52934074074,9.07626666667,7.8121
454.93,8.53526666667,9.01406666667,9.366,9.45973333333,5.6252,6.9968,5.5254,9.07373333333,7.81153333333
455.29,8.53333333334,9.00126666667,9.37639999998,9.43886666667,5.60726666667,7.00086666666,5.51005925926,9.06199999999,7.79646666667
455.64,8.5326,9.01880000001,9.3844,9.45739999999,5.61726666667,7.01173333333,5.51218518519,9.0754,7.79873333333
456.00,8.54553333333,9.04723333333,9.41133333335,9.49553333333,5.63306666667,7.01866666666,5.52957777778,9.1108,7.82333333333
456.35,8.53726666667,9.07343333333,9.43146666666,9.52613333334,5.63773333333,7.02453333333,5.54005925926,9.13933333333,7.8158
456.70,8.55533333333,9.09049999999,9.46306666665,9.55173333335,5.6336,7.029,5.53899259259,9.15653333334,7.80463333333
457.06,8.5154,9.08240000001,9.44100000001,9.54313333334,5.59266666667,6.988,5.5046,9.14246666666,7.7612
457.41,8.5172,9.11276666666,9.47826666666,9.56466666667,5.61333333333,7.01226666667,5.51561481481,9.17853333333,7.7757
457.76,8.55293333333,9.20129999999,9.55193333333,9.62773333334,5.65873333333,7.05806666667,5.55829629629,9.24013333333,7.81066666667
458.12,8.57426666667,9.26246666667,9.60986666667,9.6774,5.69106666667,7.0892,5.59568888889,9.2888,7.848
