wavelength,Back_SpoTorm,Belly_SpoTorm,Breast_SpoTorm,Crissum_SpoTorm,Crown_SpoTorm,DorTail_SpoTorm,Patch10_SpoTorm,Patch11_SpoTorm,Rump_SpoTorm,Throat_SpoTorm,WingTip_SpoTorm
247.92,5.21925,6.58,5.03916666667,4.41791666666,4.84716666667,7.78575,7.2545,4.65916666667,5.47440277778,6.88258333333,8.63183333333
248.29,5.58358333333,6.89266666666,5.52766666667,4.75333333333,5.02066666667,7.95816666667,7.60708333333,5.05658333333,5.77556944444,7.3835,8.87200000001
248.67,5.1425,6.587,5.02566666667,4.34158333333,4.58716666667,7.57266666667,7.33941666667,4.6395,5.20281944444,7.04175,8.23266666666
249.04,4.7935,6.17191666667,4.64358333333,3.78566666667,4.3145,7.24216666667,7.12566666667,4.148,4.74129166667,6.68416666667,7.68358333334
249.42,5.05008333334,6.28966666667,4.79958333333,3.96883333333,4.6765,7.58166666667,7.41916666667,4.22825,4.88455555555,6.84333333333,7.70466666667
249.79,5.72133333333,6.57,5.30833333333,4.45016666667,5.15841666667,8.05666666667,7.87358333333,4.84916666667,5.29768055556,7.48441666667,8.16433333333
250.17,5.94533333333,6.75966666667,5.33575,4.75616666667,5.116,8.21841666667,8.10366666667,5.09608333333,5.52570833333,7.63908333333,8.06341666667
250.54,5.5555,6.40016666667,5.052,4.478,4.738,7.8025,7.82966666667,4.71066666667,4.996125,7.19058333333,7.38575
250.92,5.85641666667,6.82858333333,5.29516666667,4.73391666667,5.31241666667,8.09608333334,8.31025,5.01141666667,5.21313888889,7.31466666667,7.56941666666
251.29,6.78333333333,7.68433333333,6.1765,5.70775,6.22441666667,9.21058333334,9.21658333335,5.83383333333,6.00206944444,8.21933333333,8.45350000001
251.66,6.78925,7.4895,5.94516666667,5.64516666667,5.97625,9.15225000001,8.97100000001,5.68883333333,5.79104166667,8.20833333334,8.6085
252.04,7.69858333333,7.94758333333,6.29191666667,6.124,6.22966666667,9.41616666668,9.13633333333,5.91233333333,5.94354166667,8.78133333333,9.02408333334
252.41,7.39758333333,7.54391666667,5.92041666667,6.19433333333,5.86975,9.32008333334,8.75983333334,5.53858333333,5.55240277778,8.32066666667,8.79800000001
252.79,7.44424999999,7.295,6.02283333333,6.45125,5.5295,9.15108333334,8.70316666667,5.575,5.59025,8.26191666666,8.76808333333
253.16,7.62908333334,7.79858333333,6.05116666667,7.04225,5.5555,9.22008333333,9.07666666668,5.91416666667,6.04780555556,8.4115,9.26583333334
253.54,7.1495,7.46525,5.48541666666,6.91925,4.70258333333,8.7345,8.58991666668,5.538,5.65747222222,8.26766666667,9.25416666667
253.91,6.52925,7.18208333333,4.75233333333,6.37458333333,4.09258333333,8.17175,8.15166666667,4.86675,5.40416666667,7.92275,8.87866666668
254.28,6.32475,7.0545,4.68433333333,6.16483333334,4.066,8.111,8.125,4.61508333333,5.56830555555,8.09683333334,9.02841666667
254.66,6.53125,7.37891666666,5.057,6.51008333334,4.49425,8.34041666667,8.56833333333,5.23508333333,6.041,8.83891666666,9.56550000002
255.03,6.63566666667,7.61733333333,5.50641666667,6.90875,4.5025,8.48075,8.76883333333,5.63175,6.42906944444,9.09366666666,9.913
255.41,6.279,7.41358333334,5.44333333334,6.36333333333,4.19366666667,7.49791666667,8.35666666667,5.589,5.82283333333,8.648,9.50641666666
255.78,6.11333333333,7.39766666667,5.3045,6.27191666667,4.26583333333,7.08858333333,8.51575,5.368,5.53573611111,8.55533333333,9.15791666669
256.15,5.10283333333,6.887,4.709,5.54475,3.86533333334,6.64583333334,8.13241666667,4.661,5.03591666667,7.803,8.45391666667
256.53,5.51333333333,7.56499999999,5.42625,5.735,4.80825,7.20858333333,8.983,5.29941666666,5.55677777778,8.28583333333,8.96708333335
256.90,6.72391666667,8.58308333333,6.261,6.283,5.96708333333,8.09808333333,9.61191666667,5.95983333333,6.68363888889,8.95075,9.96491666667
257.28,6.26708333333,7.93775000001,5.86458333333,5.97366666667,5.701,8.06066666667,9.02191666667,5.71458333333,6.16680555556,8.61975,9.29491666669
257.65,6.40925,8.04741666667,6.20091666666,5.92683333333,5.93883333333,8.351,8.92908333333,5.92683333333,6.19291666667,8.54766666667,8.83975000002
258.02,6.32208333333,7.78133333334,5.99216666667,5.83225,5.73433333333,8.30233333334,8.61691666667,5.70325,5.87706944445,8.19925,8.62725000002
258.40,6.2345,7.46116666667,5.81825,5.57483333333,5.5305,8.28025,8.11641666667,5.49491666666,5.62341666667,7.93916666667,8.41758333332
258.77,6.0515,7.17316666667,5.51575,5.22658333333,5.35383333334,8.36816666667,7.67041666667,5.27666666667,5.32169444444,7.51241666667,8.1755
259.15,5.94458333333,6.92841666667,5.24366666667,4.88808333333,5.03333333333,8.20208333334,7.40491666667,4.94691666667,4.92248611111,7.31141666667,7.91208333333
259.52,5.88766666667,6.97916666666,5.30866666667,4.91333333333,5.0335,8.35241666667,7.457,4.91325,5.06976388889,7.32408333333,7.89674999999
259.89,5.952,7.15891666667,5.45458333334,5.05133333333,5.05125,8.451,7.47383333333,5.05408333333,5.18568055555,7.54141666667,7.98025
260.27,6.19058333333,7.26891666667,5.56491666666,5.3245,5.15175,8.60508333333,7.73325,5.33575,5.33901388889,7.81816666667,8.20299999999
260.64,6.05583333333,7.0545,5.34,5.07933333333,4.89058333333,8.44425,7.404,5.17083333334,5.22545833333,7.68983333333,8.04483333334
261.01,5.94275,7.10066666667,5.30133333333,5.20183333333,4.90608333333,8.5405,7.3605,5.1825,5.27076388889,7.80258333333,7.99333333334
261.39,6.25483333334,7.38558333334,5.7005,5.49,5.27658333333,8.94025,7.65166666667,5.57866666667,5.659875,8.14766666667,8.26124999999
261.76,6.26133333334,7.40183333333,5.64416666666,5.55266666666,5.31833333333,8.78766666667,7.53033333333,5.564,5.64643055555,8.16466666667,8.29050000001
262.13,6.07508333333,7.23458333333,5.52133333333,5.30933333333,5.10958333334,8.53916666667,7.24958333333,5.26091666667,5.41880555556,7.92475,8.04266666668
262.51,5.86266666667,7.05033333333,5.28016666667,5.12241666666,4.80991666666,8.32691666667,7.19825,5.07633333334,5.20783333333,7.76758333333,7.90908333334
262.88,5.86308333334,6.97816666667,5.16558333334,5.122,4.54083333333,7.89383333333,7.19641666667,4.97675,5.19822222223,7.7665,7.88291666667
263.25,5.60641666666,6.6265,4.82341666667,4.98791666666,4.18875,7.59033333333,6.97575,4.83533333333,5.13590277778,7.46608333333,7.64658333333
263.63,5.50725,6.38191666667,4.39075,4.87875,3.95133333333,7.37958333333,6.75108333333,4.75558333333,5.03768055556,7.17308333333,7.50699999999
264.00,5.10625,5.8185,4.10683333334,4.44641666667,3.58591666667,7.07108333334,6.51666666666,4.451,4.82494444445,6.70775,7.29591666667
264.37,5.02416666666,5.72308333333,3.99825,4.28991666667,3.25391666667,6.875,6.44733333333,4.0335,4.87740277778,6.39708333333,7.10116666666
264.75,4.27808333333,5.12875,3.19966666667,3.7515,2.36433333333,6.19166666667,5.797,3.05783333333,3.94816666667,5.49308333333,6.58691666667
265.12,3.73016666667,4.324,2.61366666667,2.74558333333,1.37033333333,5.32891666667,5.29833333333,2.21791666666,3.18105555556,4.63866666667,6.01916666667
265.49,4.13458333333,4.36225,2.66883333333,2.84716666667,1.33691666667,5.34258333333,5.41683333334,2.01516666666,3.44286111111,4.59991666667,6.25375
265.87,4.47783333333,4.58958333333,2.961,3.04841666667,1.52675,5.80525,5.76141666667,2.18283333334,3.70722222222,4.68191666666,6.60758333333
266.24,4.97041666666,5.03525,3.3305,3.55816666667,1.95083333333,6.4055,6.10375,2.79175,4.15215277778,5.33258333334,7.10233333332
266.61,5.60466666667,5.855,4.08191666667,4.39891666667,2.97866666667,7.14091666667,6.71225,3.58158333333,4.79640277778,6.19416666666,7.81966666666
266.98,5.41341666667,5.93025,4.09141666667,4.466,3.2085,7.455,6.73558333333,3.56583333333,4.82841666667,6.26625,7.63566666667
267.36,5.7185,6.35758333334,4.54058333334,4.83291666667,3.70925,7.67783333334,7.0675,3.94325,5.26451388889,6.75033333333,8.00341666667
267.73,5.97441666667,6.66425,4.89308333333,5.093,3.95458333334,8.02725,7.32141666667,4.19108333333,5.61876388889,7.21525,8.11716666668
268.10,5.85758333333,6.78341666667,4.70908333334,5.14241666667,3.94216666667,7.88416666667,7.32,4.12491666666,5.59994444444,7.16508333333,7.97558333334
268.48,5.68975,6.79283333333,4.67183333333,5.02775,4.04475,7.83791666667,7.14525,4.16458333333,5.36919444445,7.16058333334,7.98116666667
268.85,6.04341666667,7.05291666667,5.04491666667,5.23166666667,4.5,8.14275,7.46058333333,4.66016666666,5.72063888889,7.63225,8.02458333333
269.22,6.62933333333,7.55033333334,5.55191666667,5.89491666667,5.29075,8.90016666667,7.979,5.49966666667,6.34227777778,8.30725,8.52350000001
269.59,6.59433333333,7.70858333333,5.66991666667,6.05733333333,5.50191666667,9.10783333334,8.14716666667,5.8015,6.340375,8.44666666667,8.74991666667
269.97,6.54333333334,7.48608333333,5.56158333334,5.94775,5.50483333333,9.11658333333,8.21633333333,5.84508333333,6.25922222222,8.48225,8.73400000001
270.34,6.81916666667,7.68541666666,5.80041666667,6.10875,5.82808333333,9.30341666667,8.42016666667,6.11233333334,6.38483333333,8.53775,8.92925
270.71,6.5235,7.19208333333,5.32141666667,5.55108333333,5.318,8.72166666666,7.9955,5.66916666667,5.91344444444,7.82341666667,8.37716666666
271.09,6.24358333333,6.91483333333,5.10683333333,5.20175,4.9135,8.4055,7.5635,5.32625,5.52498611111,7.4095,8.07433333333
271.46,5.89375,6.59033333333,4.70416666667,4.87916666667,4.44666666667,8.08516666666,7.06425,4.86658333333,5.02701388889,7.09591666667,7.77666666666
271.83,5.38933333333,6.11991666667,4.22233333333,4.51333333333,4.13875,7.62758333333,6.67108333333,4.41425,4.47052777777,6.58433333333,7.39225
272.20,5.35358333333,5.96875,4.31,4.48783333333,4.15016666667,7.72716666667,6.51466666666,4.33408333333,4.43602777778,6.52675,7.36225
272.58,5.14825,5.70258333334,4.22183333333,4.30241666667,4.02525,7.60033333333,6.50408333333,4.15608333333,4.36029166667,6.31916666667,7.17141666667
272.95,5.22133333334,5.82016666667,4.29183333334,4.55158333333,4.07366666666,7.69016666667,6.62541666667,4.177,4.55893055556,6.33933333334,7.38933333333
273.32,4.9315,5.63141666667,4.14016666667,4.29658333333,3.73841666666,7.24666666667,6.39025,3.83591666666,4.23034722223,6.03291666667,7.22308333333
273.69,4.66633333333,5.40783333333,3.95125,3.99908333333,3.34416666667,6.85875,6.11083333333,3.50866666667,3.91897222222,5.78766666667,6.94258333333
274.06,4.38366666667,5.40791666666,3.83966666667,3.83958333333,3.14566666667,6.54483333333,5.95483333333,3.29866666667,3.71743055556,5.63408333333,6.71616666666
274.44,3.93975,5.08516666666,3.58308333333,3.57366666666,2.80383333334,6.15225,5.69225,2.95408333334,3.51422222222,5.37941666667,6.28991666667
274.81,4.21133333333,5.35758333333,3.96558333333,4.03258333333,3.09383333334,6.56775,5.95141666666,3.30783333334,3.91609722222,5.78525,6.67625
275.18,4.30233333333,5.26433333334,3.90675,3.936,3.033,6.4095,5.99083333333,3.40925,4.00695833333,5.88266666667,6.73341666667
275.55,4.50025,5.41825,4.15491666667,3.99075,3.30375,6.54091666666,6.23233333334,3.71925,4.32306944444,5.95425,6.84566666667
275.93,4.60441666667,5.39425,4.36075,3.87658333333,3.22758333334,6.64758333333,6.26283333334,3.88341666667,4.42070833333,5.89216666667,6.92566666667
276.30,4.81166666666,5.651,4.39941666667,4.02166666667,3.30116666667,6.71425,6.62333333333,4.15433333333,4.49245833333,6.06025,7.22141666666
276.67,5.20441666666,5.95733333333,4.68475,4.36983333333,3.578,6.997,6.85908333333,4.49391666667,4.67052777778,6.38883333334,7.51308333334
277.04,5.59625,6.17091666666,5.06125,4.78083333333,4.04825,7.18391666667,7.25558333333,4.86708333333,4.90004166667,6.64516666667,7.96341666667
277.41,5.936,6.32591666667,5.14891666667,5.17033333333,4.494,7.43533333333,7.54966666667,5.08083333333,5.19184722222,6.92708333333,8.14008333333
277.79,6.32225,6.55408333334,5.41658333333,5.54125,5.02433333333,7.85558333333,7.902,5.39875,5.49556944444,7.2315,8.50816666666
278.16,6.14091666667,6.22241666666,5.14383333333,5.29658333333,4.846,7.79775,7.5315,5.176,5.27651388889,7.10575,8.34758333332
278.53,6.11325,6.16241666666,5.10658333333,5.22583333334,4.72458333333,7.68108333333,7.52308333334,5.17325,5.30061111111,7.06708333333,8.36474999999
278.90,6.17016666666,6.33325,5.28825,5.29866666667,4.84716666667,7.72925,7.70133333333,5.28816666667,5.51320833333,7.20483333333,8.40966666667
279.27,6.48041666667,6.6115,5.504,5.49333333334,5.19691666667,7.933,7.91933333333,5.452,5.68727777778,7.44291666667,8.63016666666
279.64,6.40591666667,6.65108333333,5.58158333334,5.53058333333,5.156,7.83616666667,7.87691666667,5.34658333333,5.44033333333,7.4105,8.55133333334
280.02,6.70733333333,6.93058333333,5.831,5.95425,5.48783333333,8.24341666667,8.19333333334,5.63108333333,5.73445833334,7.91,8.97983333333
280.39,6.38441666666,6.56383333333,5.573,5.79791666666,5.38066666667,7.95866666666,7.79541666666,5.33158333333,5.56641666667,7.61958333334,8.56124999999
280.76,6.25316666666,6.56433333333,5.4085,5.72608333333,5.2655,7.72991666667,7.62508333333,5.29733333333,5.59151388889,7.39333333333,8.60008333332
281.13,5.95941666666,6.45325,5.32741666667,5.46566666667,5.10991666667,7.64008333334,7.39783333333,5.1805,5.4185,7.41333333334,8.26274999999
281.50,5.44916666667,6.164,5.05975,5.01758333333,4.78225,7.35883333333,6.97566666667,4.909,4.92138888889,7.11733333333,7.82641666666
281.87,5.08441666666,5.9665,4.73966666667,4.6715,4.56458333333,7.05933333333,6.682,4.76366666667,4.69331944444,6.78908333334,7.45433333333
282.25,5.1425,5.81975,4.8385,4.65325,4.54891666667,7.19541666666,6.78125,4.85291666667,4.80223611111,6.70308333333,7.32858333334
282.62,5.3635,6.00958333333,5.03766666667,4.93283333333,4.87333333333,7.63041666667,6.91341666667,5.09716666667,4.92763888889,6.82275,7.53141666667
282.99,5.19558333333,5.96816666667,4.87975,4.70275,4.80783333334,7.50258333333,6.71608333333,4.89925,4.57798611111,6.59416666667,7.43616666667
283.36,5.20841666667,6.08116666667,5.112,4.99958333333,4.86033333333,7.68258333333,6.874,4.96733333333,4.62148611111,6.6785,7.48983333333
283.73,5.39725,6.22016666667,5.23625,5.15833333333,5.01825,7.96991666667,7.01708333333,5.08566666666,4.76413888889,6.84575,7.61408333334
284.10,5.21175,6.13275,5.08641666667,4.97075,4.883,7.57558333334,6.84791666667,4.94825,4.52755555555,6.60941666667,7.35983333334
284.47,5.86808333333,6.77408333333,5.652,5.46008333333,5.38466666666,8.11216666667,7.37391666667,5.48658333334,5.06288888889,7.13341666667,7.87425
284.85,6.01375,6.81708333333,5.69491666667,5.49891666667,5.50591666667,8.30966666667,7.39791666667,5.62166666667,5.13725,7.25841666667,7.81616666666
285.22,5.92566666667,6.65975,5.41791666667,5.27683333334,5.23783333333,8.08633333333,7.21125,5.40866666667,4.98302777778,7.022,7.58091666667
285.59,6.21991666667,6.84225,5.5435,5.37591666667,5.27883333333,8.15,7.36941666666,5.51841666667,5.15843055555,7.13633333333,7.7745
285.96,6.38941666667,7.039,5.73325,5.5235,5.38308333333,8.32225,7.51433333334,5.59058333334,5.28952777778,7.40716666667,7.9295
286.33,6.44716666667,7.32025,5.85633333333,5.73175,5.454,8.38891666667,7.64466666667,5.6985,5.41819444444,7.52033333333,8.1935
286.70,6.264,7.2475,5.80108333333,5.64091666666,5.2805,8.13516666667,7.63466666667,5.52066666667,5.34558333334,7.48316666666,8.07316666667
287.07,6.07991666667,6.9665,5.51666666667,5.39775,5.02966666667,7.89341666667,7.51641666667,5.24508333333,5.20216666667,7.32116666667,7.83066666666
287.44,6.041,6.91083333333,5.37966666667,5.22791666667,4.97866666667,7.86666666667,7.468,5.25291666666,5.23951388889,7.28925,7.75333333334
287.82,5.73258333334,6.68958333333,5.0435,5.06175,4.7435,7.57791666667,7.32141666666,5.04125,5.13352777777,7.14733333333,7.55516666667
288.19,5.68458333333,6.6175,4.88058333333,4.90375,4.6065,7.55008333334,7.1955,4.90616666667,5.14452777778,7.11483333333,7.43741666667
288.56,5.31908333333,6.27041666667,4.55616666667,4.49091666667,4.20966666667,7.23566666666,6.84708333333,4.53766666667,4.82047222222,6.84008333334,7.14491666667
288.93,4.952,6.18891666667,4.35008333333,4.25841666667,3.87991666667,6.95766666667,6.73208333333,4.27491666667,4.57622222222,6.70841666667,6.87533333333
289.30,4.989,6.31816666667,4.436,4.39558333333,4.01583333334,7.05666666667,6.80241666666,4.50716666667,4.64658333333,6.95183333333,7.08266666667
289.67,4.60816666667,6.07816666667,4.19533333333,4.20241666667,3.85416666667,6.90608333333,6.67716666667,4.38383333333,4.49670833333,6.79391666667,6.8825
290.04,4.45908333334,5.84833333333,4.06283333333,4.07491666666,3.60925,6.55741666667,6.5955,4.26091666667,4.31720833333,6.61458333333,6.75316666667
290.41,4.47283333334,5.90083333334,4.06858333333,4.10683333334,3.60941666667,6.42933333333,6.604,4.28166666667,4.31131944445,6.7405,6.64466666667
290.78,4.53025,5.89841666666,3.97541666666,4.21925,3.58783333333,6.446,6.62083333333,4.39633333333,4.30883333333,6.83125,6.66858333334
291.15,4.60791666667,6.07725,4.10466666667,4.54358333334,3.63958333333,6.57783333333,6.69966666667,4.60066666667,4.36230555556,7.11691666667,6.84016666667
291.52,4.84416666667,6.38183333333,4.27133333333,4.92575,3.85991666667,6.76691666667,6.96158333333,4.84166666667,4.56329166667,7.38041666667,7.19491666666
291.89,5.15766666667,6.67675,4.59583333333,5.20116666667,4.157,7.03125,7.13725,5.11658333333,4.69106944445,7.64616666667,7.50391666667
292.26,5.34408333333,6.915,4.74675,5.49891666667,4.35591666667,7.1705,7.36733333333,5.25816666667,4.82225,7.886,7.61549999999
292.64,5.54816666667,7.11908333334,4.825,5.7825,4.48591666667,7.28116666667,7.66,5.51816666666,5.01202777778,8.0915,7.75733333334
293.01,5.87766666667,7.254,5.002,5.97316666666,4.68491666667,7.4955,7.89058333333,5.71908333333,5.14208333333,8.2755,7.99108333333
293.38,5.8015,7.11533333334,4.93741666667,5.799,4.475,7.406,7.90883333333,5.41483333334,5.02838888889,7.92391666667,7.79508333332
293.75,5.94125,7.24983333333,5.00433333333,5.936,4.45275,7.42441666666,8.03208333334,5.45516666667,5.07886111111,7.97633333333,7.78666666667
294.12,5.85591666667,7.31691666667,4.8795,5.91866666667,4.42766666667,7.46475,7.96433333333,5.344,4.98913888889,7.95441666667,7.59041666667
294.49,5.75041666667,7.12633333333,4.644,5.73816666667,4.316,7.25125,7.81433333333,5.20933333333,4.80569444444,7.834,7.40316666667
294.86,5.66733333333,7.07758333333,4.5875,5.59375,4.3045,7.16566666667,7.86008333333,5.18941666667,4.71020833333,7.84116666666,7.33208333333
