wavelength,Back_SpoBoof,Belly_SpoBoof,Breast_SpoBoof,Crissum_SpoBoof,Crown_SpoBoof,DorTail_SpoBoof,Patch10_SpoBoof,Patch11_SpoBoof,Rump_SpoBoof,Throat_SpoBoof,WingTip_SpoBoof
578.94,13.1975,57.1995,39.6128333333,41.162,12.4746666667,12.0443333333,10.9801666666,16.3775,13.3131666666,30.617,12.5276666666
579.28,13.1806666666,57.2308333334,39.6428333333,41.2035,12.4605,12.0668333334,10.97175,16.3713333334,13.3396666667,30.6936666666,12.5555
579.61,13.1791666667,57.2973333333,39.7698333334,41.31,12.5261666667,12.0738333333,10.978,16.4021666667,13.347,30.771,12.5855
579.95,13.1943333333,57.3491666667,39.8031666667,41.2991666667,12.564,12.0818333333,10.9811666667,16.4441666667,13.3615,30.813,12.611
580.29,13.2168333333,57.3701666667,39.8473333334,41.3155,12.6383333333,12.106,11.0173333333,16.4831666666,13.4046666666,30.909,12.6651666667
580.63,13.2338333333,57.3895,39.8561666666,41.3325,12.642,12.1515,11.0358333334,16.5181666666,13.4163333333,30.9453333333,12.6585
580.97,13.2253333334,57.337,39.8406666667,41.2758333334,12.6506666667,12.1485,11.0545,16.4968333334,13.4395,30.9835,12.6535
581.31,13.1983333333,57.251,39.8468333333,41.2048333333,12.7001666667,12.153,11.0524166667,16.5263333333,13.4805,30.9891666667,12.659
581.65,13.1395,57.194,39.8106666667,41.1241666666,12.6476666667,12.0761666666,10.94,16.4316666667,13.4231666667,30.9245,12.5963333333
581.98,13.1025,57.1623333333,39.8356666666,41.1713333333,12.6476666667,12.0651666667,10.8900833333,16.4393333333,13.4318333333,30.9251666667,12.5868333334
582.32,13.137,57.2256666667,39.8793333334,41.2476666667,12.6726666667,12.1006666666,10.888,16.4651666666,13.424,31.0036666666,12.589
582.66,13.1258333333,57.1391666667,39.8935,41.2425,12.6021666666,12.091,10.8900833333,16.4415,13.3768333333,31.0121666667,12.602
583.00,13.0741666666,57.1571666666,39.9275,41.2385,12.5905,12.1058333334,10.89425,16.4438333333,13.3653333333,30.985,12.5876666667
583.34,13.0061666666,57.0003333333,39.8721666667,41.1133333333,12.4996666667,12.0925,10.8153333334,16.3956666667,13.3376666667,30.9425,12.5456666666
583.68,12.9811666667,56.9905,39.8923333333,41.1173333334,12.4938333334,12.0785,10.79925,16.3475,13.3165,30.9791666667,12.4966666667
584.01,13.0306666666,56.9745,39.9113333334,41.1156666667,12.4671666666,12.0835,10.8079166666,16.399,13.3685,31.0381666666,12.491
584.35,13.1195,56.9993333333,40.045,41.2476666666,12.55,12.1501666666,10.9093333334,16.4686666667,13.4548333334,31.1776666667,12.581
584.69,13.145,57.1013333333,40.1561666666,41.3448333333,12.5638333334,12.1801666667,10.96325,16.5061666667,13.4908333334,31.2671666666,12.6765
585.03,13.177,57.1588333333,40.1526666667,41.4311666667,12.5385,12.2111666667,11.0008333333,16.4921666667,13.4545,31.3008333333,12.7123333333
585.37,13.2248333334,57.138,40.1538333334,41.468,12.6165,12.297,11.1219166666,16.5406666667,13.4973333333,31.4235,12.7786666667
585.70,13.2378333334,57.1148333334,40.0525,41.3738333333,12.5768333333,12.2791666667,11.14475,16.5261666666,13.4781666667,31.4205,12.747
586.04,13.2863333334,57.3316666667,40.1431666667,41.5011666667,12.6543333333,12.356,11.208,16.6128333333,13.6003333334,31.5221666667,12.7886666667
586.38,13.331,57.311,40.1146666666,41.4591666666,12.7256666667,12.3903333333,11.1991666667,16.6453333333,13.6488333333,31.537,12.7988333334
586.72,13.4665,57.3141666666,40.1525,41.5103333334,12.8298333333,12.469,11.2329166666,16.7788333334,13.7808333333,31.6268333333,12.8866666667
587.06,13.4806666666,57.3673333333,40.1506666666,41.5135,12.8345,12.4331666667,11.2625,16.7915,13.7593333333,31.6558333333,12.84
587.39,13.4776666667,57.3528333333,40.1366666667,41.4951666667,12.8148333333,12.4155,11.2788333334,16.807,13.732,31.6763333334,12.8235
587.73,13.4503333333,57.2696666666,40.0921666667,41.4335,12.7775,12.4021666667,11.2616666667,16.7581666667,13.6721666666,31.632,12.8255
588.07,13.4151666667,57.2373333334,40.0328333333,41.3045,12.7303333333,12.3548333334,11.1955,16.7096666667,13.645,31.5813333333,12.8028333333
588.41,13.436,57.2438333333,40.018,41.3008333333,12.7576666666,12.3618333333,11.19075,16.7023333334,13.6458333334,31.5805,12.7611666667
588.74,13.463,57.2246666667,40.1266666667,41.3033333333,12.8053333333,12.3705,11.2123333333,16.7725,13.7143333334,31.5856666666,12.7823333333
589.08,13.4801666666,57.2535,40.199,41.2903333333,12.8031666667,12.3748333333,11.1986666667,16.8126666667,13.728,31.5835,12.85
589.42,13.5415,57.271,40.3065,41.4198333333,12.877,12.4105,11.2630833334,16.8863333334,13.8046666667,31.6378333333,12.925
589.76,13.4968333334,57.1963333333,40.2858333333,41.2955,12.8243333333,12.3485,11.1959166666,16.8181666667,13.7558333334,31.6266666666,12.8811666667
590.09,13.5921666667,57.2988333334,40.3726666667,41.3785,12.8963333333,12.4375,11.2895833333,16.8986666667,13.8456666667,31.7513333333,12.9666666667
590.43,13.5276666666,57.202,40.304,41.2655,12.8188333333,12.3615,11.2755,16.7836666667,13.7546666666,31.6823333334,12.9001666666
590.77,13.5771666667,57.269,40.382,41.3278333334,12.852,12.382,11.3034166666,16.823,13.8016666667,31.7403333333,12.9625
591.11,13.6186666667,57.325,40.454,41.3895,12.9025,12.4151666667,11.31975,16.8491666667,13.8598333334,31.8053333333,13.0263333333
591.44,13.6373333333,57.4611666667,40.5496666666,41.4433333333,12.9711666666,12.449,11.3560833333,16.9096666667,13.8865,31.8491666666,13.0305
591.78,13.5948333333,57.4555,40.5346666666,41.4998333333,12.961,12.436,11.3778333334,16.8931666667,13.8476666667,31.844,13.0128333333
592.12,13.504,57.3983333333,40.5098333334,41.4801666666,12.8946666667,12.3726666667,11.3225833333,16.8365,13.7526666667,31.8268333333,12.9316666666
592.46,13.4391666666,57.454,40.4726666666,41.484,12.8733333333,12.3405,11.30525,16.8161666667,13.715,31.897,12.8608333333
592.79,13.413,57.4865,40.4916666667,41.5125,12.8601666667,12.303,11.2855833334,16.7885,13.7253333334,31.8631666667,12.7806666666
593.13,13.4066666667,57.6026666667,40.5685,41.5131666667,12.8513333334,12.3688333333,11.25825,16.8166666667,13.721,31.9198333333,12.7783333333
593.47,13.4316666666,57.5356666667,40.611,41.5508333333,12.8676666667,12.392,11.29925,16.884,13.7515,31.8801666666,12.8106666667
593.80,13.3175,57.447,40.6006666666,41.5146666667,12.803,12.3086666667,11.2464166666,16.8033333333,13.6858333334,31.8285,12.758
594.14,13.2895,57.5083333333,40.5795,41.5831666667,12.8128333333,12.3038333333,11.2279166666,16.808,13.6876666666,31.8731666667,12.7541666667
594.48,13.3096666666,57.5115,40.5588333333,41.4871666666,12.8176666667,12.2928333333,11.1935833334,16.787,13.72,31.8846666667,12.7343333333
594.81,13.289,57.3916666667,40.4941666667,41.4895,12.8025,12.3053333333,11.1734166666,16.8113333333,13.71,31.8125,12.7006666667
595.15,13.2876666667,57.3291666667,40.4776666667,41.504,12.7628333333,12.3071666666,11.1785833333,16.8123333334,13.7383333334,31.8455,12.7095
595.49,13.3466666667,57.3541666667,40.518,41.4676666666,12.7981666667,12.3491666666,11.1843333334,16.8728333334,13.7576666666,31.893,12.7406666667
595.82,13.4105,57.3261666667,40.5076666667,41.4841666666,12.8351666667,12.3945,11.2055,16.9516666667,13.8213333334,31.9458333334,12.8038333333
596.16,13.482,57.3173333333,40.5666666667,41.5195,12.893,12.4675,11.2566666666,17.0101666667,13.8633333333,31.9908333333,12.9123333333
596.50,13.5551666667,57.3746666667,40.6398333333,41.5326666667,12.9571666667,12.5411666666,11.3455833333,17.0773333333,13.9163333333,32.1286666667,12.9906666667
596.83,13.621,57.3936666667,40.6645,41.5701666666,13.025,12.5478333333,11.4226666667,17.1303333333,13.9578333333,32.1913333333,13.062
597.17,13.659,57.3968333334,40.6695,41.6515,13.04,12.5628333333,11.4523333334,17.146,13.9553333333,32.2555,13.1183333333
597.51,13.7456666666,57.4958333333,40.6875,41.7026666667,13.1115,12.6515,11.53125,17.1901666667,14.0283333333,32.3196666667,13.2453333333
597.84,13.8661666666,57.6406666667,40.8518333333,41.8488333334,13.1925,12.773,11.6119166666,17.2876666667,14.1223333333,32.4726666666,13.3486666667
598.18,13.9136666667,57.7365,40.9193333333,42.0326666667,13.261,12.878,11.718,17.3705,14.1648333333,32.563,13.4131666666
598.52,13.9646666667,57.794,41.0486666666,42.0643333333,13.3273333333,12.931,11.8115833334,17.4086666666,14.2128333333,32.6726666667,13.4928333333
598.85,13.9683333333,57.8628333333,41.0573333334,42.1185,13.3766666667,12.9453333333,11.8235,17.4356666667,14.2235,32.7173333333,13.5413333333
599.19,13.962,57.8626666667,41.0653333333,42.2175,13.4,12.9613333333,11.83975,17.4325,14.2586666667,32.7471666667,13.5328333334
599.53,13.9788333333,57.9281666667,41.1241666666,42.3156666667,13.43,12.9828333333,11.8905833334,17.4288333333,14.3015,32.8026666667,13.5673333333
599.86,14.0705,57.9555,41.1496666667,42.3638333334,13.4388333334,13.0115,11.9039166666,17.4208333334,14.3416666667,32.8436666667,13.5875
600.20,14.0415,57.962,41.1503333334,42.4333333333,13.4091666667,12.9901666667,11.89125,17.4488333334,14.3458333334,32.8363333333,13.5471666666
600.53,13.952,57.8963333333,41.0926666667,42.44,13.3216666666,12.9173333333,11.7698333334,17.3525,14.2686666666,32.7561666667,13.4633333333
600.87,13.9116666667,57.915,41.0601666666,42.386,13.3183333333,12.9113333334,11.76575,17.34,14.2473333333,32.7458333333,13.4301666667
601.21,13.8553333333,57.8521666666,41.0693333334,42.3103333334,13.2148333334,12.8033333334,11.6625833333,17.3428333334,14.1518333333,32.7166666666,13.2878333334
601.54,13.7581666667,57.7571666667,41.0311666667,42.2493333334,13.1063333333,12.7095,11.5758333334,17.252,14.0568333333,32.592,13.171
601.88,13.6888333334,57.6866666666,40.9818333333,42.1881666667,13.0783333333,12.6911666667,11.5676666667,17.2411666666,14.0316666667,32.5835,13.1635
602.21,13.7153333333,57.7938333334,40.9823333333,42.2115,13.082,12.6753333334,11.5811666667,17.2893333334,14.0825,32.644,13.2105
602.55,13.8033333334,57.8176666666,41.107,42.1966666667,13.1575,12.7666666666,11.6579166666,17.3736666666,14.1545,32.7296666667,13.2556666667
602.88,13.8306666667,57.8586666667,41.1686666666,42.2063333334,13.1888333334,12.7921666667,11.6879166667,17.4045,14.1855,32.7781666667,13.338
603.22,13.865,57.8978333333,41.2815,42.2566666666,13.2246666667,12.8588333333,11.69175,17.4871666666,14.2146666667,32.823,13.377
603.56,13.7766666666,57.8608333333,41.2745,42.2465,13.18,12.8146666667,11.6505833333,17.4565,14.1568333334,32.7806666667,13.3558333333
603.89,13.7331666666,57.823,41.2418333334,42.1878333333,13.1563333334,12.7943333333,11.5775833333,17.4346666667,14.1235,32.773,13.368
604.23,13.7506666666,57.8435,41.2875,42.2105,13.2078333333,12.8245,11.6084166667,17.4596666667,14.1705,32.8535,13.4035
604.56,13.746,57.7743333334,41.2405,42.172,13.1921666666,12.7905,11.59025,17.4441666667,14.189,32.8603333333,13.3998333333
604.90,13.7031666666,57.7458333334,41.2616666667,42.1675,13.1916666667,12.8163333333,11.57225,17.4058333333,14.1923333333,32.8745,13.428
605.23,13.7386666667,57.7186666666,41.28,42.1551666667,13.2126666667,12.835,11.6211666667,17.4433333333,14.2033333334,32.9588333334,13.4656666667
605.57,13.7298333334,57.6446666666,41.2561666667,42.1536666666,13.1661666666,12.7806666666,11.5811666666,17.3996666666,14.168,32.9298333334,13.4166666667
605.90,13.7188333333,57.649,41.272,42.2273333334,13.1681666667,12.8176666667,11.5409166666,17.3776666667,14.153,32.9536666667,13.4276666667
606.24,13.6776666666,57.6701666666,41.2523333334,42.3425,13.1445,12.7866666666,11.5184166667,17.3496666667,14.116,33.0006666666,13.4578333333
606.58,13.6775,57.6496666667,41.2136666666,42.3403333334,13.1016666667,12.7796666666,11.5008333334,17.341,14.0953333333,33.048,13.4185
606.91,13.6651666667,57.6558333333,41.1736666666,42.2841666667,13.0761666666,12.7755,11.5074166667,17.307,14.1178333333,33.0341666667,13.4143333334
607.25,13.7323333333,57.7216666667,41.1995,42.2908333334,13.1498333333,12.8536666666,11.6074166666,17.393,14.186,33.1275,13.4778333334
607.58,13.775,57.7055,41.2013333333,42.3898333333,13.1698333333,12.8901666667,11.6373333333,17.4278333334,14.1955,33.165,13.4871666667
607.92,13.7765,57.68,41.1928333333,42.375,13.1228333333,12.9333333333,11.6255833334,17.4368333333,14.1845,33.1415,13.4868333333
608.25,13.8418333333,57.765,41.285,42.5155,13.1891666666,13.0365,11.6941666666,17.5253333333,14.2808333333,33.2976666667,13.5258333334
608.59,13.9003333333,57.7711666667,41.3061666667,42.6168333334,13.24,13.1026666667,11.77475,17.6026666667,14.3301666667,33.396,13.5523333333
608.92,13.913,57.7758333333,41.2933333333,42.6931666667,13.2701666666,13.1613333334,11.76275,17.6161666667,14.3918333333,33.4421666666,13.5853333334
609.26,13.951,57.8593333333,41.3673333333,42.7816666666,13.3496666667,13.2813333333,11.8455833333,17.6926666666,14.5013333334,33.5845,13.6785
609.59,13.8853333333,57.656,41.3046666667,42.7098333334,13.287,13.2186666666,11.8378333333,17.6685,14.4813333334,33.5575,13.6048333333
609.93,13.884,57.5555,41.2763333333,42.6468333334,13.2621666666,13.226,11.84025,17.6495,14.498,33.589,13.6071666667
610.26,13.8775,57.5485,41.3678333333,42.7513333334,13.2553333333,13.246,11.8949166667,17.6483333333,14.515,33.6466666667,13.645
610.60,13.8888333334,57.5405,41.3701666667,42.8643333334,13.2748333333,13.2731666666,11.943,17.6628333333,14.5238333334,33.6918333334,13.6766666667
610.93,13.9208333334,57.5806666667,41.4516666666,43.0223333334,13.3263333334,13.3091666667,11.9421666666,17.7205,14.5833333334,33.814,13.6858333333
611.27,14.018,57.637,41.5476666667,43.1233333334,13.4076666666,13.3631666667,12.0529166666,17.7858333333,14.6963333334,33.906,13.748
611.60,14.0711666667,57.6265,41.5798333334,43.172,13.4705,13.398,12.153,17.8356666666,14.774,34.0205,13.7675
611.93,14.0485,57.5873333334,41.5673333333,43.2125,13.4526666666,13.3843333333,12.1254166667,17.807,14.7266666667,34.0161666666,13.7763333333
612.27,14.113,57.6876666667,41.6886666667,43.2976666667,13.5156666667,13.409,12.1703333334,17.9081666667,14.805,34.0971666666,13.8543333334
612.60,14.0768333333,57.6525,41.656,43.2731666666,13.4836666666,13.3518333333,12.1835833334,17.927,14.7841666667,34.1021666666,13.8201666666
612.94,14.0681666667,57.6053333334,41.7065,43.2088333334,13.3838333334,13.2333333334,12.1129166667,17.8856666666,14.6716666667,34.1,13.7226666667
613.27,14.1206666666,57.8018333333,41.7861666666,43.2938333334,13.4193333334,13.3066666667,12.1475833333,17.9506666667,14.682,34.158,13.7656666667
613.61,14.117,57.9011666666,41.8816666667,43.4101666666,13.4345,13.3293333334,12.1253333333,17.9961666666,14.6953333333,34.1566666666,13.7053333333
613.94,14.1016666667,57.9285,41.8325,43.3528333334,13.4586666667,13.317,12.04325,18.0463333333,14.6758333333,34.1323333333,13.6565
614.28,14.0371666667,57.8748333333,41.823,43.2948333333,13.3783333333,13.2331666666,11.9453333333,17.9583333333,14.6076666666,34.1395,13.5606666667
614.61,14.0141666666,57.9585,41.8131666666,43.3063333333,13.316,13.195,11.8974166666,17.9143333334,14.5615,34.092,13.5633333333
614.94,13.8948333333,57.8991666667,41.758,43.2026666667,13.2488333333,13.173,11.8444166666,17.8383333334,14.4825,34.0528333333,13.497
615.28,13.9075,57.9713333334,41.7721666666,43.287,13.2846666667,13.188,11.8149166666,17.85,14.478,34.0561666667,13.5615
615.61,13.8948333334,57.9791666667,41.7923333334,43.2048333333,13.3078333333,13.2213333333,11.84975,17.8508333333,14.4553333333,34.0158333334,13.531
615.95,13.8695,57.9816666667,41.7575,43.2111666667,13.2518333333,13.1751666667,11.7824166667,17.751,14.4146666666,34.0216666667,13.4638333333
616.28,14.0183333334,58.1481666666,41.9411666667,43.3228333333,13.3955,13.2685,11.8583333334,17.829,14.4961666667,34.1676666666,13.6081666666
616.61,14.1181666667,58.2578333333,42.0631666666,43.4875,13.5125,13.437,11.9384166666,17.966,14.5946666666,34.2443333333,13.7581666667
616.95,14.1243333334,58.2786666666,42.1295,43.4606666666,13.5358333334,13.459,11.9751666667,17.9623333334,14.6453333333,34.268,13.7973333334
617.28,14.2178333334,58.2893333333,42.144,43.4421666666,13.5428333333,13.4778333333,12.0694166666,17.9753333334,14.6568333334,34.2783333333,13.8758333333
617.62,14.2811666666,58.4313333333,42.2393333334,43.558,13.5911666667,13.5363333334,12.17025,18.0333333334,14.7378333333,34.3875,13.9651666667
617.95,14.3408333333,58.4898333333,42.26,43.5498333333,13.6686666667,13.5716666667,12.2085,18.108,14.7323333333,34.414,14.0636666667
618.28,14.2923333334,58.3276666666,42.2075,43.4568333334,13.6648333333,13.5851666667,12.1845,18.0216666666,14.7011666666,34.3913333333,13.9836666666
618.62,14.2176666667,58.2801666667,42.1851666667,43.4855,13.637,13.493,12.1203333334,17.9521666667,14.6351666667,34.36,13.9198333333
618.95,14.1485,58.1931666667,42.1771666667,43.4315,13.5301666667,13.4501666667,12.0976666666,17.8743333334,14.5956666667,34.3065,13.8363333333
619.28,14.1996666666,58.3178333334,42.3088333333,43.5205,13.5216666667,13.4675,12.10725,17.9161666666,14.679,34.3576666667,13.8516666667
619.62,14.1546666666,58.2366666666,42.2618333333,43.45,13.5045,13.4905,12.135,17.9261666667,14.6485,34.3221666667,13.8231666666
619.95,14.0528333333,58.2258333333,42.2823333333,43.355,13.4245,13.4486666667,12.0878333333,17.8723333333,14.6071666666,34.2163333334,13.7796666667
620.28,14.0228333333,58.1485,42.2001666667,43.2236666667,13.4,13.4081666667,12.1025833334,17.7673333334,14.6075,34.1945,13.7926666666
620.62,14.1131666666,58.1661666666,42.2235,43.2835,13.464,13.4228333333,12.1416666666,17.7723333333,14.628,34.265,13.8151666667
620.95,14.0865,58.2635,42.2865,43.33,13.499,13.4168333334,12.1301666667,17.8051666666,14.6765,34.3956666667,13.8033333333
621.28,14.1216666667,58.219,42.33,43.2948333333,13.5445,13.4453333333,12.1425,17.8508333333,14.724,34.3915,13.8273333333
621.62,14.1976666667,58.1736666666,42.3533333334,43.304,13.6095,13.5146666666,12.2201666666,17.945,14.845,34.3685,13.8958333333
621.95,14.1851666667,58.1895,42.3583333333,43.2728333334,13.5735,13.4766666667,12.189,17.9941666666,14.8715,34.3663333333,13.8741666666
622.28,14.3463333333,58.3625,42.5193333333,43.4335,13.6675,13.5915,12.3039166667,18.1835,15.0158333333,34.5451666667,14.0318333333
622.62,14.3611666666,58.3385,42.5543333333,43.4346666667,13.6921666666,13.6033333333,12.3295,18.251,15.0215,34.638,14.0575
622.95,14.3703333334,58.2381666667,42.5066666667,43.4461666667,13.7128333333,13.6316666667,12.3639166666,18.2098333333,14.9763333334,34.7193333334,14.107
623.28,14.4106666667,58.3468333333,42.5858333333,43.5813333334,13.7495,13.6331666667,12.3631666666,18.2933333333,15.028,34.7565,14.1378333334
623.62,14.4143333334,58.3328333334,42.5478333333,43.5763333334,13.7711666667,13.6581666667,12.3628333334,18.3245,15.0625,34.7711666667,14.0886666666
623.95,14.497,58.422,42.5696666667,43.6613333334,13.8425,13.7288333333,12.3784166667,18.4198333333,15.1336666667,34.8138333334,14.097
624.28,14.5158333333,58.3598333333,42.4755,43.6775,13.7993333333,13.7478333333,12.3365833333,18.4196666667,15.1275,34.7556666667,14.1376666666
624.62,14.4856666667,58.3528333333,42.4346666667,43.695,13.7765,13.7668333334,12.3176666667,18.4165,15.0491666666,34.7051666667,14.1328333333
