wavelength,Back_LanFulm,Belly_LanFulm,Breast_LanFulm,Crissum_LanFulm,Crown_LanFulm,DorTail_LanFulm,Patch10_LanFulm,Rump_LanFulm,Throat_LanFulm,WingTip_LanFulm
827.82,49.2299333333,42.6422,42.683,40.1654666667,7.90373333333,14.2470666667,41.7385333333,37.8948666667,8.58353333333,15.2372666667
828.12,49.4871333333,42.9689333333,42.9744,40.4372666667,7.9406,14.3400666667,41.8192,38.0054,8.50206666667,15.2822
828.42,49.6363333333,42.9754666667,43.1198,40.4588,7.97406666666,14.3406,41.6653333333,37.8759333333,8.33473333334,15.189
828.72,49.6494666667,43.0143333333,43.206,40.4872,7.72266666667,14.2166,41.2574,37.7274666667,7.98993333333,14.8736
829.02,49.2194,42.6009333333,42.6286666667,40.0620666667,7.3576,13.8204,40.5216,37.2884666667,7.47506666667,14.266
829.33,49.282,42.4545333333,42.4391333333,39.8660666667,7.38653333333,13.8848,40.1992,37.1547333333,7.45166666666,13.969
829.63,49.5992666667,42.3870666667,42.4935333333,39.9104,7.44666666667,13.8448,40.3238,37.1014,7.4426,13.8619333333
829.93,49.2857333333,41.7333333333,42.0286,39.3334,6.73326666667,13.0714,39.8762,36.6952666667,6.52853333333,13.0047333333
830.23,48.3398666667,41.0366666667,41.2625333333,38.6349333333,6.30746666667,12.8202,39.0914666667,35.8531333334,6.3178,12.7226
830.54,48.5055333333,41.8440666667,41.6295333333,38.9651333334,6.73273333333,13.2618,39.4990666667,35.9042666667,6.73806666666,13.0141333334
830.84,47.9494666667,41.6862666667,41.3164666667,38.7788,7.0084,13.6639333333,39.3276,35.731,7.54626666667,13.4005333333
831.14,48.6025333333,42.6218666667,42.0586,39.6930666667,8.19539999999,15.0182,40.5466666667,36.7698,8.78646666667,14.2204666666
831.44,48.9283333333,42.8110666667,42.5470666667,39.6877333333,8.92286666667,15.6812,41.3354666667,37.1728666667,9.50459999999,14.9273333333
831.74,48.5433333333,42.3975333333,42.2610666667,39.474,9.15026666667,15.8674666666,41.6286,37.2636,9.9798,15.2200666667
832.04,49.2559333333,42.7229333333,43.0044,40.0382,9.59933333331,16.247,42.7228,38.1163333333,10.7487333333,15.7416
832.35,48.7712666667,42.1708,42.7134666667,39.4440666667,9.19039999999,15.7819333333,42.184,37.9396,10.5139333333,15.6056
832.65,48.1842666667,41.6594,42.2764,39.2204,8.32593333333,14.9802,41.6050666667,37.3942666667,9.62266666666,15.0386
832.95,48.5596,42.0032,42.5503333333,39.3584666667,8.42186666667,15.2538,41.7866666667,37.7332666667,9.6182,15.246
833.25,48.8802666667,42.5893333333,42.9577333333,39.9033333333,9.26713333334,15.6138,41.9196,38.0357333333,10.1339333333,15.852
833.55,49.4481333333,42.9654,43.4777333333,40.321,9.56699999999,15.9414666667,42.2727333333,38.7662,10.3031333333,16.2446
833.85,49.5101333333,42.5770666667,43.2410666667,40.1527333333,8.92793333333,15.481,41.9632,38.7753333333,9.69466666666,15.8786
834.16,50.0516666667,42.6702666667,43.5732666667,40.2738,8.96353333334,15.5306666667,42.1865333333,38.9795333333,9.71733333333,15.9005333333
834.46,50.0912666666,42.5658666667,43.6427333333,40.2468,9.14293333333,15.4624,42.0648666667,38.8835333333,9.72986666667,16.0636666667
834.76,50.0093333333,42.0396666667,43.3055333333,39.9962666667,8.56193333333,14.8399333333,41.6361333333,38.549,9.47246666666,15.5729333333
835.06,50.5638,42.4107333333,43.5537333333,40.3042,8.78873333333,14.9794,41.6969333333,38.9232666667,9.56133333333,15.7792
835.36,50.2638666667,42.1723333333,43.107,39.7673333333,8.4152,14.7332,41.2087333333,38.5420666667,9.11726666666,15.4931333333
835.66,50.5985333333,42.6631333333,43.5716666667,40.5893333333,8.7764,15.1686666667,41.7814666667,38.7269333333,9.5996,15.938
835.96,50.373,42.7116,43.4919333334,40.4584666667,8.90026666666,14.9915333333,41.5996,38.6687333333,9.69513333332,16.0008666667
836.26,50.1433333333,42.9299333333,43.381,40.828,9.45853333333,15.0743333333,41.6614666667,38.827,10.1910666667,16.5340666667
836.57,48.8426,41.9734,42.5694,39.7048,8.80206666667,14.6239333333,40.787,38.2985333333,9.93640000001,16.1806
836.87,47.9772,41.1902,41.5639333333,38.8478,8.28739999999,13.7892,39.8924,37.1192666667,9.25613333333,15.3023333333
837.17,46.7694,40.3085333333,40.4385333333,37.7046666667,7.8794,13.1141333333,39.0476666667,35.978,8.88660000001,14.3198666667
837.47,45.9332,40.0294,39.7653333333,37.3376666667,7.60553333335,12.6512,38.6286666667,35.6288666667,8.63213333332,13.8247333333
837.77,46.8793333333,40.6855333333,40.4098,38.1796666667,7.78573333335,13.0338666667,39.2513333333,36.2253333333,9.14893333333,14.1922
838.07,47.0797333333,41.8226,41.0936,39.0846666667,9.31539999999,14.6132,39.9352666667,37.0595333334,10.0687333333,15.5365333333
838.37,46.0672666667,41.9048666667,40.7636,38.9162,9.3596,14.2692666667,39.5566666667,36.7569333333,10.2708666667,15.4350666666
838.67,45.3932666667,41.931,40.1414666667,38.4851333333,8.43953333334,13.8826,39.0928,36.1381333333,9.80433333333,14.9646
838.97,45.7681333333,42.2250666667,39.8972,38.1771333333,7.46246666667,13.1793333333,38.8019333333,36.1146666667,9.14846666666,14.3859333333
839.27,47.4234666667,43.4437333333,41.3180666667,39.5323333333,8.96239999999,14.7108666667,39.8979333333,37.4574666667,10.8844666667,16.1820666667
839.57,47.6,43.0666666667,41.4166666667,39.2583333333,9.43333333334,15.325,39.6166666667,37.3583333333,11.675,16.625
839.87,48.4057333333,43.0521333333,41.1168,39.3266,8.37173333333,14.5013333333,39.3264666667,36.9735333333,10.4689333333,15.5924
840.17,48.5368666667,43.4976,41.1081333333,39.3852,7.97413333333,14.4328666667,39.5932,37.2294,10.4762666667,15.2726666667
840.47,49.1178,44.2676,41.5559333333,40.0522666667,8.92666666668,15.0631333333,39.9912666667,37.688,11.1255333333,15.9320666667
840.77,49.0358,44.0511333334,41.4884,40.0352666667,8.59546666667,15.0242666667,39.5334,37.3052666667,11.0348,16.0017333333
841.07,48.1769333334,43.6282666667,40.8490666667,39.6066666667,8.39140000001,14.9418666667,38.4092,36.7112666667,10.8222,15.5047333333
841.37,46.1276666667,41.2237333333,38.6666,38.1095333333,6.85840000001,13.0318666667,36.6302666667,34.8858666667,9.43379999999,13.8264
841.67,46.6288,40.5500666667,38.9284666667,38.1698,7.14079999999,13.3428,36.7,34.6420666667,9.71086666666,14.0161333333
841.97,47.0560666667,40.3212666667,39.8442666667,38.6568,8.399,13.9756,37.3722666667,35.0462666667,10.7446,14.8904666667
842.27,46.3357333333,39.4185333333,39.1278666667,37.5136666667,8.54140000001,13.8646,36.6614666667,34.3760666667,9.99506666667,14.5663333333
842.57,44.9605333333,38.0516666667,37.4722666667,36.1452,6.95100000001,12.6803333333,35.7977333333,33.86,8.46746666666,13.5862
842.87,44.1153333333,37.0049333333,37.0493333333,35.6184666667,6.17866666667,11.6583333333,35.1857333333,33.2445333334,7.15466666667,12.6677333333
843.17,45.3492666667,38.41,39.1709333333,37.5128666667,8.37013333334,14.3895333333,37.3309333334,35.2526666667,9.9488,15.2753333333
843.47,45.8304666667,38.9379333333,40.3728666667,38.3276666667,9.71753333334,16.2824666667,38.0453333333,35.7514,12.0001333333,17.1977333333
843.77,47.7002,40.3136666667,42.3114,40.4529333333,11.1846,18.0487333333,40.2437333333,37.3984,13.6934,20.2671333333
844.07,47.5514666667,40.2668,41.8303333333,39.6000666667,11.006,17.8545333333,41.0425333333,37.0788666667,13.0909333333,20.1818
844.37,46.1069333333,38.5572,40.4478666667,37.7363333333,9.47766666665,16.5670666667,39.9254,36.1815333333,12.0646666666,19.2538
844.67,47.2384666667,39.87,41.6244,38.2456666666,9.55153333333,17.1541333333,40.4807333334,37.323,12.1248666667,19.9219333333
844.97,46.5400666667,39.2969333333,41.519,37.5949333333,7.0322,15.7526,39.8593333333,36.5964666667,9.7468,18.4246666667
845.27,45.8942,38.5266,40.2718666667,36.8241333333,6.96713333333,15.5364666667,38.3978,35.9084666666,8.42626666665,17.9255333333
845.57,47.3762666667,39.6894666667,41.2120666667,37.9896666667,7.4796,16.4671333333,39.0835333333,36.3932,9.01720000001,18.9506
845.87,47.3392,39.3422,41.3752,38.311,7.80266666666,16.846,39.0883333333,34.1553333333,9.13299999999,18.1464
846.17,46.4405333333,39.6380666667,40.4223333333,37.6320666667,7.82799999999,16.6968,38.6424666667,33.092,8.37106666667,18.0090666667
846.47,45.2923333333,38.3728,39.2416,37.1564666666,6.44553333334,14.5497333333,37.3932666667,31.801,5.82946666667,16.2558
846.77,41.6193333333,35.1420666667,35.4694,34.0741333333,1.61933333333,9.90526666666,34.5564666667,28.6132,0.120466666667,11.5934666667
847.07,38.4710666667,32.8001333333,32.4801333333,31.2178,-1.369,7.71553333334,31.7156,25.5822666667,-3.02226666667,6.64886666667
847.37,39.7381333333,35.2356,34.2584,33.9791333333,2.05926666667,10.7505333333,33.2984666667,28.0278666667,-0.0349333333326,8.98773333334
847.67,40.9575333333,37.3112666667,35.8562,36.4825333333,2.5414,11.1234,35.8563333333,29.0423333333,0.055266666666,9.88939999999
847.97,40.7575333333,36.8939333333,34.5644666667,36.5340666667,0.700666666668,9.79173333333,35.9847333333,27.8598666667,-0.606066666666,8.76900000001
848.26,40.6846666667,36.9912,32.847,36.2703333333,2.84693333333,10.7748,35.8198,28.5225333333,1.6576,10.5225333333
848.56,41.8215333333,39.0609333333,34.4226,37.1642,2.5916,11.1361333333,36.3192666667,29.8966666667,2.00926666667,10.5728
848.86,41.3116666667,38.5263333334,35.2203333333,38.0234666667,4.85166666666,12.345,36.1005333333,31.4106,4.99553333334,11.842
849.16,40.9752666667,37.7128,34.8404666667,38.2446,5.46093333333,12.6241333333,35.4964,32.9078,5.88640000001,12.4821333333
849.46,42.5612,38.6064666667,35.7062666666,39.4915333333,5.19766666667,12.6364666667,36.9679333333,34.3314666667,6.25226666667,11.9397333333
849.76,43.0913333333,38.8083333333,35.1768666667,38.9385333333,5.64246666667,12.7561333333,37.039,33.7058,6.49913333332,12.2346
850.06,43.8744666667,38.4616,35.4607333333,39.1642666667,5.64106666666,12.0607333333,37.0181333333,33.2383333333,6.45773333332,11.9847333333
850.36,42.9349333334,36.6375333333,34.4606,37.4343333333,3.0128,9.25160000001,34.9466666667,32.517,4.58699999999,11.0593333333
850.65,41.2876,33.0218,32.7518666666,34.5794666667,-1.76533333333,5.12973333333,32.3986666667,30.8411333333,0.643933333333,7.95433333333
850.95,41.4577333333,31.6184,31.7470666667,33.0118,-2.87239999999,4.75886666667,31.983,30.5036666667,-0.8574,6.77386666667
851.25,44.866,34.8767333333,35.4341333333,35.5840666667,2.315,9.62486666666,34.2337333333,34.5337333333,2.72246666666,9.41046666668
851.55,46.9307333333,36.9196666667,38.5698,37.1837333333,2.79433333334,11.001,36.1716666667,36.2156666667,2.50833333334,9.83493333335
851.85,47.4048,36.2214666667,38.176,37.5894666667,3.58306666667,11.4224,37.3724,36.1564666667,3.40933333333,10.8578
852.15,47.6597333333,35.0118666667,36.9741333333,36.2885333333,-0.472733333331,8.1088,37.4232666667,34.9173333333,-0.472933333334,8.06140000001
852.45,47.5826,35.2417333333,36.5904666667,34.1220666667,-4.02026666667,4.65646666667,35.4707333333,33.4861333333,-4.45273333333,4.3258
852.74,45.9176,32.2346,34.6318,31.5854666667,-6.59179999999,3.44573333333,31.8101333333,30.6865333333,-6.49193333334,2.39699999999
853.04,42.6966666667,29.5130666667,32.784,28.8638666667,-8.66419999999,1.7728,29.4632666667,29.0886666666,-9.03866666667,0.674133333332
853.34,43.3214,31.4252,34.1813333333,29.9882,-5.60666666666,4.05166666667,30.9542,30.1531333333,-5.65366666667,4.21673333333
853.64,44.7619333333,34.2630666667,37.0068666666,33.3334666667,-1.2472,8.23126666666,34.4443333333,32.517,-0.975066666667,8.25406666666
853.94,46.6666,37.4698,38.1738666667,36.2157333334,1.9582,11.3532,36.6335333333,34.3454,2.2442,11.0671333333
854.23,46.6253333333,39.3786,39.3788,36.2526,5.15526666666,12.8158,36.7908,34.6584666667,5.15520000001,13.2297333334
854.53,43.957,37.7418666667,37.7418,34.7312666667,0.516066666668,9.31186666668,33.9785333333,31.0752,1.48393333333,10.6880666667
854.83,44.5315333333,37.7124,37.8866666667,35.8170666667,0.370266666672,9.19393333332,33.0284,31.6556666667,2.57086666667,10.8931333333
855.13,40.7040666667,35.6654666667,35.1374666667,35.3355333334,-2.3102,6.82046666666,30.297,29.3949333333,0.7482,8.09679999999
855.43,39.7829333333,36.7426,34.5710666667,34.9184666667,-1.86766666667,7.8176,30.2497333333,29.6416,1.49846666667,9.29426666666
855.72,41.0514,38.3386,35.962,37.0347333333,1.91366666667,11.3985333333,33.1651333333,31.8401333333,4.26913333334,12.3238
856.02,43.6345333333,41.6822,39.8546666667,41.2460666667,7.352,15.5556,37.1962666667,36.4693333333,8.22440000001,15.9917333333
856.32,47.1196666667,45.3720666667,43.7755333333,46.3215333333,9.73026666667,17.7994,40.3884,39.4174666667,11.1326666667,17.1736
856.62,50.3031333333,47.0706666666,46.1728666667,48.6646,10.0785333333,18.541,42.5815333333,40.5162,11.3805333333,16.7676666667
856.91,49.0827333333,43.8256666667,44.4518666667,47.0022,9.50786666665,16.5326666666,40.358,38.6800666667,10.358,14.9217333333
857.21,47.6003333333,40.8468666667,43.4962666667,45.3420666667,9.96746666666,15.3962,39.1748,37.8502,10.0976,14.4191333333
857.51,48.4746666667,40.3388666667,44.2486,47.9096,10.2372666667,15.6836,40.8814,39.3898666667,10.3503333333,14.2146666667
857.81,51.5249333333,42.3311333333,46.1220666667,49.5642,15.5990666667,18.7582666667,44.1613333333,43.1591333334,14.7494666667,17.8866
858.10,51.3138,42.9315333333,45.9716666667,48.4256666667,16.7427333333,18.784,44.8859333333,42.975,15.4396666667,18.6320666667
858.40,52.9453333333,42.7168,47.0548,47.8080666667,16.4156,18.0136666667,45.274,43.5616,13.9726,17.8309333333
858.70,50.8068666667,38.8772,44.0233333333,45.9649333333,14.0350666667,14.5028666667,42.2456666667,41.2164,10.1052666667,12.6314666667
858.99,50.2714666667,37.9505333333,43.605,45.7037333333,11.7283333333,11.4814666667,41.1850666667,40.5926,8.91353333333,10.0492666667
859.29,47.8940666667,35.5474666667,40.8422,43.0564666667,8.83266666667,9.43426666666,39.5908,37.6413333333,8.8086,9.314
859.59,45.0179333333,33.2855333333,36.9174666667,39.1398666667,6.66659999999,6.85780000001,37.3238666667,35.0298,6.97726666667,8.62599999999
859.89,43.5862,32.4368,35.931,37.7242666667,8.52866666666,8.57466666669,36.4137333333,36.0000666667,8.78179999999,10.4366666667
860.18,43.7063333333,34.4633333333,36.5874666667,37.7400666667,9.42373333333,9.67233333332,37.1978,37.4463333334,9.26553333333,11.0509333333
860.48,44.5198,35.4802,36.7004666667,37.1977333333,8.47453333333,10.757,36.5424666667,38.0113333334,9.55933333333,10.7118666667
860.78,42.175,32.3640666667,33.2860666667,33.2623333333,2.175,6.59573333333,32.7187333333,34.0189333333,4.3026,5.88646666667
861.07,36.8808666667,27.5236666667,27.8334,28.4522666667,-3.92860000001,2.5952,28.4285333333,28.9999333333,-0.857133333334,0.952466666667
861.37,36.3658,26.4584666667,29.6528,29.0046,-4.07413333334,4.3982,28.9352,29.0278,0.231466666665,1.8054
861.67,39.978,30.7103333333,33.7705333333,33.3114,1.33333333334,9.33346666666,33.246,33.224,5.42073333334,8.21866666667
861.96,44.0212,35.1957333333,39.3227333333,38.3703333333,6.49733333334,14.3703333333,37.291,37.7354,11.4073333333,15.3438666667
862.26,46.4786,36.698,41.1077333333,40.4388666667,8.79839999999,16.9698666667,40.0626,40.0208,13.5840666667,18.2234666667
862.56,47.0175333333,36.0964,40.6797333333,41.0746,7.25879999998,15.5483333333,40.0438,39.7586666667,12.3684,17.5878
862.85,47.5884,37.3633333333,41.3504666667,41.4148,8.72446666667,16.9774,40.9002,40.1715333333,13.5048,18.0922666667
863.15,47.0129333333,37.5323333333,41.4284,41.8830666667,8.05206666666,15.7793333333,40.0,38.4631333333,11.4934666667,16.9264
863.45,46.7586,37.0574666667,40.8045333333,41.5172,5.28746666667,14.3907333333,39.4252666667,37.4944,8.55166666667,15.4482666667
863.74,46.415,36.2264,40.5536,41.6353333333,2.08806666667,10.4906,39.6476666667,34.9686666667,5.28306666667,12.8804666667
864.04,46.0584,36.1723333333,39.7211333333,41.5208666667,1.57146666667,8.8974,38.0228,34.3473333333,3.19386666667,11.9392
864.33,47.0119333333,36.5471333333,41.089,43.2669333333,0.557666666667,6.95893333334,38.2204666667,34.0768,1.35459999999,11.2084
864.63,42.9320666667,33.0014666667,34.1078666667,38.8382666667,-4.50906666667,-0.415133333334,32.8631333333,28.9074,-5.9198,4.97933333333
864.93,39.8306666667,30.7062,30.5368,35.7627333333,-7.79653333334,-3.92653333333,29.4068666667,25.5366666667,-9.01133333333,1.52546666667
865.22,38.9675333333,29.0266,27.8760666667,32.7433333333,-11.5634,-5.42766666667,28.2891333333,23.4808,-11.7698666667,-3.42193333333
865.52,38.0531333333,28.7610666667,27.5516666667,31.0914666667,-11.3275333334,-4.1298,27.2863333333,22.0944666667,-12.2418666667,-5.36859999999
865.81,39.1989333333,32.2460666667,30.043,33.5336666667,-6.00866666667,0.400733333326,29.4706666667,24.8641333333,-8.46939999999,-3.49066666667
866.11,39.4872,31.7948666667,30.7088,33.9064666667,-7.6622,0.904933333334,28.8085333333,25.3392666666,-10.6184666667,-4.31380000001
866.41,37.2726,29.0303333333,26.4848666667,30.788,-10.0908,1.42426666667,26.9999333333,24.3030666667,-11.6666666667,-6.30286666666
866.70,39.7200666667,31.7366666667,29.4957333333,32.521,-3.94959999999,5.79826666668,29.0756,27.5630666667,-4.846,-0.700266666664
867.00,41.5503333333,34.4702666667,31.9379333333,35.1937333333,1.96366666667,11.5502666667,30.7493333333,31.6796,0.154933333335,4.23780000001
867.29,44.8921333333,38.5851333333,35.4196,38.1294,8.08166666666,18.0096,35.2278666667,35.8513333333,7.79373333333,10.3356666667
867.59,46.6208,41.4252666667,39.2873333333,39.2872,11.1724,22.2298666666,37.7470666667,38.9654666667,12.7356,14.1378
867.88,50.3982666667,44.5506,43.5266666667,43.5722666667,14.653,26.1433333333,41.8658,42.867,17.2013333333,17.5426666667
868.18,50.715,43.4764,44.0043333333,43.3662666667,14.7634666667,26.0725333333,41.2763333333,42.9704,18.1077333333,17.2496666667
868.48,50.3108666667,43.3011333333,43.9657333333,43.4727333333,14.7265333334,24.3088,41.2005333333,42.8511333333,17.8992666667,18.5424
868.77,48.9312,42.7725333333,43.2594,42.836,13.2274666667,22.2857333333,39.9788,41.9047333333,17.2062,17.7778
869.07,48.6732666667,42.5026,43.7109333333,41.7692,11.219,21.0354666667,39.5253333333,41.0571333333,15.7065333333,17.0873333333
869.36,48.5714,41.2064,42.9630666666,41.3545333333,11.0054,20.7407333333,39.2168666667,41.2486666667,15.7672666667,17.0793333333
869.66,50.6838666667,42.9272,46.2392666667,43.2906666667,12.1795333333,21.7308,41.0898,43.9958666666,16.923,20.2992666667
869.95,51.1806666667,41.8054666667,46.4352,43.3332666667,9.65273333334,19.2594,41.3656666667,42.6852,14.2361333333,18.0786
870.25,46.5497333333,37.5906666667,42.8302666667,39.1813333333,5.42693333333,14.2924,37.8011333333,37.1228,9.05273333332,15.1345333333
870.54,44.5952,35.2619333333,42.4761333333,37.9047333333,3.40493333333,11.7858,36.8333333333,34.5000666667,6.64273333333,14.3571333333
870.84,46.2026666667,37.1429333333,42.1733333333,39.0232,4.02926666667,11.8681333333,38.8522666667,35.1404666667,6.20253333333,15.0182666666
871.13,48.6925333333,39.2932,43.4158,40.3768666667,6.6902,15.6419333333,40.9895333333,37.8562666667,9.35226666667,18.1389333333
871.43,50.1806,41.0347333333,44.2118,42.0456,7.46086666667,17.7378,44.3562,38.1948666667,10.3007333333,19.8076
871.72,48.1088,39.8344666666,42.4351333333,40.8512,8.32146666667,18.9598666667,43.097,36.5721333333,9.88180000001,18.2743333333
